2021年 日/月,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
1,7.1,9.1,16.7,21.4,18.5,23.8,22.9,,,,,
2,8.6,10.3,14.8,20.4,19.2,23.6,23.7,,,,,
3,10.2,12.1,13.2,20.6,20.2,24.3,23.5,,,,,
4,12.7,12.6,15.1,19.1,21.4,24.3,24.4,,,,,
5,13.1,13.6,17.4,13.4,20.8,23.6,22.9,,,,,
6,12.9,11.8,17.9,14.7,20.1,23.4,24.4,,,,,
7,11.4,13.3,16.1,16.1,21.6,22.0,24.4,,,,,
8,5.2,13.8,15.4,17.0,22.1,22.5,,,,,,
9,3.6,13.9,15.8,14.6,21.3,22.7,,,,,,
10,6.8,15.0,16.0,15.5,22.5,22.9,,,,,,
11,9.1,15.8,16.6,17.3,21.6,23.1,,,,,,
12,6.4,14.8,16.2,17.9,21.2,23.5,,,,,,
13,6.4,15.7,15.6,18.8,22.7,23.7,,,,,,
14,7.0,14.9,15.0,18.6,23.1,23.0,,,,,,
15,8.4,13.5,15.0,17.4,22.6,23.4,,,,,,
16,10.1,13.7,15.7,18.6,22.8,23.5,,,,,,
17,8.8,11.3,17.0,17.8,22.3,23.2,,,,,,
18,8.5,7.4,17.8,17.6,22.6,23.5,,,,,,
19,10.3,9.3,18.1,16.2,22.4,23.8,,,,,,
20,12.2,9.6,18.2,18.2,21.7,23.9,,,,,,
21,14.9,7.3,15.2,18.6,22.2,24.2,,,,,,
22,17.2,9.8,11.2,20.5,22.7,23.4,,,,,,
23,16.5,14.1,14.0,19.9,23.2,23.3,,,,,,
24,14.2,16.4,15.3,19.4,23.4,23.3,,,,,,
25,13.1,16.9,14.7,18.4,23.0,22.7,,,,,,
26,13.1,16.6,16.1,19.3,23.5,23.2,,,,,,
27,13.4,15.5,17.4,19.3,22.8,23.8,,,,,,
28,12.9,15.7,19.5,19.3,22.9,23.7,,,,,,
29,9.7,,20.0,20.2,23.3,23.2,,,,,,
30,10.9,,21.3,19.4,23.3,23.6,,,,,,
31,10.1,,21.4,,23.9,,,,,,,
平均,10.5,13,16.4,18.2,22.1,23.4,23.7, , , , , 
