2019年 日/月,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
1,270.0,300.0,280.0,310.0,300.0,290.0,10.0,180.0,/,270.0,290.0,350.0
2,300.0,280.0,260.0,280.0,270.0,270.0,250.0,310.0,/,/,320.0,20.0
3,10.0,270.0,300.0,360.0,300.0,270.0,290.0,150.0,200.0,260.0,290.0,350.0
4,280.0,270.0,310.0,280.0,280.0,290.0,250.0,/,280.0,270.0,290.0,340.0
5,270.0,280.0,20.0,310.0,310.0,160.0,240.0,40.0,240.0,300.0,220.0,/
6,260.0,260.0,290.0,270.0,360.0,300.0,230.0,300.0,180.0,230.0,270.0,30.0
7,260.0,290.0,20.0,280.0,280.0,260.0,230.0,/,/,270.0,270.0,350.0
8,270.0,280.0,/,260.0,270.0,270.0,240.0,340.0,/,250.0,20.0,220.0
9,280.0,310.0,290.0,/,350.0,250.0,230.0,170.0,360.0,240.0,280.0,290.0
10,260.0,300.0,30.0,230.0,270.0,260.0,250.0,230.0,/,/,/,290.0
11,260.0,260.0,270.0,260.0,270.0,240.0,220.0,160.0,270.0,290.0,290.0,/
12,280.0,340.0,280.0,260.0,240.0,50.0,260.0,240.0,290.0,290.0,270.0,230.0
13,290.0,290.0,220.0,290.0,280.0,150.0,270.0,180.0,300.0,280.0,260.0,/
14,280.0,280.0,260.0,/,280.0,270.0,250.0,270.0,300.0,270.0,30.0,290.0
15,280.0,300.0,/,/,230.0,280.0,290.0,240.0,350.0,/,280.0,270.0
16,250.0,260.0,230.0,280.0,240.0,270.0,310.0,150.0,260.0,230.0,240.0,350.0
17,40.0,270.0,290.0,/,230.0,140.0,/,250.0,270.0,280.0,290.0,40.0
18,350.0,270.0,290.0,/,230.0,/,/,240.0,350.0,/,240.0,290.0
19,270.0,/,280.0,270.0,230.0,/,/,280.0,330.0,320.0,280.0,260.0
20,310.0,260.0,240.0,/,360.0,210.0,170.0,180.0,350.0,360.0,330.0,40.0
21,30.0,10.0,280.0,270.0,270.0,230.0,250.0,290.0,10.0,/,260.0,300.0
22,20.0,260.0,290.0,260.0,270.0,240.0,270.0,280.0,280.0,220.0,260.0,270.0
23,280.0,300.0,290.0,260.0,270.0,230.0,240.0,290.0,260.0,280.0,280.0,300.0
24,250.0,290.0,280.0,240.0,290.0,70.0,270.0,70.0,290.0,270.0,270.0,250.0
25,290.0,280.0,10.0,230.0,270.0,240.0,240.0,240.0,/,250.0,290.0,280.0
26,260.0,290.0,290.0,90.0,300.0,240.0,180.0,270.0,260.0,230.0,270.0,360.0
27,250.0,280.0,280.0,280.0,130.0,240.0,260.0,270.0,260.0,270.0,270.0,/
28,270.0,280.0,250.0,270.0,290.0,270.0,290.0,290.0,290.0,300.0,280.0,/
29,270.0,,280.0,270.0,300.0,300.0,270.0,250.0,250.0,270.0,300.0,/
30,250.0,,270.0,/,290.0,250.0,300.0,30.0,10.0,240.0,260.0,/
31,310.0,,270.0,,160.0,,170.0,300.0,,280.0,,30.0
平均,243.5,272.6,239.7,265.7,271.6,233.6,240.4,223.8,260,270,258.6,241.7
