2018年 日/月,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
1,/,5.8,6.1,6.5,6.9,7.1,9.2,7.4,5.6,6.3,4.5,5.9
2,/,5.8,8.0,6.4,6.9,7.1,8.1,9.0,8.3,6.0,4.7,6.1
3,/,4.3,5.9,5.5,7.5,7.2,8.0,9.1,7.1,6.9,5.7,4.6
4,/,5.7,7.4,6.2,4.7,8.0,4.2,7.7,7.2,8.6,5.0,5.7
5,/,4.4,7.2,6.1,5.8,7.7,5.3,8.0,6.1,7.0,4.5,5.4
6,/,/,3.8,7.6,10.0,6.9,8.1,8.6,6.4,5.3,5.3,6.1
7,/,4.4,8.2,3.9,11.6,6.8,6.6,7.0,7.4,6.7,5.6,5.5
8,/,5.1,8.4,7.4,9.3,6.9,7.3,/,7.7,5.7,5.3,6.4
9,/,6.0,4.2,7.1,4.3,11.3,6.5,7.3,6.1,5.6,6.0,5.4
10,/,5.8,6.9,7.4,10.7,5.9,6.1,6.4,4.9,4.8,5.1,5.2
11,/,5.5,6.8,7.1,7.9,6.1,8.0,6.2,4.9,5.9,6.5,5.0
12,/,3.7,6.2,/,4.8,6.8,4.1,6.5,6.8,/,6.4,4.9
13,/,6.5,6.6,6.5,5.4,5.6,7.8,7.3,5.6,/,6.4,/
14,/,6.4,5.3,7.9,6.3,6.4,9.1,6.2,4.9,7.2,5.7,6.5
15,/,8.0,6.8,8.7,6.9,5.0,5.4,/,6.5,6.8,5.0,5.4
16,/,7.1,8.2,5.3,7.2,5.5,5.7,6.9,4.7,7.1,6.2,7.3
17,/,5.0,6.7,5.0,7.2,8.1,7.8,8.3,6.5,5.4,5.5,4.6
18,/,/,7.6,6.5,7.5,4.8,7.7,8.3,6.8,5.9,7.1,5.1
19,/,/,6.1,4.4,6.9,8.2,6.5,7.0,6.9,5.5,4.6,7.6
20,3.9,/,6.4,5.8,7.4,3.3,6.6,7.5,5.9,6.5,4.4,/
21,5.2,/,6.2,7.5,6.4,9.0,8.6,9.0,5.4,8.6,7.0,6.2
22,6.5,5.9,6.7,6.5,6.7,11.1,6.7,7.0,7.0,6.2,6.6,5.4
23,6.0,5.4,8.7,7.6,/,9.7,7.7,7.6,6.5,5.9,6.0,5.5
24,5.9,5.6,7.8,7.2,/,7.8,7.0,9.3,4.8,5.2,5.4,5.6
25,6.0,7.0,9.3,5.9,8.3,/,6.4,6.3,6.6,5.9,5.8,6.4
26,6.3,5.8,7.4,5.9,7.2,/,6.2,3.5,5.6,6.5,5.0,5.5
27,3.5,4.8,7.5,7.5,10.3,/,9.0,7.0,5.1,6.4,3.4,5.6
28,5.0,6.3,6.6,3.8,8.4,8.5,6.5,4.0,4.7,5.9,4.7,5.6
29,7.3,,6.3,5.8,7.5,6.3,7.6,4.3,7.0,5.0,4.8,6.0
30,5.0,,7.7,5.7,8.8,4.8,6.7,5.6,6.9,4.8,6.7,7.1
31,7.4,,/,,7.0,,6.2,5.7,,6.0,,4.2
平均,5.7,5.7,6.9,6.4,7.4,7.1,7,7,6.2,6.2,5.5,5.7
