2018年 日/月,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
1,/,4.3,9.2,9.4,8.8,10.6,5.9,11.0,8.9,9.6,6.7,8.1
2,/,3.0,9.0,9.7,9.7,10.9,0.6,11.0,9.1,9.6,7.1,7.8
3,/,1.8,9.0,9.6,9.9,11.2,8.3,7.1,10.0,9.1,7.7,8.1
4,/,2.2,7.0,9.9,8.0,8.8,5.3,8.4,9.6,8.0,8.5,8.1
5,/,0.0,8.6,9.2,9.3,8.7,9.3,6.8,7.7,9.5,8.5,7.9
6,/,/,7.2,6.1,10.7,9.1,11.3,8.2,6.4,8.6,8.4,7.7
7,/,2.5,8.7,1.8,9.7,9.1,7.5,8.6,7.8,9.8,8.7,7.2
8,/,3.7,0.0,9.6,8.5,10.8,7.0,/,6.2,9.2,8.7,7.6
9,/,7.7,5.8,9.4,5.5,10.8,10.7,9.8,7.7,8.5,7.8,7.0
10,/,6.4,9.6,9.8,10.3,6.9,9.7,10.6,7.7,8.4,6.7,6.0
11,/,5.6,9.6,9.0,10.9,7.8,10.1,9.8,7.9,8.8,8.8,7.1
12,/,6.6,9.4,/,10.7,9.5,7.7,10.1,8.4,/,7.2,5.2
13,/,7.2,9.4,8.8,10.1,9.6,7.9,6.8,9.1,/,8.2,/
14,/,8.9,9.5,9.6,10.2,7.1,9.5,6.0,10.1,8.6,8.2,6.9
15,/,9.0,7.7,9.1,8.5,6.7,10.8,/,3.6,8.6,6.5,7.1
16,/,8.4,8.3,8.1,10.0,8.9,10.7,10.4,7.4,9.0,7.9,8.2
17,/,8.2,9.4,7.6,10.5,10.0,10.8,10.1,8.0,6.3,7.9,7.4
18,/,/,7.4,9.9,10.4,5.1,8.8,8.5,9.7,8.7,8.1,8.0
19,/,/,8.3,8.6,10.4,2.9,9.2,7.6,9.4,8.4,6.7,7.4
20,3.1,/,6.1,8.5,10.2,6.0,9.6,6.2,9.9,9.3,6.9,/
21,6.6,/,7.8,8.8,9.7,11.6,7.9,7.9,9.7,8.6,8.3,7.9
22,6.5,1.5,9.8,8.5,10.4,9.7,8.9,7.4,8.5,9.1,8.1,8.1
23,7.7,6.2,9.7,9.0,/,9.0,9.3,6.0,8.3,9.1,7.7,6.6
24,8.6,7.7,9.6,8.6,/,8.4,7.6,3.8,9.1,8.9,7.8,7.4
25,8.0,8.6,9.7,6.9,3.7,/,8.6,7.1,8.8,8.9,6.5,8.3
26,7.5,9.1,8.9,10.1,10.6,/,10.4,8.3,6.8,9.1,0.6,6.9
27,8.4,8.8,9.9,7.2,11.1,/,7.3,8.2,8.7,9.0,8.0,3.5
28,8.0,6.2,9.7,9.9,10.5,8.0,10.0,8.6,7.7,9.1,3.8,8.5
29,6.8,,10.0,8.2,9.7,10.0,10.3,8.5,9.7,8.8,7.7,8.0
30,2.5,,9.6,9.6,9.2,7.8,10.6,8.1,9.8,8.4,7.6,7.3
31,7.2,,/,,11.0,,10.6,10.0,,4.9,,7.4
總和,80.9,133.6,253.9,250.5,278.2,235,272.2,240.9,251.7,251.9,221.3,212.7
