2019年 日/月,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
1,/,73,73,95,97,93,81,88,/,90,83,69
2,/,73,73,89,97,91,93,93,79,77,79,75
3,87,70,81,81,98,86,93,87,83,78,80,80
4,82,76,73,78,96,90,89,83,93,80,82,85
5,81,85,79,81,89,87,90,84,95,82,81,99
6,/,71,86,75,98,86,87,88,93,84,78,98
7,77,62,98,73,97,87,86,80,88,81,76,97
8,75,65,97,73,97,84,88,87,86,79,75,81
9,77,70,96,/,94,80,92,99,79,80,72,78
10,74,74,94,/,90,91,87,88,87,77,76,/
11,75,66,95,80,80,99,87,97,80,80,73,76
12,74,67,77,80,78,99,85,96,79,79,/,75
13,70,68,79,89,80,97,81,91,78,80,75,74
14,70,72,74,/,79,99,78,87,81,80,77,73
15,76,69,86,/,87,81,77,97,84,79,78,74
16,96,74,86,/,92,82,79,98,84,81,77,76
17,98,77,79,/,96,91,/,96,83,79,70,78
18,82,77,78,76,/,91,94,97,83,/,71,80
19,78,73,73,93,96,/,91,96,79,80,78,79
20,84,73,76,/,93,79,88,94,84,79,78,86
21,97,78,69,/,96,78,91,96,86,77,81,/
22,91,73,72,85,94,80,89,85,80,/,79,82
23,78,83,96,80,96,91,90,82,/,77,78,80
24,71,93,98,79,91,96,87,95,80,76,76,76
25,63,86,92,70,90,86,82,95,76,/,78,74
26,63,76,75,77,87,88,85,85,79,79,81,/
27,74,75,76,85,91,89,89,81,78,77,75,/
28,69,74,73,83,93,83,85,78,84,78,77,/
29,65,,76,77,95,88,80,83,84,82,74,/
30,64,,82,/,93,88,79,88,90,78,/,/
31,63,,77,,90,,81,85,,81,,97
平均,76.9,74,81.9,80.9,91.7,88.3,86.1,89.6,83.4,79.6,77.1,80.9
