ObsTime,StnPres,SeaPres,StnPresMax,StnPresMaxTime,StnPresMin,StnPresMinTime,Temperature,T Max,T Max Time,T Min,T Min Time,Td dew point,RH,RHMin,RHMinTime,WS,WD,WSGust,WDGust,WGustTime,Precp,PrecpHour,PrecpMax10,PrecpMax10Time,PrecpMax60,PrecpMax60Time,SunShine,SunShineRate,GloblRad,VisbMean,EvapA,UVI Max,UVI Max Time,Cloud Amount
01,919.5 ,1505.7 ,921.5 ,2015-09-01 23:28 ,917.9 ,2015-09-01 14:09 ,22.3 ,27.2 ,2015-09-01 12:12 ,20.2 ,2015-09-01 02:27 ,20.6 ,91 ,74 ,2015-09-01 09:45 ,1.6 ,190 ,10.9 ,130 ,2015-09-01 01:40 ,11.7 ,5.5 ,1.4 ,2015-09-01 18:59 ,6.0 ,2015-09-01 18:49 ,2.2 ,17.5 ,12.44 ,22.4 ,-1.0 ,7 ,2015-09-01 13:00 ,8.4 
02,921.8 ,1529.9 ,923.3 ,2015-09-02 20:43 ,920.4 ,2015-09-02 02:54 ,22.9 ,26.8 ,2015-09-02 12:43 ,20.5 ,2015-09-02 00:01 ,20.7 ,88 ,74 ,2015-09-02 21:01 ,1.9 ,350 ,8.1 ,170 ,2015-09-02 02:29 ,T ,1.0 ,T ,2015-09-02 00:01 ,T ,2015-09-02 00:01 ,2.0 ,15.9 ,14.85 ,19.4 ,1.5 ,5 ,2015-09-02 13:00 ,9.2 
03,923.1 ,1542.6 ,924.3 ,2015-09-03 21:12 ,922.0 ,2015-09-03 04:01 ,23.2 ,27.0 ,2015-09-03 11:51 ,20.4 ,2015-09-03 05:10 ,21.1 ,88 ,73 ,2015-09-03 14:16 ,1.1 ,10 ,5.4 ,240 ,2015-09-03 00:12 ,0.0 ,0.0 ,0.0 ,... ,0.0 ,... ,1.3 ,10.4 ,13.06 ,17.5 ,2.6 ,7 ,2015-09-03 12:00 ,8.3 
04,922.6 ,1538.6 ,924.1 ,2015-09-04 00:01 ,921.0 ,2015-09-04 16:53 ,23.1 ,26.6 ,2015-09-04 09:41 ,20.6 ,2015-09-04 04:51 ,21.5 ,91 ,78 ,2015-09-04 09:33 ,1.2 ,350 ,6.0 ,340 ,2015-09-04 08:37 ,T ,0.3 ,T ,2015-09-04 10:50 ,T ,2015-09-04 10:50 ,1.7 ,13.6 ,11.13 ,14.2 ,-1.9 ,4 ,2015-09-04 10:00 ,9.2 
05,919.5 ,1510.7 ,922.0 ,2015-09-05 00:01 ,917.7 ,2015-09-05 15:40 ,23.8 ,28.0 ,2015-09-05 11:15 ,21.1 ,2015-09-05 03:16 ,20.0 ,80 ,69 ,2015-09-05 06:10 ,2.4 ,150 ,12.1 ,140 ,2015-09-05 21:58 ,0.0 ,0.0 ,0.0 ,... ,0.0 ,... ,4.7 ,37.7 ,17.32 ,14.0 ,2.0 ,8 ,2015-09-05 12:00 ,7.8 
06,916.6 ,1484.4 ,918.5 ,2015-09-06 00:01 ,914.7 ,2015-09-06 16:49 ,24.1 ,29.2 ,2015-09-06 13:44 ,21.0 ,2015-09-06 20:59 ,20.7 ,82 ,63 ,2015-09-06 01:30 ,2.9 ,360 ,14.3 ,360 ,2015-09-06 19:47 ,1.9 ,4.6 ,1.0 ,2015-09-06 19:30 ,1.4 ,2015-09-06 19:24 ,8.9 ,71.5 ,22.20 ,19.2 ,-4.0 ,8 ,2015-09-06 12:00 ,5.2 
07,917.2 ,1483.5 ,919.2 ,2015-09-07 22:41 ,915.0 ,2015-09-07 04:10 ,20.6 ,22.3 ,2015-09-07 14:47 ,18.8 ,2015-09-07 08:06 ,19.6 ,94 ,82 ,2015-09-07 15:12 ,2.1 ,10 ,10.7 ,310 ,2015-09-07 09:55 ,41.0 ,10.0 ,6.0 ,2015-09-07 05:06 ,21.5 ,2015-09-07 05:01 ,0.1 ,0.8 ,6.07 ,5.9 ,-0.1 ,3 ,2015-09-07 12:00 ,9.4 
08,919.0 ,1499.0 ,921.0 ,2015-09-08 21:49 ,917.3 ,2015-09-08 03:30 ,20.8 ,24.8 ,2015-09-08 12:25 ,18.9 ,2015-09-08 04:47 ,18.4 ,87 ,70 ,2015-09-08 12:28 ,1.4 ,230 ,11.4 ,120 ,2015-09-08 21:11 ,0.3 ,3.4 ,0.1 ,2015-09-08 20:42 ,0.2 ,2015-09-08 20:06 ,4.8 ,38.7 ,16.51 ,22.2 ,-1.9 ,7 ,2015-09-08 13:00 ,5.5 
09,921.1 ,1517.6 ,922.6 ,2015-09-09 22:21 ,919.7 ,2015-09-09 02:23 ,20.1 ,24.7 ,2015-09-09 13:01 ,17.7 ,2015-09-09 19:01 ,17.3 ,84 ,63 ,2015-09-09 17:21 ,2.0 ,340 ,11.4 ,330 ,2015-09-09 16:20 ,0.0 ,0.0 ,0.0 ,... ,0.0 ,... ,8.6 ,69.5 ,24.44 ,16.0 ,3.3 ,8 ,2015-09-09 12:00 ,5.8 
10,921.6 ,1520.4 ,922.9 ,2015-09-10 09:23 ,920.2 ,2015-09-10 15:42 ,19.5 ,25.2 ,2015-09-10 13:27 ,17.1 ,2015-09-10 04:53 ,16.2 ,82 ,66 ,2015-09-10 08:21 ,2.0 ,350 ,8.6 ,90 ,2015-09-10 20:57 ,0.0 ,0.0 ,0.0 ,... ,0.0 ,... ,7.8 ,63.2 ,21.47 ,27.5 ,3.3 ,6 ,2015-09-10 13:00 ,3.5 
