ObsTime,StnPres,SeaPres,StnPresMax,StnPresMaxTime,StnPresMin,StnPresMinTime,Temperature,T Max,T Max Time,T Min,T Min Time,Td dew point,RH,RHMin,RHMinTime,WS,WD,WSGust,WDGust,WGustTime,Precp,PrecpHour,PrecpMax10,PrecpMax10Time,PrecpMax60,PrecpMax60Time,SunShine,SunShineRate,GloblRad,VisbMean,EvapA,UVI Max,UVI Max Time,Cloud Amount
01,1021.0 ,1024.1 ,1024.0 ,2016-02-01 20:22 ,1016.8 ,2016-02-01 01:59 ,15.4 ,18.5 ,2016-02-01 02:12 ,12.5 ,2016-02-01 23:34 ,13.0 ,86 ,78 ,2016-02-01 13:45 ,3.8 ,10 ,16.8 ,350 ,2016-02-01 05:36 ,42.8 ,21.8 ,5.0 ,2016-02-01 03:40 ,14.8 ,2016-02-01 03:24 ,0.0 ,0.0 ,1.31 ,8.3 ,-1.4 ,... ,... ,10.0 
02,1021.7 ,1024.8 ,1023.8 ,2016-02-02 09:42 ,1020.0 ,2016-02-02 14:31 ,13.0 ,13.4 ,2016-02-02 09:30 ,12.6 ,2016-02-02 00:01 ,11.0 ,88 ,81 ,2016-02-02 04:25 ,4.5 ,260 ,10.9 ,270 ,2016-02-02 04:23 ,29.1 ,23.6 ,1.5 ,2016-02-02 15:11 ,3.4 ,2016-02-02 15:10 ,0.0 ,0.0 ,1.75 ,4.5 ,-0.7 ,... ,... ,10.0 
03,1020.8 ,1023.9 ,1022.1 ,2016-02-03 08:16 ,1018.8 ,2016-02-03 14:03 ,14.3 ,15.3 ,2016-02-03 11:02 ,13.2 ,2016-02-03 00:01 ,13.6 ,95 ,81 ,2016-02-03 21:06 ,4.3 ,290 ,9.9 ,270 ,2016-02-03 03:05 ,40.3 ,21.2 ,2.3 ,2016-02-03 15:30 ,9.5 ,2016-02-03 15:05 ,0.0 ,0.0 ,3.11 ,4.2 ,0.0 ,... ,... ,10.0 
04,1018.1 ,1021.2 ,1021.0 ,2016-02-04 00:01 ,1015.2 ,2016-02-04 15:17 ,17.6 ,20.1 ,2016-02-04 10:52 ,14.9 ,2016-02-04 00:17 ,15.3 ,87 ,75 ,2016-02-04 12:31 ,2.8 ,280 ,15.9 ,30 ,2016-02-04 23:09 ,20.1 ,15.3 ,3.2 ,2016-02-04 15:53 ,4.7 ,2016-02-04 15:20 ,0.0 ,0.0 ,4.53 ,9.3 ,-0.3 ,... ,... ,9.8 
05,1016.8 ,1019.9 ,1018.6 ,2016-02-05 23:30 ,1014.8 ,2016-02-05 15:35 ,16.1 ,17.5 ,2016-02-05 07:18 ,13.9 ,2016-02-05 22:59 ,12.8 ,81 ,74 ,2016-02-05 08:09 ,3.7 ,260 ,16.1 ,30 ,2016-02-05 08:39 ,5.9 ,8.4 ,1.2 ,2016-02-05 23:05 ,2.8 ,2016-02-05 22:40 ,0.0 ,0.0 ,0.00 ,10.0 ,-0.9 ,... ,... ,10.0 
06,1021.3 ,1024.4 ,1025.0 ,2016-02-06 20:47 ,1018.0 ,2016-02-06 00:03 ,12.3 ,14.3 ,2016-02-06 00:01 ,10.6 ,2016-02-06 21:05 ,5.3 ,63 ,49 ,2016-02-06 22:12 ,3.7 ,260 ,16.1 ,310 ,2016-02-06 13:14 ,0.0 ,0.0 ,0.0 ,... ,0.0 ,... ,0.0 ,0.0 ,0.63 ,5.2 ,2.9 ,... ,... ,9.7 
07,1022.7 ,1025.9 ,1024.8 ,2016-02-07 01:15 ,1019.8 ,2016-02-07 14:32 ,12.1 ,15.3 ,2016-02-07 14:58 ,8.2 ,2016-02-07 23:00 ,3.5 ,56 ,46 ,2016-02-07 10:50 ,3.8 ,260 ,14.1 ,60 ,2016-02-07 15:37 ,0.0 ,0.0 ,0.0 ,... ,0.0 ,... ,8.9 ,80.2 ,15.28 ,9.8 ,3.6 ,... ,... ,3.5 
08,1021.6 ,1024.7 ,1023.9 ,2016-02-08 09:38 ,1019.6 ,2016-02-08 14:54 ,13.6 ,19.2 ,2016-02-08 14:39 ,7.4 ,2016-02-08 06:54 ,2.8 ,51 ,22 ,2016-02-08 09:46 ,2.7 ,240 ,10.4 ,300 ,2016-02-08 02:55 ,0.0 ,0.0 ,0.0 ,... ,0.0 ,... ,10.3 ,92.7 ,18.33 ,19.5 ,2.7 ,... ,... ,0.0 
09,1019.4 ,1022.5 ,1021.5 ,2016-02-09 09:50 ,1017.7 ,2016-02-09 15:28 ,16.9 ,21.2 ,2016-02-09 15:04 ,10.0 ,2016-02-09 05:14 ,10.2 ,66 ,54 ,2016-02-09 11:01 ,4.0 ,140 ,11.6 ,140 ,2016-02-09 13:12 ,0.0 ,0.0 ,0.0 ,... ,0.0 ,... ,10.3 ,92.5 ,18.49 ,25.8 ,5.0 ,... ,... ,1.3 
10,1016.7 ,1019.7 ,1019.0 ,2016-02-10 10:06 ,1015.1 ,2016-02-10 14:59 ,21.4 ,23.5 ,2016-02-10 13:57 ,18.9 ,2016-02-10 05:27 ,12.9 ,59 ,50 ,2016-02-10 08:51 ,3.9 ,140 ,13.4 ,110 ,2016-02-10 13:24 ,0.0 ,0.0 ,0.0 ,... ,0.0 ,... ,8.5 ,76.2 ,16.35 ,16.0 ,4.3 ,... ,... ,3.0 
11,1013.5 ,1016.5 ,1015.4 ,2016-02-11 00:01 ,1011.4 ,2016-02-11 13:35 ,22.1 ,24.8 ,2016-02-11 12:20 ,20.1 ,2016-02-11 00:15 ,17.4 ,75 ,63 ,2016-02-11 00:04 ,2.2 ,120 ,13.3 ,210 ,2016-02-11 13:08 ,0.5 ,0.7 ,0.2 ,2016-02-11 20:50 ,0.5 ,2016-02-11 20:50 ,1.7 ,15.2 ,9.74 ,12.5 ,-2.2 ,... ,... ,8.5 
12,1011.9 ,1014.9 ,1014.2 ,2016-02-12 08:57 ,1010.2 ,2016-02-12 23:43 ,21.7 ,25.2 ,2016-02-12 14:25 ,18.7 ,2016-02-12 03:24 ,18.7 ,83 ,71 ,2016-02-12 10:18 ,1.9 ,240 ,5.9 ,70 ,2016-02-12 11:41 ,0.6 ,1.4 ,0.4 ,2016-02-12 21:02 ,0.5 ,2016-02-12 20:59 ,6.6 ,59.0 ,15.26 ,14.0 ,-2.1 ,... ,... ,4.2 
13,1009.9 ,1012.9 ,1011.5 ,2016-02-13 07:51 ,1007.5 ,2016-02-13 14:19 ,22.8 ,28.0 ,2016-02-13 14:47 ,18.5 ,2016-02-13 04:49 ,19.1 ,80 ,63 ,2016-02-13 14:08 ,2.7 ,240 ,9.5 ,130 ,2016-02-13 12:44 ,0.0 ,0.0 ,0.0 ,... ,0.0 ,... ,9.5 ,84.7 ,17.99 ,15.0 ,-3.9 ,... ,... ,1.5 
14,1014.2 ,1017.2 ,1021.7 ,2016-02-14 23:32 ,1009.1 ,2016-02-14 02:16 ,18.3 ,23.6 ,2016-02-14 07:57 ,13.3 ,2016-02-14 22:59 ,15.5 ,84 ,74 ,2016-02-14 08:15 ,3.9 ,20 ,17.9 ,340 ,2016-02-14 13:35 ,20.3 ,6.4 ,4.5 ,2016-02-14 12:25 ,15.5 ,2016-02-14 12:21 ,0.2 ,1.8 ,1.42 ,8.0 ,-1.6 ,... ,... ,8.5 
15,1023.0 ,1026.1 ,1025.2 ,2016-02-15 21:21 ,1021.2 ,2016-02-15 01:42 ,12.1 ,13.6 ,2016-02-15 00:03 ,11.0 ,2016-02-15 10:09 ,7.8 ,75 ,66 ,2016-02-15 23:46 ,3.1 ,270 ,13.7 ,30 ,2016-02-15 16:27 ,2.2 ,8.3 ,0.4 ,2016-02-15 10:10 ,0.5 ,2016-02-15 09:25 ,0.0 ,0.0 ,0.29 ,8.8 ,-1.0 ,... ,... ,10.0 
16,1023.0 ,1026.1 ,1024.9 ,2016-02-16 00:03 ,1021.2 ,2016-02-16 14:30 ,12.5 ,13.4 ,2016-02-16 12:30 ,11.9 ,2016-02-16 00:03 ,8.1 ,75 ,61 ,2016-02-16 05:53 ,3.3 ,270 ,10.2 ,260 ,2016-02-16 01:21 ,0.1 ,1.2 ,0.1 ,2016-02-16 19:30 ,0.1 ,2016-02-16 19:25 ,0.0 ,0.0 ,0.00 ,8.2 ,-1.6 ,... ,... ,10.0 
17,1022.2 ,1025.3 ,1023.8 ,2016-02-17 08:32 ,1020.8 ,2016-02-17 14:04 ,13.3 ,14.8 ,2016-02-17 13:29 ,11.9 ,2016-02-17 00:01 ,11.2 ,87 ,73 ,2016-02-17 15:21 ,2.8 ,250 ,9.8 ,310 ,2016-02-17 00:06 ,6.5 ,12.2 ,0.4 ,2016-02-17 02:10 ,1.2 ,2016-02-17 01:50 ,0.0 ,0.0 ,0.14 ,8.3 ,-0.2 ,... ,... ,10.0 
18,1018.8 ,1021.9 ,1021.9 ,2016-02-18 00:03 ,1016.5 ,2016-02-18 15:00 ,16.6 ,19.2 ,2016-02-18 20:27 ,13.5 ,2016-02-18 00:01 ,13.6 ,83 ,73 ,2016-02-18 15:37 ,3.1 ,310 ,9.3 ,320 ,2016-02-18 15:50 ,3.3 ,8.4 ,0.7 ,2016-02-18 20:48 ,0.9 ,2016-02-18 20:48 ,0.0 ,0.0 ,4.48 ,12.3 ,0.0 ,... ,... ,9.7 
