2019年 日/月,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
1,/,/,/,/,/,/,/,/,/,/,/,/
2,/,/,/,/,/,/,/,/,/,/,/,/
3,/,/,/,/,/,/,/,/,/,/,/,/
4,/,/,/,/,/,/,/,/,/,/,/,/
5,/,/,/,/,/,/,/,/,/,/,/,/
6,/,/,/,/,/,/,/,/,/,/,/,/
7,/,/,/,/,/,/,/,/,/,/,/,/
8,/,/,/,/,/,/,/,/,/,/,/,/
9,/,/,/,/,/,/,/,/,/,/,/,/
10,/,/,/,/,/,/,/,/,/,/,/,/
11,/,/,/,/,/,/,/,/,/,/,/,/
12,/,/,/,/,/,/,/,/,/,/,/,2019-12-12 14:29:00
13,/,/,/,/,/,/,/,/,/,/,/,/
14,/,/,/,/,/,/,/,/,/,/,/,/
15,/,/,/,/,/,/,/,/,/,/,/,2019-12-15 14:25:00
16,/,/,/,/,/,/,/,/,/,/,/,/
17,/,/,/,/,/,/,/,/,/,/,/,2019-12-17 14:35:00
18,/,/,/,/,/,/,/,/,/,/,/,2019-12-18 14:38:00
19,/,/,/,/,/,/,/,/,/,/,/,2019-12-19 14:18:00
20,/,/,/,/,/,/,/,/,/,/,/,2019-12-20 13:48:00
21,/,/,/,/,/,/,/,/,/,/,/,2019-12-21 14:52:00
22,/,/,/,/,/,/,/,/,/,/,/,2019-12-22 14:42:00
23,/,/,/,/,/,/,/,/,/,/,/,2019-12-23 14:11:00
24,/,/,/,/,/,/,/,/,/,/,/,2019-12-24 15:11:00
25,/,/,/,/,/,/,/,/,/,/,/,2019-12-25 15:11:00
26,/,/,/,/,/,/,/,/,/,/,/,2019-12-26 14:52:00
27,/,/,/,/,/,/,/,/,/,/,/,2019-12-27 13:47:00
28,/,/,/,/,/,/,/,/,/,/,/,2019-12-28 14:04:00
29,/,,/,/,/,/,/,/,/,/,/,2019-12-29 14:47:00
30,/,,/,/,/,/,/,/,/,/,/,2019-12-30 14:56:00
31,/,,/,,/,,/,/,,/,,2019-12-31 14:56:00
平均, , , , , , , , , , , , 
