2019年 日/月,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
1,/,/,/,/,/,/,/,/,/,/,/,/
2,/,/,/,/,/,/,/,/,/,/,/,/
3,/,/,/,/,/,/,/,/,/,/,/,/
4,/,/,/,/,/,/,/,/,/,/,/,/
5,/,/,/,/,/,/,/,/,/,/,/,/
6,/,/,/,/,/,/,/,/,/,/,/,/
7,/,/,/,/,/,/,/,/,/,/,/,/
8,/,/,/,/,/,/,/,/,/,/,/,/
9,/,/,/,/,/,/,/,/,/,/,/,/
10,/,/,/,/,/,/,/,/,/,/,/,/
11,/,/,/,/,/,/,/,/,/,/,/,/
12,/,/,/,/,/,/,/,/,/,/,/,2019-12-12 06:30:00
13,/,/,/,/,/,/,/,/,/,/,/,/
14,/,/,/,/,/,/,/,/,/,/,/,/
15,/,/,/,/,/,/,/,/,/,/,/,2019-12-15 05:55:00
16,/,/,/,/,/,/,/,/,/,/,/,/
17,/,/,/,/,/,/,/,/,/,/,/,2019-12-17 05:50:00
18,/,/,/,/,/,/,/,/,/,/,/,2019-12-18 23:54:00
19,/,/,/,/,/,/,/,/,/,/,/,2019-12-19 06:16:00
20,/,/,/,/,/,/,/,/,/,/,/,2019-12-20 01:11:00
21,/,/,/,/,/,/,/,/,/,/,/,2019-12-21 07:14:00
22,/,/,/,/,/,/,/,/,/,/,/,2019-12-22 23:53:00
23,/,/,/,/,/,/,/,/,/,/,/,2019-12-23 07:10:00
24,/,/,/,/,/,/,/,/,/,/,/,2019-12-24 06:53:00
25,/,/,/,/,/,/,/,/,/,/,/,2019-12-25 03:49:00
26,/,/,/,/,/,/,/,/,/,/,/,2019-12-26 02:45:00
27,/,/,/,/,/,/,/,/,/,/,/,2019-12-27 22:48:00
28,/,/,/,/,/,/,/,/,/,/,/,2019-12-28 04:16:00
29,/,,/,/,/,/,/,/,/,/,/,2019-12-29 21:42:00
30,/,,/,/,/,/,/,/,/,/,/,2019-12-30 05:53:00
31,/,,/,,/,,/,/,,/,,2019-12-31 07:32:00
平均, , , , , , , , , , , , 
