2020年 日/月,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
1,0.0,0.0,0.0,2.5,0.0,0.0,11.0,0.0,0.0,0.5,0.0,0.5
2,/,0.0,0.0,12.5,0.0,0.0,6.0,/,1.5,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,3.5,0.0,0.0,0.0
4,0.0,5.5,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
5,0.0,2.0,35.5,7.5,0.0,/,0.5,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,26.0,0.0,/,0.0,0.5,0.0,0.0,1.0,0.0
7,0.0,0.0,0.0,15.0,0.0,/,0.0,19.5,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,/,3.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,3.0,0.0,0.0,3.5,5.5,0.0,0.0,0.0,1.5,38.5
10,0.0,0.0,42.0,0.0,1.0,0.5,0.0,7.0,0.0,0.0,5.0,5.5
11,0.0,0.0,0.0,9.5,8.5,0.0,0.0,0.5,0.0,0.0,0.0,0.5
12,0.0,0.0,0.5,7.5,9.5,0.0,0.0,0.0,26.5,0.0,0.0,0.0
13,16.0,22.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
14,/,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.5,7.0,0.5,0.0
15,/,0.0,0.0,0.0,0.5,0.0,0.0,0.0,18.5,0.0,0.0,0.0
16,/,14.0,0.0,0.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,/
17,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0
18,0.0,0.0,1.5,0.0,12.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
19,0.0,0.0,13.0,0.0,14.5,0.0,3.5,0.0,3.0,0.5,0.0,0.0
20,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0,40.5,0.0,0.0,0.5,0.0,6.0,0.0,15.0
22,/,0.0,0.0,0.0,/,0.0,12.0,21.0,0.0,2.5,0.0,0.0
23,0.0,/,0.0,30.0,/,0.0,0.5,0.0,0.0,11.0,0.0,21.0
24,0.0,0.0,0.0,24.5,/,0.0,1.0,0.0,0.0,0.0,0.0,11.0
25,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,7.0,0.0,0.0,0.0
26,29.5,0.0,0.0,1.0,43.0,0.0,1.0,1.5,0.0,0.0,0.0,0.0
27,0.0,0.0,1.5,0.0,31.0,0.0,1.5,8.5,4.0,0.0,0.0,1.0
28,3.0,0.0,23.5,0.0,36.5,0.0,3.0,0.5,24.0,0.0,0.0,0.5
29,0.5,0.0,0.0,0.0,3.5,0.0,0.0,16.5,3.0,0.0,0.0,0.0
30,0.0,,0.5,0.0,1.5,0.0,7.5,0.0,1.5,0.0,0.0,0.0
31,0.0,,0.0,,0.0,,3.5,0.0,,0.0,,0.0
總和,49,48,150,137,228.5,4,61.5,88,93,29,11,93.5
