2019年 日/月,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
1,/,/,/,/,/,/,/,/,/,/,/,/
2,/,/,/,/,/,/,/,/,/,/,/,/
3,/,/,/,/,/,/,/,/,/,/,/,/
4,/,/,/,/,/,/,/,/,/,/,/,/
5,/,/,/,/,/,/,/,/,/,/,/,/
6,/,/,/,/,/,/,/,/,/,/,/,/
7,/,/,/,/,/,/,/,/,/,/,/,/
8,/,/,/,/,/,/,/,/,/,/,/,/
9,/,/,/,/,/,/,/,/,/,/,/,/
10,/,/,/,/,/,/,/,/,/,/,/,/
11,/,/,/,/,/,/,/,/,/,/,/,/
12,/,/,/,/,/,/,/,/,/,/,/,59
13,/,/,/,/,/,/,/,/,/,/,/,/
14,/,/,/,/,/,/,/,/,/,/,/,/
15,/,/,/,/,/,/,/,/,/,/,/,51
16,/,/,/,/,/,/,/,/,/,/,/,/
17,/,/,/,/,/,/,/,/,/,/,/,68
18,/,/,/,/,/,/,/,/,/,/,/,63
19,/,/,/,/,/,/,/,/,/,/,/,58
20,/,/,/,/,/,/,/,/,/,/,/,81
21,/,/,/,/,/,/,/,/,/,/,/,93
22,/,/,/,/,/,/,/,/,/,/,/,78
23,/,/,/,/,/,/,/,/,/,/,/,73
24,/,/,/,/,/,/,/,/,/,/,/,73
25,/,/,/,/,/,/,/,/,/,/,/,70
26,/,/,/,/,/,/,/,/,/,/,/,77
27,/,/,/,/,/,/,/,/,/,/,/,76
28,/,/,/,/,/,/,/,/,/,/,/,66
29,/,,/,/,/,/,/,/,/,/,/,98
30,/,,/,/,/,/,/,/,/,/,/,95
31,/,,/,,/,,/,/,,/,,97
平均,/,/,/,/,/,/,/,/,/,/,/,75.1
