2020年 日/月,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
1,15.08,15.37,18.58,18.42,25.38,22.36,20.70,25.63,10.65,22.33,17.67,10.05
2,/,16.68,20.23,10.00,25.82,28.96,20.29,/,24.87,22.16,16.26,15.12
3,15.42,15.94,17.50,10.50,21.68,27.73,24.24,6.83,16.12,22.25,17.24,8.91
4,14.28,3.68,11.83,16.40,26.82,28.38,16.75,13.03,24.22,21.62,17.04,11.06
5,14.99,11.50,3.73,5.76,21.96,/,27.29,21.38,12.70,20.56,16.78,9.85
6,13.36,14.51,16.85,4.09,17.27,/,24.58,20.68,25.27,20.20,9.83,12.48
7,15.25,9.27,13.03,10.85,10.26,/,15.01,16.48,22.56,21.00,12.06,13.39
8,15.43,16.66,20.12,18.69,25.20,/,23.58,24.18,19.79,20.67,14.48,11.91
9,15.50,12.54,11.19,14.65,27.34,7.08,8.57,25.41,18.59,20.99,6.72,3.80
10,15.35,18.15,2.76,26.13,26.45,18.90,24.60,13.80,13.62,21.12,4.67,10.22
11,15.49,10.04,9.07,6.29,15.68,19.00,23.23,7.32,21.89,20.63,16.76,6.65
12,12.53,17.54,1.91,9.83,6.44,23.16,23.54,24.22,11.00,19.71,9.38,7.83
13,5.78,12.95,4.11,27.17,28.14,26.96,23.93,16.93,10.22,20.34,7.27,7.59
14,/,8.10,2.43,18.68,22.97,20.76,27.64,22.12,11.82,18.03,10.13,6.69
15,/,16.34,22.95,22.68,27.06,26.37,24.00,18.45,15.73,18.25,10.45,1.31
16,/,5.72,22.94,26.61,13.66,27.12,14.23,26.65,20.01,17.92,14.86,/
17,14.45,5.43,18.17,26.73,21.69,28.24,25.45,12.97,20.97,14.33,15.65,5.61
18,14.85,18.76,9.87,23.12,5.57,28.03,27.22,15.53,19.70,16.76,15.46,11.56
19,11.37,18.82,3.73,20.66,4.64,27.56,20.23,19.39,20.59,19.02,13.35,9.97
20,16.28,17.20,11.87,23.10,4.85,26.47,17.77,25.21,17.12,19.25,15.23,6.35
21,15.86,19.14,18.81,13.98,4.39,19.75,21.55,16.62,21.36,6.26,12.41,3.00
22,/,19.70,10.93,8.22,/,0.00,23.62,10.36,22.54,10.04,16.02,15.07
23,16.56,/,22.69,5.01,/,26.51,21.23,23.67,22.98,8.93,15.62,5.93
24,16.67,20.17,19.70,7.57,/,23.08,24.07,24.29,13.91,10.90,14.27,5.52
25,15.06,20.04,5.72,10.19,13.58,24.18,16.45,23.56,5.06,16.51,13.55,14.75
26,5.10,20.64,24.10,8.42,4.44,19.68,15.14,12.46,13.85,17.46,15.60,15.06
27,16.54,19.24,18.60,10.63,5.94,23.39,15.01,11.42,4.33,16.11,15.47,5.08
28,4.81,20.62,6.01,18.61,7.34,22.47,14.51,7.90,3.68,17.91,14.91,9.59
29,4.67,13.97,24.73,26.39,13.43,19.90,23.22,18.21,8.64,14.23,14.41,12.52
30,17.61,,9.14,27.34,9.88,24.52,7.10,17.51,5.26,15.26,6.16,14.96
31,17.79,,11.31,,24.96,,23.10,15.79,,17.85,,15.44
平均,13.7,15,13.4,15.9,16.5,22.7,20.6,17.9,16,17.7,13.3,9.6
