2021年 日/月,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
1,6.5,11.0,17.2,22.0,18.8,24.8,24.5,,,,,
2,9.3,11.6,14.3,21.6,20.3,25.0,24.9,,,,,
3,12.0,12.4,13.3,21.5,21.9,25.6,25.3,,,,,
4,14.7,13.5,15.6,18.6,22.3,25.0,25.3,,,,,
5,14.3,13.6,17.4,11.8,21.2,24.4,24.2,,,,,
6,12.5,13.0,17.2,13.5,20.1,23.3,25.2,,,,,
7,10.3,15.1,15.5,15.4,22.1,23.3,25.4,,,,,
8,3.6,15.1,15.2,17.2,23.2,23.8,,,,,,
9,1.7,13.5,15.8,14.1,23.0,23.7,,,,,,
10,5.5,15.1,16.0,15.9,23.0,24.0,,,,,,
11,8.4,15.7,16.3,17.9,22.9,23.9,,,,,,
12,4.7,15.6,16.9,19.0,22.8,24.5,,,,,,
13,6.2,16.5,15.0,20.0,23.7,25.0,,,,,,
14,7.4,15.9,15.0,18.5,23.8,24.8,,,,,,
15,9.7,14.9,16.2,17.8,23.5,25.2,,,,,,
16,11.4,15.2,16.4,18.7,23.7,25.3,,,,,,
17,8.9,11.4,18.2,17.8,23.8,24.9,,,,,,
18,8.2,6.0,18.2,16.0,24.3,25.0,,,,,,
19,10.4,8.4,18.5,16.0,24.4,25.3,,,,,,
20,13.6,10.6,19.3,18.8,23.3,25.7,,,,,,
21,16.3,9.4,14.7,20.0,23.9,25.0,,,,,,
22,17.3,11.4,10.4,21.2,23.9,24.2,,,,,,
23,16.7,15.1,13.1,20.6,24.4,24.0,,,,,,
24,13.7,16.3,15.7,20.1,24.3,24.0,,,,,,
25,13.7,17.1,12.8,20.3,23.9,23.7,,,,,,
26,14.1,17.1,16.9,19.4,24.1,24.1,,,,,,
27,14.2,15.0,18.2,20.2,24.0,24.4,,,,,,
28,11.9,15.5,20.1,20.0,24.4,24.5,,,,,,
29,8.1,,20.6,19.8,24.8,24.4,,,,,,
30,11.0,,22.0,19.0,24.1,24.9,,,,,,
31,12.3,,22.1,,25.0,,,,,,,
平均,10.6,13.6,16.6,18.4,23.2,24.5,25, , , , , 
