2020年 日/月,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
1,30.0,300.0,320.0,20.0,310.0,280.0,230.0,130.0,340.0,360.0,320.0,360.0
2,/,320.0,10.0,20.0,270.0,250.0,230.0,320.0,270.0,320.0,350.0,10.0
3,300.0,320.0,20.0,30.0,280.0,270.0,250.0,180.0,160.0,330.0,30.0,360.0
4,310.0,40.0,30.0,30.0,290.0,270.0,270.0,180.0,320.0,330.0,330.0,20.0
5,330.0,10.0,30.0,40.0,250.0,240.0,300.0,320.0,330.0,20.0,330.0,10.0
6,320.0,20.0,330.0,330.0,260.0,200.0,280.0,330.0,20.0,10.0,360.0,10.0
7,330.0,360.0,330.0,30.0,280.0,280.0,240.0,320.0,290.0,10.0,20.0,10.0
8,20.0,30.0,300.0,320.0,270.0,130.0,270.0,320.0,320.0,360.0,10.0,10.0
9,50.0,10.0,200.0,320.0,270.0,270.0,260.0,290.0,310.0,20.0,10.0,360.0
10,320.0,310.0,310.0,310.0,270.0,270.0,230.0,310.0,320.0,320.0,20.0,10.0
11,20.0,20.0,330.0,300.0,350.0,260.0,270.0,190.0,270.0,330.0,350.0,330.0
12,10.0,280.0,310.0,10.0,330.0,310.0,310.0,110.0,210.0,320.0,10.0,320.0
13,10.0,280.0,320.0,20.0,330.0,310.0,280.0,310.0,320.0,330.0,20.0,20.0
14,/,330.0,360.0,180.0,290.0,240.0,330.0,310.0,320.0,330.0,20.0,10.0
15,360.0,270.0,20.0,300.0,320.0,230.0,230.0,240.0,320.0,360.0,270.0,10.0
16,/,30.0,320.0,320.0,110.0,280.0,230.0,320.0,330.0,310.0,320.0,20.0
17,20.0,20.0,320.0,310.0,300.0,280.0,250.0,180.0,330.0,10.0,310.0,30.0
18,10.0,330.0,280.0,320.0,250.0,260.0,260.0,240.0,330.0,360.0,320.0,10.0
19,/,320.0,310.0,250.0,240.0,260.0,250.0,320.0,320.0,360.0,300.0,20.0
20,/,30.0,330.0,330.0,220.0,270.0,140.0,320.0,10.0,20.0,330.0,10.0
21,320.0,330.0,330.0,320.0,230.0,220.0,320.0,310.0,20.0,10.0,320.0,20.0
22,/,30.0,280.0,20.0,190.0,260.0,330.0,320.0,320.0,20.0,340.0,360.0
23,320.0,330.0,330.0,20.0,320.0,260.0,260.0,330.0,320.0,20.0,310.0,10.0
24,360.0,320.0,310.0,20.0,320.0,220.0,240.0,240.0,320.0,40.0,330.0,350.0
25,/,320.0,320.0,320.0,320.0,270.0,270.0,220.0,360.0,320.0,330.0,320.0
26,10.0,310.0,260.0,320.0,210.0,240.0,290.0,210.0,310.0,330.0,330.0,300.0
27,20.0,350.0,290.0,310.0,180.0,150.0,280.0,180.0,320.0,310.0,10.0,60.0
28,30.0,320.0,10.0,330.0,300.0,280.0,300.0,190.0,20.0,310.0,20.0,40.0
29,350.0,300.0,20.0,300.0,270.0,220.0,290.0,330.0,320.0,20.0,30.0,320.0
30,30.0,,320.0,320.0,230.0,250.0,20.0,300.0,20.0,320.0,330.0,20.0
31,310.0,,310.0,,250.0,,260.0,20.0,,10.0,,10.0
平均,174.6,215.2,243.9,202.3,268.1,251,257.1,254.5,259,210.3,212.7,121
