2018年 日/月,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
1,/,1019.9,1012.9,1013.6,1013.6,1010.7,/,1005.5,1011.4,1012.7,1013.2,/
2,/,/,1012.8,1014.1,1013.1,1010.7,/,1005.0,1008.7,1013.9,1014.2,/
3,/,1023.1,1012.0,1014.7,1014.8,1009.3,/,1005.2,1007.3,1013.1,1016.0,1017.3
4,/,1023.6,1012.9,1013.6,1016.3,1009.5,/,1006.4,1006.2,1010.4,1016.3,1017.0
5,/,1024.3,1013.5,1012.8,1016.6,1009.9,/,1007.2,1006.5,1010.0,1016.6,1015.8
6,/,1021.4,1017.4,1014.5,1012.9,1009.2,/,1006.4,1006.9,1013.3,1017.5,1015.7
7,/,1019.6,1016.7,1021.1,1010.1,1007.7,/,1005.5,1007.6,1014.0,1017.7,1018.1
8,/,1017.6,1017.6,1020.1,1010.0,1004.0,1007.0,/,1008.8,1013.5,1016.9,1019.5
9,/,1016.2,1020.3,1018.7,1014.3,1001.2,/,1006.2,1009.5,1013.0,1017.2,1019.1
10,/,1017.0,1021.2,1015.8,1015.4,1000.7,1003.9,1004.8,1008.8,1013.6,1018.1,1017.5
11,/,1021.3,1021.4,1013.0,1014.3,1001.7,1002.3,1001.7,1009.0,1015.6,1017.2,1017.6
12,/,1024.6,1019.4,/,1012.6,1003.7,/,998.3,1010.0,1017.3,1014.7,1021.5
13,/,1023.4,1017.7,1013.3,1012.0,1000.1,/,999.9,1009.7,1016.6,1013.9,1023.0
14,/,1019.7,1016.0,1012.1,1011.6,997.1,1006.8,1001.0,1007.4,/,1015.7,1023.2
15,/,1016.6,1014.6,1012.7,1011.0,998.6,1006.4,/,1001.4,1014.1,1016.7,1022.0
16,/,/,1015.1,1015.1,1009.9,1004.2,1004.2,1002.6,1007.2,1012.9,1016.1,1020.4
17,/,1016.7,/,1016.6,/,1004.9,1003.1,1001.7,1013.5,1012.1,1016.3,1020.6
18,/,1018.1,1016.5,/,1008.9,/,1004.9,1003.6,1014.5,1013.9,1016.5,1021.4
19,1017.2,1016.6,1012.8,1015.0,1009.2,1007.6,1006.4,1005.0,1012.7,1017.1,1017.0,1020.6
20,1016.2,1015.1,1012.0,1015.0,1010.0,1008.4,1004.5,1004.1,1011.6,1018.4,1017.5,1017.6
21,1014.9,1014.7,1015.4,1014.1,1010.8,1008.6,1001.6,1001.7,1012.7,1017.2,1016.6,1017.2
22,1013.3,1017.4,1016.2,1012.3,1011.2,1009.1,1002.4,999.7,1014.4,1016.0,1018.2,1017.2
23,1014.8,1019.0,1018.6,1009.9,1010.9,1009.7,/,997.2,1013.4,1016.5,1019.0,1016.4
24,1015.1,1019.4,1019.9,1010.1,/,/,1007.5,1000.3,1009.1,1016.5,1018.8,1016.0
25,1015.6,1017.9,1019.8,1011.9,1009.3,/,1008.0,999.6,1006.9,1016.7,1018.0,1014.2
26,1016.3,1018.5,1018.1,1013.5,1009.5,1012.1,1007.8,1001.3,1007.0,1016.1,1018.7,1013.1
27,1016.6,1017.7,1015.9,1015.4,1010.1,1010.8,1007.9,1005.1,1007.1,1016.5,1018.4,1015.3
28,1014.3,1014.3,1014.5,1015.2,1009.9,/,1007.5,1008.0,1006.5,1015.4,1019.0,1019.4
29,1017.0,,/,1014.0,1011.1,/,1006.5,1008.5,1005.9,1012.9,1020.6,1023.5
30,1019.1,,1014.3,1014.1,1011.4,/,1006.4,1011.0,/,1012.0,1020.4,1023.3
31,1018.4,,/,,1010.9,,1006.2,1013.0,,1013.1,,1024.4
平均,1016.1,1019,1016.3,1014.4,1011.8,1006.2,1005.6,1004,1009,1014.5,1017.1,1018.9
