2011年 日/月,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
1,11.5,14.1,21.5,20.0,26.2,26.0,28.5,29.1,28.2,27.7,24.2,20.2
2,13.2,15.4,16.3,21.4,24.9,26.3,28.3,29.0,26.0,24.3,25.4,15.7
3,13.6,15.6,16.3,21.6,25.5,26.8,29.1,29.3,27.2,23.5,25.5,16.3
4,14.8,16.3,15.1,17.4,23.8,27.5,29.4,29.3,27.9,24.5,26.5,18.6
5,16.8,17.3,17.2,17.5,25.2,28.4,29.2,29.3,28.1,26.1,25.7,18.3
6,15.1,16.2,19.7,20.0,24.9,28.8,28.5,27.5,27.4,25.5,25.4,21.4
7,13.3,18.0,16.0,22.0,25.5,29.0,28.6,29.6,27.2,25.2,24.5,22.5
8,15.4,19.6,14.9,22.2,27.0,29.2,28.9,29.5,27.6,26.3,24.1,20.1
9,16.4,18.3,17.2,22.1,28.7,29.7,29.0,28.5,28.0,26.0,22.7,14.8
10,13.9,18.3,17.8,22.9,27.4,30.3,26.8,27.0,27.9,26.6,19.6,15.4
11,12.3,14.9,17.7,22.1,28.4,30.1,27.6,27.4,26.5,26.1,20.8,/
12,9.9,13.8,19.3,21.6,29.2,29.9,26.6,27.2,26.6,26.2,22.2,/
13,15.1,14.7,20.4,22.8,26.5,29.7,26.8,28.4,27.5,25.8,22.5,/
14,17.1,10.6,21.5,23.5,25.1,29.5,27.7,29.4,27.0,25.2,22.9,/
15,13.6,12.9,20.0,25.9,25.1,29.9,26.6,29.9,26.8,24.5,22.6,/
16,10.1,15.9,14.6,25.2,24.6,29.9,26.6,28.4,27.6,24.6,22.7,/
17,12.8,18.4,17.2,24.0,20.3,29.0,26.4,29.2,27.3,24.3,23.8,/
18,14.0,16.1,18.4,22.5,23.5,28.3,27.2,28.8,28.1,23.8,24.6,/
19,16.7,15.6,20.1,22.2,25.0,27.6,26.2,28.0,27.4,23.5,25.9,/
20,16.3,14.5,24.0,21.3,24.8,28.6,26.0,29.1,26.0,24.3,21.6,/
21,15.0,14.8,24.9,22.2,25.5,27.3,28.0,28.9,25.2,25.1,21.9,/
22,14.6,16.6,17.9,23.8,25.4,27.5,29.0,28.5,25.4,25.0,/,/
23,16.0,18.4,15.6,22.4,24.1,28.6,29.1,27.9,25.1,24.7,/,/
24,14.5,20.0,16.5,24.3,25.6,28.9,29.7,27.5,25.1,25.2,/,/
25,14.3,18.8,17.0,23.2,25.5,26.8,27.7,28.1,27.0,24.1,20.4,/
26,15.5,18.2,15.1,25.0,26.1,27.9,27.4,28.5,27.2,22.3,21.0,/
27,16.2,18.7,12.5,25.5,26.0,/,28.4,28.1,27.8,23.2,20.7,/
28,16.0,20.2,14.1,23.9,23.4,/,28.5,26.1,26.7,23.6,21.4,/
29,13.1,,17.4,23.9,23.8,26.7,27.5,25.9,28.0,23.8,22.3,/
30,12.8,,18.3,25.6,25.1,27.3,27.7,25.4,28.2,23.4,23.5,/
31,12.5,,17.8,,26.2,,28.6,26.2,,23.2,,/
平均,14.3,16.5,17.8,22.6,25.4,28.4,27.9,28.2,27.1,24.8,23.1,18.3
