2016年 日/月,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
1,0.6,1.6,0.7,0.5,0.5,1.4,0.4,0.4,1.0,0.4,0.7,/
2,0.4,0.9,0.6,0.6,0.9,1.3,0.9,0.6,0.8,0.9,1.1,/
3,0.4,0.8,0.7,0.8,0.9,1.4,1.1,0.4,0.4,0.5,0.5,/
4,0.3,0.9,0.7,0.5,0.7,1.4,0.5,0.5,0.6,0.5,0.5,/
5,0.4,1.4,0.8,0.7,1.3,0.8,0.8,0.5,0.5,0.6,0.5,/
6,1.0,1.7,0.7,0.9,1.0,0.6,0.7,0.5,1.0,0.4,0.4,/
7,0.9,1.0,0.5,1.6,0.6,0.8,0.4,0.8,1.1,0.4,0.5,/
8,1.1,0.9,0.5,0.8,0.6,0.7,1.1,0.7,0.7,0.3,1.0,/
9,0.7,0.6,0.7,0.8,1.4,0.5,1.6,0.6,0.6,0.7,0.8,/
10,0.6,0.3,1.1,1.0,1.4,0.8,1.2,0.5,0.8,0.6,0.8,/
11,0.9,0.7,0.8,0.8,0.5,1.1,1.3,0.9,0.4,0.7,0.4,/
12,0.7,0.7,0.6,0.7,0.5,1.2,1.5,0.4,0.9,0.6,0.6,/
13,0.8,1.0,0.5,0.9,0.8,1.1,1.7,0.5,0.8,0.5,0.4,/
14,0.7,1.0,0.8,0.8,1.0,0.9,1.5,0.4,0.9,0.6,0.5,/
15,0.4,1.3,0.4,0.6,0.7,1.5,1.2,0.5,0.8,0.4,0.4,/
16,0.5,0.4,0.6,1.5,0.9,1.6,0.9,0.7,0.8,0.5,0.5,/
17,0.8,0.3,0.5,0.7,0.8,1.4,1.0,0.7,0.8,0.5,0.4,/
18,0.9,0.7,1.1,1.0,1.0,0.9,0.9,0.6,0.8,0.4,0.2,/
19,0.8,0.9,0.6,0.8,0.7,0.8,1.0,0.7,0.6,0.4,0.4,/
20,0.7,1.0,0.8,0.4,0.5,0.6,0.8,0.7,0.6,0.4,0.4,/
21,0.9,0.4,0.7,1.5,0.1,0.7,0.5,0.5,0.6,0.8,0.7,/
22,0.7,0.8,0.6,0.8,0.7,0.9,0.6,0.6,0.5,1.2,0.5,/
23,1.7,1.3,0.5,1.0,1.3,0.9,0.6,0.6,0.4,0.6,0.7,/
24,1.7,0.9,1.0,0.4,0.5,1.0,0.5,0.6,0.6,0.5,0.7,/
25,1.1,0.5,0.8,0.4,0.6,0.9,0.7,0.6,0.6,0.5,0.5,/
26,0.7,1.0,0.9,1.0,0.7,0.7,0.6,0.7,0.8,0.5,0.9,/
27,0.5,0.9,1.3,1.0,1.4,0.5,0.7,0.6,3.0,0.4,1.1,/
28,0.8,0.8,0.8,0.8,2.1,0.4,1.2,0.8,/,0.4,0.4,/
29,1.0,1.2,0.7,0.8,1.6,0.9,0.7,0.5,0.4,0.8,0.3,/
30,0.8,,0.7,0.6,0.9,0.8,0.5,0.6,0.6,0.6,0.5,/
31,0.8,,0.6,,1.0,,0.6,0.5,,0.7,,/
平均,0.8,0.9,0.7,0.8,0.9,1,0.9,0.6,0.8,0.6,0.6,/
