2012年 日/月,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
1,/,/,/,/,/,/,/,/,/,/,315.0,315.0
2,/,/,/,/,/,/,/,/,/,/,22.5,315.0
3,/,/,/,/,/,/,/,/,/,/,67.5,315.0
4,/,/,/,/,/,/,/,/,/,/,360.0,315.0
5,/,/,/,/,/,/,/,/,/,/,315.0,315.0
6,/,/,/,/,/,/,/,/,/,/,45.0,360.0
7,/,/,/,/,/,/,/,/,/,/,360.0,360.0
8,/,/,/,/,/,/,/,/,/,/,112.5,360.0
9,/,/,/,/,/,/,/,/,/,/,67.5,315.0
10,/,/,/,/,/,/,/,/,/,/,67.5,360.0
11,/,/,/,/,/,/,/,/,/,/,315.0,315.0
12,/,/,/,/,/,/,/,/,/,/,360.0,360.0
13,/,/,/,/,/,/,/,/,/,/,315.0,67.5
14,/,/,/,/,/,/,/,/,/,/,67.5,67.5
15,/,/,/,/,/,/,/,/,/,/,67.5,67.5
16,/,/,/,/,/,/,/,/,/,/,135.0,360.0
17,/,/,/,/,/,/,/,/,/,/,315.0,360.0
18,/,/,/,/,/,/,/,/,/,/,315.0,315.0
19,/,/,/,/,/,/,/,/,/,/,315.0,360.0
20,/,/,/,/,/,/,/,/,/,/,67.5,360.0
21,/,/,/,/,/,/,/,/,/,45.0,67.5,67.5
22,/,/,/,/,/,/,/,/,/,67.5,202.5,315.0
23,/,/,/,/,/,/,/,/,/,67.5,315.0,315.0
24,/,/,/,/,/,/,/,/,/,90.0,360.0,315.0
25,/,/,/,/,/,/,/,/,/,67.5,67.5,67.5
26,/,/,/,/,/,/,/,/,/,90.0,67.5,67.5
27,/,/,/,/,/,/,/,/,/,90.0,315.0,315.0
28,/,/,/,/,/,/,/,/,/,225.0,315.0,315.0
29,/,/,/,/,/,/,/,/,/,360.0,315.0,315.0
30,/,,/,/,/,/,/,/,/,360.0,315.0,315.0
31,/,,/,,/,,/,/,,315.0,,360.0
平均,/,/,/,/,/,/,/,/,/,161.6,211.5,281.6
