ObsTime,StnPres,SeaPres,StnPresMax,StnPresMaxTime,StnPresMin,StnPresMinTime,Temperature,T Max,T Max Time,T Min,T Min Time,Td dew point,RH,RHMin,RHMinTime,WS,WD,WSGust,WDGust,WGustTime,Precp,PrecpHour,PrecpMax10,PrecpMax10Time,PrecpMax60,PrecpMax60Time,SunShine,SunShineRate,GloblRad,VisbMean,EvapA,UVI Max,UVI Max Time,Cloud Amount
01,1020.7 ,1024.2 ,1022.7 ,2016-01-01 08:54 ,1018.6 ,2016-01-01 14:55 ,17.9 ,25.3 ,2016-01-01 14:06 ,11.5 ,2016-01-01 05:49 ,13.5 ,77 ,53 ,2016-01-01 13:01 ,1.3 ,360 ,8.0 ,350 ,2016-01-01 16:22 ,0.0 ,0.0 ,0.0 ,... ,0.0 ,... ,9.2 ,86.2 ,11.35 ,6.9 ,1.9 ,4 ,2016-01-01 12:00 ,2.4 
02,1018.6 ,1022.0 ,1020.9 ,2016-01-02 00:03 ,1016.2 ,2016-01-02 17:07 ,19.3 ,23.1 ,2016-01-02 12:17 ,17.0 ,2016-01-02 00:01 ,16.5 ,85 ,64 ,2016-01-02 12:32 ,1.7 ,30 ,6.5 ,360 ,2016-01-02 11:40 ,2.0 ,7.0 ,0.5 ,2016-01-02 15:21 ,0.5 ,2016-01-02 14:31 ,0.4 ,3.7 ,4.14 ,3.3 ,-0.3 ,3 ,2016-01-02 12:00 ,9.8 
03,1016.3 ,1019.7 ,1018.5 ,2016-01-03 09:21 ,1014.2 ,2016-01-03 15:03 ,19.4 ,20.4 ,2016-01-03 15:44 ,18.5 ,2016-01-03 04:26 ,18.4 ,94 ,89 ,2016-01-03 16:08 ,1.5 ,20 ,5.3 ,20 ,2016-01-03 05:40 ,52.6 ,20.7 ,2.5 ,2016-01-03 16:15 ,7.0 ,2016-01-03 10:35 ,0.0 ,0.0 ,0.31 ,2.1 ,-1.2 ,1 ,2016-01-03 14:00 ,9.8 
04,1015.1 ,1018.5 ,1017.3 ,2016-01-04 09:34 ,1013.4 ,2016-01-04 15:50 ,21.9 ,26.0 ,2016-01-04 15:00 ,19.7 ,2016-01-04 02:46 ,20.1 ,90 ,76 ,2016-01-04 13:57 ,0.8 ,340 ,4.5 ,40 ,2016-01-04 05:04 ,0.0 ,0.0 ,0.0 ,... ,0.0 ,... ,1.0 ,9.4 ,7.48 ,2.7 ,0.8 ,4 ,2016-01-04 13:00 ,9.3 
05,1013.4 ,1016.7 ,1014.8 ,2016-01-05 10:59 ,1011.6 ,2016-01-05 16:16 ,21.6 ,25.1 ,2016-01-05 13:33 ,19.2 ,2016-01-05 06:43 ,19.8 ,90 ,76 ,2016-01-05 13:51 ,0.8 ,340 ,5.2 ,340 ,2016-01-05 14:10 ,0.0 ,0.0 ,0.0 ,... ,0.0 ,... ,0.5 ,4.7 ,7.77 ,2.5 ,-1.7 ,4 ,2016-01-05 13:00 ,7.2 
06,1014.1 ,1017.4 ,1017.1 ,2016-01-06 09:39 ,1011.5 ,2016-01-06 04:10 ,20.2 ,24.9 ,2016-01-06 13:09 ,17.8 ,2016-01-06 23:50 ,17.9 ,87 ,75 ,2016-01-06 14:57 ,2.7 ,10 ,9.4 ,360 ,2016-01-06 17:37 ,10.5 ,3.2 ,3.0 ,2016-01-06 07:14 ,5.0 ,2016-01-06 09:10 ,3.9 ,36.4 ,8.54 ,9.7 ,-2.4 ,4 ,2016-01-06 13:00 ,7.5 
07,1016.5 ,1019.9 ,1018.3 ,2016-01-07 09:17 ,1014.9 ,2016-01-07 13:44 ,19.1 ,23.6 ,2016-01-07 13:08 ,17.0 ,2016-01-07 23:47 ,15.0 ,78 ,67 ,2016-01-07 13:50 ,2.4 ,10 ,9.2 ,360 ,2016-01-07 15:41 ,0.2 ,0.5 ,0.1 ,2016-01-07 23:20 ,0.2 ,2016-01-07 23:20 ,3.5 ,32.7 ,9.69 ,6.8 ,-1.7 ,4 ,2016-01-07 12:00 ,8.7 
08,1015.8 ,1019.2 ,1017.4 ,2016-01-08 10:01 ,1012.9 ,2016-01-08 14:54 ,18.0 ,22.3 ,2016-01-08 14:50 ,15.9 ,2016-01-08 23:25 ,14.5 ,80 ,63 ,2016-01-08 13:51 ,3.1 ,10 ,11.6 ,10 ,2016-01-08 10:53 ,1.5 ,5.3 ,0.5 ,2016-01-08 01:43 ,1.0 ,2016-01-08 01:30 ,5.6 ,52.2 ,10.18 ,6.8 ,2.6 ,5 ,2016-01-08 12:00 ,7.7 
09,1016.7 ,1020.2 ,1018.6 ,2016-01-09 09:49 ,1014.5 ,2016-01-09 14:29 ,17.6 ,23.4 ,2016-01-09 13:50 ,14.1 ,2016-01-09 06:56 ,13.7 ,78 ,61 ,2016-01-09 13:41 ,1.9 ,20 ,7.6 ,320 ,2016-01-09 15:22 ,0.0 ,0.0 ,0.0 ,... ,0.0 ,... ,9.0 ,83.9 ,12.78 ,8.7 ,1.7 ,5 ,2016-01-09 13:00 ,1.8 
10,1014.7 ,1018.1 ,1017.5 ,2016-01-10 09:18 ,1012.4 ,2016-01-10 14:20 ,18.3 ,24.6 ,2016-01-10 12:54 ,13.6 ,2016-01-10 06:28 ,15.4 ,84 ,54 ,2016-01-10 12:45 ,1.9 ,30 ,7.8 ,330 ,2016-01-10 16:34 ,0.0 ,0.0 ,0.0 ,... ,0.0 ,... ,6.0 ,55.9 ,11.02 ,4.7 ,1.6 ,5 ,2016-01-10 12:00 ,8.0 
