2021年 日/月,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
1,20.6,26.7,30.2,32.8,30.7,32.4,34.2,,,,,
2,22.2,27.2,25.9,33.3,31.8,34.9,33.7,,,,,
3,24.3,26.2,24.9,32.5,29.3,34.5,34.4,,,,,
4,25.3,25.4,28.6,31.6,34.7,35.4,33.7,,,,,
5,24.2,26.0,30.1,29.7,33.7,29.0,34.6,,,,,
6,21.5,27.3,30.5,28.5,33.7,25.5,32.7,,,,,
7,16.7,27.6,27.0,26.9,34.2,30.1,,,,,,
8,11.4,27.2,27.9,29.4,34.9,33.5,,,,,,
9,15.7,25.1,28.9,26.9,34.0,34.4,,,,,,
10,20.6,24.4,28.4,29.8,34.0,33.7,,,,,,
11,19.0,24.7,27.3,31.0,34.8,33.7,,,,,,
12,17.4,24.2,30.5,31.3,35.5,33.6,,,,,,
13,23.9,26.8,29.4,31.9,35.1,34.7,,,,,,
14,23.4,26.2,28.3,31.6,36.1,33.9,,,,,,
15,25.1,27.1,28.0,30.8,37.9,32.7,,,,,,
16,26.1,27.7,31.7,32.3,35.9,29.5,,,,,,
17,21.6,23.9,31.9,33.2,35.1,32.0,,,,,,
18,22.3,23.8,31.4,30.9,35.3,33.6,,,,,,
19,23.3,23.0,30.9,29.5,36.7,32.4,,,,,,
20,25.7,24.2,31.0,31.1,35.7,29.7,,,,,,
21,30.1,25.7,27.9,31.9,36.0,29.2,,,,,,
22,25.1,28.0,17.5,31.0,36.2,28.8,,,,,,
23,24.7,27.7,24.9,31.9,36.6,29.9,,,,,,
24,24.1,28.6,22.6,32.5,36.1,31.6,,,,,,
25,26.9,28.4,27.7,27.9,36.6,30.3,,,,,,
26,23.9,29.2,28.8,28.5,35.1,31.3,,,,,,
27,25.0,27.6,31.3,28.0,35.9,31.6,,,,,,
28,23.8,28.7,32.1,29.8,36.1,30.3,,,,,,
29,23.7,,31.6,24.6,34.2,30.1,,,,,,
30,23.6,,32.0,30.4,27.1,33.0,,,,,,
31,24.9,,32.9,,32.8,,,,,,,
平均,22.8,26.4,28.8,30.4,34.6,31.8,33.9, , , , , 
