2015年 日/月,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
1,71,77,75,76,78,/,/,/,/,/,78,79
2,72,78,74,76,75,/,/,/,/,/,78,82
3,77,81,75,74,76,/,/,/,/,/,79,76
4,72,78,77,76,76,/,/,/,/,/,81,70
5,66,71,75,74,87,/,/,/,/,/,85,76
6,73,73,76,78,79,/,/,/,/,/,85,75
7,78,77,75,77,79,/,/,/,/,/,82,80
8,67,70,81,71,79,/,/,/,/,/,82,75
9,70,63,73,69,74,/,/,/,/,/,81,79
10,72,74,78,73,77,/,/,/,/,/,77,80
11,74,77,77,90,78,/,/,/,/,/,76,77
12,72,65,81,82,86,/,/,/,/,/,80,77
13,80,71,77,62,81,/,/,/,/,/,81,80
14,83,60,77,49,76,/,/,/,/,/,82,78
15,79,63,75,60,77,/,/,/,/,/,80,80
16,79,80,83,63,76,/,/,/,/,/,81,66
17,77,83,78,75,76,/,/,/,/,/,78,58
18,77,79,75,69,72,/,/,/,/,/,78,67
19,75,76,73,71,69,/,/,/,/,/,82,79
20,74,77,81,69,77,/,/,/,/,/,81,83
21,80,79,80,90,91,/,/,/,/,/,82,80
22,63,84,76,78,93,/,/,/,/,/,82,85
23,71,88,77,78,92,/,/,/,/,/,82,81
24,69,84,78,81,71,/,/,/,/,/,79,80
25,65,83,78,78,/,/,/,/,/,/,73,82
26,79,81,79,76,/,/,/,/,/,/,59,78
27,83,80,80,75,/,/,/,/,/,/,63,77
28,77,77,73,75,/,/,/,/,/,/,74,73
29,76,,72,78,/,/,/,/,/,/,75,73
30,80,,70,76,/,/,/,/,/,/,78,78
31,75,,78,,/,,/,/,,/,,74
平均,74.4,76,76.7,74,79,/,/,/,/,/,78.5,76.7
