2019年 日/月,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
1,18.3,18.0,21.2,19.5,24.7,28.3,29.9,26.8,27.6,26.8,25.9,21.8
2,18.7,19.5,22.9,22.1,22.3,28.8,27.0,26.2,28.5,27.6,25.2,18.5
3,19.7,22.2,22.3,22.3,21.9,28.5,25.4,27.8,/,27.8,24.8,17.3
4,20.1,22.2,/,22.9,23.3,25.9,27.6,28.7,26.1,27.4,23.4,16.5
5,22.2,20.4,/,22.9,23.7,28.9,26.6,28.4,27.1,26.5,23.7,15.4
6,21.0,20.7,/,23.4,22.2,29.8,28.1,28.2,26.5,26.3,22.6,15.3
7,20.6,22.5,16.1,24.4,20.9,29.7,28.3,28.6,27.8,27.1,23.0,15.3
8,/,20.2,16.4,25.6,22.7,29.4,27.6,28.4,28.1,27.1,22.3,/
9,20.9,/,20.6,/,24.6,28.8,26.7,28.1,27.8,27.3,21.2,16.3
10,21.0,20.4,20.9,26.0,25.3,27.1,26.7,/,25.2,26.8,20.8,18.5
11,21.6,19.9,18.4,25.5,26.3,25.6,26.8,29.1,28.1,26.6,21.3,/
12,21.8,20.6,20.8,/,26.6,26.1,29.1,27.7,28.5,26.5,21.5,18.6
13,20.5,/,21.7,/,27.1,27.6,28.9,25.8,28.6,26.7,22.4,18.6
14,20.1,22.4,22.0,/,28.2,26.3,29.0,28.3,28.0,26.0,21.9,19.1
15,/,21.8,19.0,23.3,26.9,27.4,29.5,27.6,27.1,25.6,21.3,20.1
16,17.7,/,21.2,21.8,27.1,27.6,29.3,25.9,27.2,24.9,21.9,20.8
17,/,20.3,21.9,/,28.1,28.6,30.0,26.4,/,25.3,22.8,21.3
18,17.6,23.1,21.8,/,27.7,30.0,28.6,25.2,27.1,24.4,22.6,22.0
19,19.1,25.0,23.1,24.3,27.8,29.8,26.5,25.3,26.0,23.8,20.7,20.1
20,20.2,/,23.7,26.1,25.7,29.4,25.5,26.2,24.7,23.6,21.5,18.5
21,16.1,22.7,24.9,/,25.5,29.2,26.5,26.6,24.8,23.7,22.1,20.0
22,15.4,/,23.8,27.5,26.0,29.6,27.8,28.6,25.8,23.9,23.2,/
23,15.5,19.3,/,27.7,25.0,27.3,28.2,29.1,25.3,23.8,23.2,/
24,16.7,17.9,17.2,26.9,26.0,26.9,28.6,26.8,25.8,24.9,23.2,/
25,17.1,19.8,21.0,26.6,26.1,26.8,29.0,26.3,26.0,24.3,23.3,/
26,15.7,21.1,/,27.2,27.3,26.4,29.1,28.7,26.4,24.4,22.7,/
27,16.0,21.4,24.1,26.3,26.5,27.5,27.6,28.4,26.8,24.6,22.2,/
28,16.6,22.6,24.8,26.3,27.0,29.7,26.6,29.3,27.1,24.5,20.5,/
29,17.2,,25.0,27.6,26.0,28.1,29.0,28.4,27.7,23.5,19.6,/
30,18.2,,23.6,27.7,26.7,29.5,28.0,26.2,26.7,24.8,20.2,/
31,22.5,,23.7,,27.9,,28.4,27.6,,25.2,,18.6
平均,18.9,21,21.6,25,25.6,28.2,27.9,27.5,26.9,25.5,22.4,18.6
