日期,市場,產品,上價,中價,下價,平均價(元/公斤),平均價_跟前一交易日比較%,交易量(公斤),交易量_跟前一交易日比較%
102/05/06,600 嘉義市,A1 香蕉  ,45.0,36.0,25.0,36, +  6,1200, -  8
102/05/07,600 嘉義市,A1 香蕉  ,45.0,36.0,25.0,36,0,1300, +  8
102/05/08,600 嘉義市,A1 香蕉  ,45.0,36.0,25.0,36,0,1200, -  8
102/05/09,600 嘉義市,A1 香蕉  ,45.0,36.0,24.0,36,0,1250, +  4
102/05/10,600 嘉義市,A1 香蕉  ,45.0,36.0,24.0,36,0,1100, - 12
102/05/12,600 嘉義市,A1 香蕉  ,45.0,35.0,24.0,35, -  3,1000, -  9
102/05/13,600 嘉義市,A1 香蕉  ,45.0,35.0,24.0,35,0,1200, + 20
102/05/14,600 嘉義市,A1 香蕉  ,45.0,35.0,24.0,35,0,1300, +  8
102/05/15,600 嘉義市,A1 香蕉  ,46.0,36.0,24.0,36, +  3,1100, - 15
102/05/16,600 嘉義市,A1 香蕉  ,45.0,35.0,24.0,35, -  3,1000, -  9
102/05/17,600 嘉義市,A1 香蕉  ,40.0,31.0,20.0,31, - 11,1250, + 25
102/05/18,600 嘉義市,A1 香蕉  ,40.0,31.0,20.0,31,0,1300, +  4
102/05/19,600 嘉義市,A1 香蕉  ,40.0,32.0,20.0,32, +  3,1100, - 15
102/05/20,600 嘉義市,A1 香蕉  ,40.0,31.0,20.0,31, -  3,1100,0
102/05/21,600 嘉義市,A1 香蕉  ,42.0,31.0,22.0,31,0,1300, + 18
102/05/22,600 嘉義市,A1 香蕉  ,41.0,31.0,22.0,31,0,1400, +  8
102/05/23,600 嘉義市,A1 香蕉  ,41.0,31.0,21.0,31,0,1400,0
102/05/24,600 嘉義市,A1 香蕉  ,39.0,29.0,21.0,29, -  6,1100, - 21
102/05/26,600 嘉義市,A1 香蕉  ,40.0,30.0,21.0,30, +  3,1200, +  9
102/05/27,600 嘉義市,A1 香蕉  ,40.0,30.0,21.0,30,0,1200,0
102/05/28,600 嘉義市,A1 香蕉  ,40.0,30.0,21.0,30,0,1250, +  4
102/05/29,600 嘉義市,A1 香蕉  ,40.0,30.0,20.0,30,0,1200, -  4
102/05/30,600 嘉義市,A1 香蕉  ,40.0,30.0,21.0,30,0,1300, +  8
102/05/31,600 嘉義市,A1 香蕉  ,40.0,29.0,20.0,29, -  3,1200, -  8
102/06/01,600 嘉義市,A1 香蕉  ,33.0,26.0,18.0,26, - 10,1500, + 25
102/06/02,600 嘉義市,A1 香蕉  ,32.0,25.0,17.0,25, -  4,1200, - 20
102/06/03,600 嘉義市,A1 香蕉  ,32.0,25.0,16.0,25,0,1200,0
102/06/04,600 嘉義市,A1 香蕉  ,33.0,26.0,17.0,26, +  4,1250, +  4
102/06/05,600 嘉義市,A1 香蕉  ,30.0,23.0,15.0,23, - 12,1500, + 20
102/06/06,600 嘉義市,A1 香蕉  ,28.0,21.0,13.0,21, -  9,1300, - 13
102/06/07,600 嘉義市,A1 香蕉  ,28.0,21.0,13.0,21,0,1500, + 15
102/06/08,600 嘉義市,A1 香蕉  ,28.0,20.0,13.0,20, -  5,1300, - 13
102/06/09,600 嘉義市,A1 香蕉  ,27.0,20.0,12.0,20,0,1300,0
102/06/10,600 嘉義市,A1 香蕉  ,27.0,20.0,13.0,20,0,1500, + 15
102/06/11,600 嘉義市,A1 香蕉  ,27.0,20.0,13.0,20,0,1100, - 27
102/06/14,600 嘉義市,A1 香蕉  ,27.0,20.0,13.0,20,0,1600, + 45
102/06/15,600 嘉義市,A1 香蕉  ,27.0,20.0,12.0,20,0,1500, -  6
102/06/16,600 嘉義市,A1 香蕉  ,23.0,17.0,10.0,17, - 15,1400, -  7
102/06/17,600 嘉義市,A1 香蕉  ,23.0,17.0,10.0,17,0,1600, + 14
102/06/18,600 嘉義市,A1 香蕉  ,23.0,17.0,10.0,17,0,1400, - 13
102/06/19,600 嘉義市,A1 香蕉  ,23.0,16.0,10.0,16, -  6,1600, + 14
102/06/20,600 嘉義市,A1 香蕉  ,23.0,16.0,10.0,16,0,1500, -  6
102/06/21,600 嘉義市,A1 香蕉  ,23.0,16.0,9.0,16,0,1300, - 13
102/06/22,600 嘉義市,A1 香蕉  ,23.0,16.0,10.0,16,0,1200, -  8
102/06/24,600 嘉義市,A1 香蕉  ,23.0,16.0,9.0,16,0,1400, + 17
102/06/25,600 嘉義市,A1 香蕉  ,20.0,16.0,8.0,16,0,1600, + 14
102/06/26,600 嘉義市,A1 香蕉  ,20.0,16.0,7.0,16,0,1500, -  6
102/06/27,600 嘉義市,A1 香蕉  ,20.0,15.0,7.0,15, -  6,1400, -  7
102/06/28,600 嘉義市,A1 香蕉  ,20.0,16.0,7.0,16, +  7,1700, + 21
102/06/29,600 嘉義市,A1 香蕉  ,18.0,15.0,6.0,15, -  6,1500, - 12
102/06/30,600 嘉義市,A1 香蕉  ,19.0,15.0,7.0,15,0,1600, +  7
102/07/01,600 嘉義市,A1 香蕉  ,18.0,15.0,6.0,15,0,1500, -  6
102/07/02,600 嘉義市,A1 香蕉  ,18.0,15.0,7.0,15,0,1400, -  7
102/07/03,600 嘉義市,A1 香蕉  ,18.0,15.0,7.0,15,0,1500, +  7
102/07/04,600 嘉義市,A1 香蕉  ,18.0,14.0,7.0,14, -  7,1700, + 13
102/07/05,600 嘉義市,A1 香蕉  ,18.0,14.0,7.0,14,0,1700,0
102/07/06,600 嘉義市,A1 香蕉  ,18.0,14.0,7.0,14,0,1600, -  6
102/07/07,600 嘉義市,A1 香蕉  ,18.0,13.0,7.0,13, -  7,1400, - 13
102/07/08,600 嘉義市,A1 香蕉  ,18.0,13.0,7.0,13,0,1300, -  7
102/07/10,600 嘉義市,A1 香蕉  ,20.0,13.0,7.0,13,0,1400, +  8
102/07/11,600 嘉義市,A1 香蕉  ,21.0,13.0,7.0,13,0,1500, +  7
102/07/12,600 嘉義市,A1 香蕉  ,20.0,13.0,7.0,13,0,1600, +  7
102/07/13,600 嘉義市,A1 香蕉  ,19.0,12.0,6.0,12, -  8,1300, - 19
102/07/14,600 嘉義市,A1 香蕉  ,20.0,13.0,7.0,13, +  8,1500, + 15
102/07/15,600 嘉義市,A1 香蕉  ,23.0,13.0,7.0,13,0,1500,0
102/07/16,600 嘉義市,A1 香蕉  ,23.0,13.0,7.0,13,0,1500,0
102/07/17,600 嘉義市,A1 香蕉  ,20.0,13.0,7.0,13,0,1600, +  7
102/07/18,600 嘉義市,A1 香蕉  ,21.0,13.0,7.0,13,0,1500, -  6
102/07/19,600 嘉義市,A1 香蕉  ,22.0,13.0,7.0,13,0,1600, +  7
102/07/20,600 嘉義市,A1 香蕉  ,21.0,13.0,7.0,13,0,1700, +  6
102/07/21,600 嘉義市,A1 香蕉  ,22.0,13.0,7.0,13,0,1400, - 18
102/07/22,600 嘉義市,A1 香蕉  ,20.0,13.0,7.0,13,0,1200, - 14
102/07/24,600 嘉義市,A1 香蕉  ,21.0,13.0,7.0,13,0,1400, + 17
102/07/25,600 嘉義市,A1 香蕉  ,21.0,13.0,7.0,13,0,1500, +  7
102/07/26,600 嘉義市,A1 香蕉  ,21.0,13.0,9.0,13,0,1400, -  7
102/07/27,600 嘉義市,A1 香蕉  ,22.0,13.0,9.0,13,0,1500, +  7
102/07/28,600 嘉義市,A1 香蕉  ,21.0,12.0,9.0,12, -  8,1400, -  7
102/07/29,600 嘉義市,A1 香蕉  ,21.0,13.0,7.0,13, +  8,1300, -  7
102/07/30,600 嘉義市,A1 香蕉  ,21.0,14.0,7.0,14, +  8,1400, +  8
102/07/31,600 嘉義市,A1 香蕉  ,21.0,14.0,7.0,14,0,1300, -  7
102/08/01,600 嘉義市,A1 香蕉  ,30.0,20.0,12.0,20, + 43,1200, -  8
102/08/02,600 嘉義市,A1 香蕉  ,30.0,21.0,12.0,21, +  5,1300, +  8
102/08/03,600 嘉義市,A1 香蕉  ,32.0,20.0,12.0,20, -  5,1300,0
102/08/04,600 嘉義市,A1 香蕉  ,30.0,21.0,13.0,21, +  5,1400, +  8
102/08/05,600 嘉義市,A1 香蕉  ,32.0,22.0,13.0,22, +  5,1600, + 14
102/08/06,600 嘉義市,A1 香蕉  ,31.0,22.0,13.0,22,0,1400, - 13
102/08/07,600 嘉義市,A1 香蕉  ,30.0,21.0,13.0,21, -  5,1300, -  7
102/08/09,600 嘉義市,A1 香蕉  ,32.0,23.0,14.0,23, + 10,1400, +  8
102/08/10,600 嘉義市,A1 香蕉  ,32.0,23.0,14.0,23,0,1400,0
102/08/11,600 嘉義市,A1 香蕉  ,32.0,23.0,14.0,23,0,1100, - 21
102/08/12,600 嘉義市,A1 香蕉  ,33.0,24.0,15.0,24, +  4,1600, + 45
102/08/13,600 嘉義市,A1 香蕉  ,32.0,23.0,14.0,23, -  4,1200, - 25
102/08/14,600 嘉義市,A1 香蕉  ,32.0,23.0,14.0,23,0,1300, +  8
102/08/15,600 嘉義市,A1 香蕉  ,32.0,23.0,14.0,23,0,1300,0
102/08/16,600 嘉義市,A1 香蕉  ,33.0,24.0,14.0,24, +  4,1200, -  8
102/08/17,600 嘉義市,A1 香蕉  ,33.0,24.0,14.0,24,0,1300, +  8
102/08/18,600 嘉義市,A1 香蕉  ,33.0,23.0,14.0,23, -  4,1500, + 15
102/08/19,600 嘉義市,A1 香蕉  ,34.0,23.0,14.0,23,0,1600, +  7
102/08/20,600 嘉義市,A1 香蕉  ,33.0,22.0,14.0,22, -  4,1400, - 13
102/08/21,600 嘉義市,A1 香蕉  ,33.0,22.0,13.0,22,0,1300, -  7
102/08/23,600 嘉義市,A1 香蕉  ,33.0,23.0,14.0,23, +  5,1100, - 15
102/08/24,600 嘉義市,A1 香蕉  ,33.0,22.0,14.0,22, -  4,1100,0
102/08/25,600 嘉義市,A1 香蕉  ,33.0,22.0,14.0,22,0,1100,0
102/08/26,600 嘉義市,A1 香蕉  ,33.0,23.0,14.0,23, +  5,1200, +  9
102/08/27,600 嘉義市,A1 香蕉  ,33.0,24.0,14.0,24, +  4,1100, -  8
102/08/28,600 嘉義市,A1 香蕉  ,33.0,23.0,13.0,23, -  4,1000, -  9
102/08/29,600 嘉義市,A1 香蕉  ,32.0,22.0,13.0,22, -  4,1100, + 10
102/08/30,600 嘉義市,A1 香蕉  ,33.0,23.0,14.0,23, +  5,700, - 36
102/08/31,600 嘉義市,A1 香蕉  ,33.0,24.0,14.0,24, +  4,750, +  7
102/09/01,600 嘉義市,A1 香蕉  ,33.0,21.0,14.0,21, - 13,700, -  7
102/09/02,600 嘉義市,A1 香蕉  ,33.0,22.0,15.0,22, +  5,1100, + 57
102/09/03,600 嘉義市,A1 香蕉  ,33.0,23.0,15.0,23, +  5,1200, +  9
102/09/04,600 嘉義市,A1 香蕉  ,33.0,24.0,16.0,24, +  4,1300, +  8
102/09/05,600 嘉義市,A1 香蕉  ,33.0,23.0,15.0,23, -  4,900, - 31
102/09/07,600 嘉義市,A1 香蕉  ,32.0,22.0,15.0,22, -  4,950, +  6
102/09/08,600 嘉義市,A1 香蕉  ,32.0,22.0,15.0,22,0,930, -  2
102/09/09,600 嘉義市,A1 香蕉  ,33.0,23.0,15.0,23, +  5,1000, +  8
102/09/10,600 嘉義市,A1 香蕉  ,43.0,33.0,22.0,33, + 43,1200, + 20
102/09/11,600 嘉義市,A1 香蕉  ,43.0,33.0,22.0,33,0,1100, -  8
102/09/12,600 嘉義市,A1 香蕉  ,43.0,33.0,21.0,33,0,1100,0
102/09/13,600 嘉義市,A1 香蕉  ,42.0,33.0,22.0,33,0,1300, + 18
102/09/14,600 嘉義市,A1 香蕉  ,43.0,34.0,22.0,34, +  3,1000, - 23
102/09/15,600 嘉義市,A1 香蕉  ,42.0,33.0,22.0,33, -  3,950, -  5
102/09/16,600 嘉義市,A1 香蕉  ,42.0,31.0,22.0,31, -  6,1200, + 26
102/09/17,600 嘉義市,A1 香蕉  ,42.0,32.0,22.0,32, +  3,1400, + 17
102/09/21,600 嘉義市,A1 香蕉  ,41.0,32.0,23.0,32,0,800, - 43
102/09/22,600 嘉義市,A1 香蕉  ,41.0,32.0,22.0,32,0,800,0
102/09/23,600 嘉義市,A1 香蕉  ,43.0,33.0,25.0,33, +  3,1100, + 38
102/09/24,600 嘉義市,A1 香蕉  ,43.0,34.0,25.0,34, +  3,1200, +  9
102/09/25,600 嘉義市,A1 香蕉  ,43.0,33.0,23.0,33, -  3,1100, -  8
102/09/26,600 嘉義市,A1 香蕉  ,43.0,32.0,23.0,32, -  3,900, - 18
102/09/27,600 嘉義市,A1 香蕉  ,43.0,32.0,22.0,32,0,900,0
102/09/28,600 嘉義市,A1 香蕉  ,43.0,33.0,23.0,33, +  3,1100, + 22
102/09/29,600 嘉義市,A1 香蕉  ,43.0,32.0,22.0,32, -  3,850, - 23
102/09/30,600 嘉義市,A1 香蕉  ,43.0,33.0,22.0,33, +  3,800, -  6
102/10/01,600 嘉義市,A1 香蕉  ,43.0,32.0,22.0,32, -  3,900, + 13
102/10/02,600 嘉義市,A1 香蕉  ,43.0,32.0,22.0,32,0,1200, + 33
102/10/03,600 嘉義市,A1 香蕉  ,43.0,32.0,22.0,32,0,1100, -  8
102/10/04,600 嘉義市,A1 香蕉  ,43.0,32.0,22.0,32,0,1200, +  9
102/10/05,600 嘉義市,A1 香蕉  ,43.0,32.0,22.0,32,0,1200,0
102/10/07,600 嘉義市,A1 香蕉  ,43.0,33.0,22.0,33, +  3,950, - 21
102/10/08,600 嘉義市,A1 香蕉  ,42.0,32.0,22.0,32, -  3,1000, +  5
102/10/09,600 嘉義市,A1 香蕉  ,42.0,33.0,22.0,33, +  3,1100, + 10
102/10/10,600 嘉義市,A1 香蕉  ,42.0,33.0,20.0,33,0,900, - 18
102/10/11,600 嘉義市,A1 香蕉  ,42.0,33.0,20.0,33,0,850, -  6
102/10/12,600 嘉義市,A1 香蕉  ,42.0,33.0,20.0,33,0,950, + 12
102/10/13,600 嘉義市,A1 香蕉  ,42.0,32.0,20.0,32, -  3,800, - 16
102/10/14,600 嘉義市,A1 香蕉  ,42.0,33.0,20.0,33, +  3,1000, + 25
102/10/15,600 嘉義市,A1 香蕉  ,45.0,36.0,20.0,36, +  9,850, - 15
102/10/16,600 嘉義市,A1 香蕉  ,45.0,36.0,20.0,36,0,900, +  6
102/10/17,600 嘉義市,A1 香蕉  ,45.0,36.0,20.0,36,0,1200, + 33
102/10/18,600 嘉義市,A1 香蕉  ,45.0,35.0,20.0,35, -  3,1100, -  8
102/10/19,600 嘉義市,A1 香蕉  ,45.0,35.0,20.0,35,0,1000, -  9
102/10/21,600 嘉義市,A1 香蕉  ,46.0,36.0,20.0,36, +  3,1100, + 10
102/10/22,600 嘉義市,A1 香蕉  ,46.0,36.0,20.0,36,0,1100,0
102/10/23,600 嘉義市,A1 香蕉  ,46.0,36.0,20.0,36,0,1000, -  9
102/10/24,600 嘉義市,A1 香蕉  ,46.0,37.0,20.0,37, +  3,950, -  5
102/10/25,600 嘉義市,A1 香蕉  ,46.0,36.0,30.0,36, -  3,1100, + 16
102/10/26,600 嘉義市,A1 香蕉  ,46.0,36.0,29.0,36,0,1200, +  9
102/10/27,600 嘉義市,A1 香蕉  ,47.0,35.0,30.0,35, -  3,800, - 33
102/10/28,600 嘉義市,A1 香蕉  ,46.0,35.0,30.0,35,0,900, + 13
102/10/29,600 嘉義市,A1 香蕉  ,46.0,36.0,30.0,36, +  3,1000, + 11
102/10/30,600 嘉義市,A1 香蕉  ,46.0,36.0,28.0,36,0,1100, + 10
102/10/31,600 嘉義市,A1 香蕉  ,50.0,38.0,29.0,38, +  6,1000, -  9
102/11/01,600 嘉義市,A1 香蕉  ,50.0,38.0,29.0,38,0,1300, + 30
102/11/02,600 嘉義市,A1 香蕉  ,50.0,38.0,29.0,38,0,1100, - 15
102/11/03,600 嘉義市,A1 香蕉  ,50.0,37.0,29.0,37, -  3,900, - 18
102/11/05,600 嘉義市,A1 香蕉  ,50.0,38.0,29.0,38, +  3,950, +  6
102/11/06,600 嘉義市,A1 香蕉  ,50.0,36.0,30.0,36, -  5,1100, + 16
102/11/07,600 嘉義市,A1 香蕉  ,50.0,36.0,29.0,36,0,1200, +  9
102/11/08,600 嘉義市,A1 香蕉  ,50.0,36.0,28.0,36,0,1300, +  8
102/11/09,600 嘉義市,A1 香蕉  ,50.0,35.0,27.0,35, -  3,1200, -  8
102/11/10,600 嘉義市,A1 香蕉  ,50.0,36.0,29.0,36, +  3,900, - 25
102/11/11,600 嘉義市,A1 香蕉  ,53.0,40.0,30.0,40, + 11,1000, + 11
102/11/12,600 嘉義市,A1 香蕉  ,52.0,39.0,28.0,39, -  3,900, - 10
102/11/13,600 嘉義市,A1 香蕉  ,53.0,40.0,30.0,40, +  3,1000, + 11
102/11/14,600 嘉義市,A1 香蕉  ,52.0,38.0,30.0,38, -  5,1100, + 10
102/11/15,600 嘉義市,A1 香蕉  ,53.0,40.0,30.0,40, +  5,1200, +  9
102/11/16,600 嘉義市,A1 香蕉  ,52.0,38.0,30.0,38, -  5,1000, - 17
102/11/17,600 嘉義市,A1 香蕉  ,50.0,38.0,29.0,38,0,800, - 20
102/11/19,600 嘉義市,A1 香蕉  ,53.0,40.0,30.0,40, +  5,900, + 13
102/11/20,600 嘉義市,A1 香蕉  ,52.0,39.0,30.0,39, -  3,850, -  6
102/11/21,600 嘉義市,A1 香蕉  ,52.0,38.0,30.0,38, -  3,880, +  4
102/11/22,600 嘉義市,A1 香蕉  ,52.0,38.0,29.0,38,0,860, -  2
102/11/23,600 嘉義市,A1 香蕉  ,53.0,40.0,30.0,40, +  5,900, +  5
102/11/24,600 嘉義市,A1 香蕉  ,50.0,37.0,30.0,37, -  8,750, - 17
102/11/25,600 嘉義市,A1 香蕉  ,50.0,38.0,30.0,38, +  3,900, + 20
102/11/26,600 嘉義市,A1 香蕉  ,50.0,38.0,30.0,38,0,900,0
102/11/27,600 嘉義市,A1 香蕉  ,50.0,37.0,30.0,37, -  3,1000, + 11
102/11/28,600 嘉義市,A1 香蕉  ,50.0,37.0,30.0,37,0,950, -  5
102/11/29,600 嘉義市,A1 香蕉  ,50.0,36.0,30.0,36, -  3,900, -  5
102/11/30,600 嘉義市,A1 香蕉  ,50.0,35.0,30.0,35, -  3,800, - 11
102/12/01,600 嘉義市,A1 香蕉  ,50.0,35.0,29.0,35,0,900, + 13
102/12/02,600 嘉義市,A1 香蕉  ,50.0,36.0,30.0,36, +  3,1200, + 33
102/12/03,600 嘉義市,A1 香蕉  ,52.0,35.0,30.0,35, -  3,900, - 25
102/12/05,600 嘉義市,A1 香蕉  ,50.0,36.0,30.0,36, +  3,1100, + 22
102/12/06,600 嘉義市,A1 香蕉  ,52.0,39.0,30.0,39, +  8,1000, -  9
102/12/07,600 嘉義市,A1 香蕉  ,52.0,39.0,29.0,39,0,1100, + 10
102/12/08,600 嘉義市,A1 香蕉  ,53.0,40.0,30.0,40, +  3,800, - 27
102/12/09,600 嘉義市,A1 香蕉  ,53.0,42.0,33.0,42, +  5,1200, + 50
102/12/10,600 嘉義市,A1 香蕉  ,53.0,43.0,33.0,43, +  2,1100, -  8
102/12/11,600 嘉義市,A1 香蕉  ,53.0,42.0,32.0,42, -  2,900, - 18
102/12/12,600 嘉義市,A1 香蕉  ,53.0,42.0,32.0,42,0,800, - 11
102/12/13,600 嘉義市,A1 香蕉  ,52.0,41.0,31.0,41, -  2,800,0
102/12/14,600 嘉義市,A1 香蕉  ,53.0,42.0,32.0,42, +  2,1400, + 75
102/12/15,600 嘉義市,A1 香蕉  ,53.0,42.0,32.0,42,0,1300, -  7
102/12/16,600 嘉義市,A1 香蕉  ,53.0,42.0,32.0,42,0,1400, +  8
102/12/17,600 嘉義市,A1 香蕉  ,53.0,43.0,32.0,43, +  2,1200, - 14
102/12/19,600 嘉義市,A1 香蕉  ,53.0,43.0,32.0,43,0,950, - 21
102/12/20,600 嘉義市,A1 香蕉  ,53.0,42.0,32.0,42, -  2,980, +  3
102/12/21,600 嘉義市,A1 香蕉  ,52.0,42.0,30.0,42,0,950, -  3
102/12/22,600 嘉義市,A1 香蕉  ,53.0,42.0,32.0,42,0,800, - 16
102/12/23,600 嘉義市,A1 香蕉  ,53.0,43.0,32.0,43, +  2,1200, + 50
102/12/24,600 嘉義市,A1 香蕉  ,53.0,43.0,32.0,43,0,1300, +  8
102/12/25,600 嘉義市,A1 香蕉  ,53.0,43.0,32.0,43,0,1000, - 23
102/12/26,600 嘉義市,A1 香蕉  ,53.0,42.0,32.0,42, -  2,1000,0
102/12/27,600 嘉義市,A1 香蕉  ,53.0,43.0,32.0,43, +  2,950, -  5
102/12/28,600 嘉義市,A1 香蕉  ,53.0,42.0,32.0,42, -  2,980, +  3
102/12/29,600 嘉義市,A1 香蕉  ,53.0,42.0,32.0,42,0,960, -  2
102/12/30,600 嘉義市,A1 香蕉  ,53.0,42.0,32.0,42,0,1100, + 15
102/12/31,600 嘉義市,A1 香蕉  ,53.0,40.0,32.0,40, -  5,1000, -  9
103/01/01,600 嘉義市,A1 香蕉  ,53.0,42.0,32.0,42, +  5,750, - 25
103/01/03,600 嘉義市,A1 香蕉  ,54.0,43.0,33.0,43, +  2,900, + 20
103/01/04,600 嘉義市,A1 香蕉  ,53.0,43.0,33.0,43,0,1000, + 11
103/01/05,600 嘉義市,A1 香蕉  ,53.0,43.0,33.0,43,0,1200, + 20
103/01/06,600 嘉義市,A1 香蕉  ,53.0,43.0,24.0,43,0,1200,0
103/01/07,600 嘉義市,A1 香蕉  ,53.0,43.0,34.0,43,0,1100, -  8
103/01/08,600 嘉義市,A1 香蕉  ,53.0,43.0,34.0,43,0,800, - 27
103/01/09,600 嘉義市,A1 香蕉  ,53.0,43.0,34.0,43,0,900, + 13
103/01/10,600 嘉義市,A1 香蕉  ,54.0,44.0,35.0,44, +  2,700, - 22
103/01/11,600 嘉義市,A1 香蕉  ,54.0,44.0,35.0,44,0,780, + 11
103/01/12,600 嘉義市,A1 香蕉  ,54.0,43.0,34.0,43, -  2,790, +  1
103/01/13,600 嘉義市,A1 香蕉  ,54.0,43.0,34.0,43,0,980, + 24
103/01/14,600 嘉義市,A1 香蕉  ,54.0,44.0,35.0,44, +  2,1000, +  2
103/01/15,600 嘉義市,A1 香蕉  ,54.0,44.0,35.0,44,0,750, - 25
103/01/17,600 嘉義市,A1 香蕉  ,54.0,43.0,35.0,43, -  2,800, +  7
103/01/18,600 嘉義市,A1 香蕉  ,60.0,48.0,40.0,48, + 12,750, -  6
103/01/19,600 嘉義市,A1 香蕉  ,60.0,47.0,40.0,47, -  2,700, -  7
103/01/20,600 嘉義市,A1 香蕉  ,62.0,48.0,40.0,48, +  2,850, + 21
103/01/21,600 嘉義市,A1 香蕉  ,63.0,47.0,40.0,47, -  2,880, +  4
103/01/22,600 嘉義市,A1 香蕉  ,64.0,47.0,40.0,47,0,850, -  3
103/01/23,600 嘉義市,A1 香蕉  ,63.0,47.0,40.0,47,0,850,0
103/01/24,600 嘉義市,A1 香蕉  ,63.0,47.0,40.0,47,0,800, -  6
103/01/25,600 嘉義市,A1 香蕉  ,63.0,47.0,40.0,47,0,1000, + 25
103/01/26,600 嘉義市,A1 香蕉  ,63.0,48.0,40.0,48, +  2,1200, + 20
103/01/27,600 嘉義市,A1 香蕉  ,63.0,48.0,40.0,48,0,1300, +  8
103/01/28,600 嘉義市,A1 香蕉  ,63.0,48.0,40.0,48,0,1200, -  8
103/01/29,600 嘉義市,A1 香蕉  ,60.0,46.0,35.0,46, -  4,1400, + 17
103/01/30,600 嘉義市,A1 香蕉  ,60.0,46.0,33.0,46,0,750, - 46
103/02/05,600 嘉義市,A1 香蕉  ,60.0,45.0,33.0,45, -  2,780, +  4
103/02/06,600 嘉義市,A1 香蕉  ,60.0,46.0,33.0,46, +  2,750, -  4
103/02/07,600 嘉義市,A1 香蕉  ,60.0,46.0,33.0,46,0,780, +  4
103/02/08,600 嘉義市,A1 香蕉  ,60.0,45.0,33.0,45, -  2,700, - 10
103/02/09,600 嘉義市,A1 香蕉  ,57.0,45.0,34.0,45,0,750, +  7
103/02/10,600 嘉義市,A1 香蕉  ,56.0,45.0,33.0,45,0,650, - 13
103/02/11,600 嘉義市,A1 香蕉  ,55.0,45.0,33.0,45,0,600, -  8
103/02/12,600 嘉義市,A1 香蕉  ,56.0,46.0,33.0,46, +  2,850, + 42
103/02/13,600 嘉義市,A1 香蕉  ,56.0,46.0,33.0,46,0,800, -  6
103/02/14,600 嘉義市,A1 香蕉  ,55.0,44.0,32.0,44, -  4,600, - 25
103/02/16,600 嘉義市,A1 香蕉  ,53.0,44.0,33.0,44,0,620, +  3
103/02/17,600 嘉義市,A1 香蕉  ,53.0,45.0,33.0,45, +  2,850, + 37
103/02/18,600 嘉義市,A1 香蕉  ,53.0,45.0,33.0,45,0,850,0
103/02/19,600 嘉義市,A1 香蕉  ,53.0,45.0,32.0,45,0,880, +  4
103/02/20,600 嘉義市,A1 香蕉  ,53.0,45.0,33.0,45,0,850, -  3
103/02/21,600 嘉義市,A1 香蕉  ,54.0,46.0,33.0,46, +  2,800, -  6
103/02/22,600 嘉義市,A1 香蕉  ,54.0,45.0,34.0,45, -  2,800,0
103/02/23,600 嘉義市,A1 香蕉  ,53.0,45.0,34.0,45,0,700, - 13
103/02/24,600 嘉義市,A1 香蕉  ,55.0,46.0,35.0,46, +  2,720, +  3
103/02/25,600 嘉義市,A1 香蕉  ,55.0,46.0,34.0,46,0,750, +  4
103/02/26,600 嘉義市,A1 香蕉  ,55.0,46.0,35.0,46,0,1000, + 33
103/02/27,600 嘉義市,A1 香蕉  ,56.0,46.0,35.0,46,0,1100, + 10
103/02/28,600 嘉義市,A1 香蕉  ,56.0,48.0,36.0,48, +  4,850, - 23
103/03/01,600 嘉義市,A1 香蕉  ,55.0,47.0,36.0,47, -  2,700, - 18
103/03/03,600 嘉義市,A1 香蕉  ,57.0,48.0,36.0,48, +  2,820, + 17
103/03/04,600 嘉義市,A1 香蕉  ,57.0,47.0,36.0,47, -  2,850, +  4
103/03/05,600 嘉義市,A1 香蕉  ,56.0,48.0,36.0,48, +  2,800, -  6
103/03/06,600 嘉義市,A1 香蕉  ,56.0,48.0,37.0,48,0,750, -  6
103/03/07,600 嘉義市,A1 香蕉  ,56.0,47.0,37.0,47, -  2,800, +  7
103/03/08,600 嘉義市,A1 香蕉  ,56.0,48.0,37.0,48, +  2,700, - 13
103/03/09,600 嘉義市,A1 香蕉  ,56.0,48.0,37.0,48,0,700,0
103/03/10,600 嘉義市,A1 香蕉  ,57.0,49.0,37.0,49, +  2,750, +  7
103/03/11,600 嘉義市,A1 香蕉  ,63.0,51.0,38.0,51, +  4,700, -  7
103/03/12,600 嘉義市,A1 香蕉  ,63.0,52.0,38.0,52, +  2,960, + 37
103/03/13,600 嘉義市,A1 香蕉  ,62.0,51.0,38.0,51, -  2,980, +  2
103/03/14,600 嘉義市,A1 香蕉  ,63.0,50.0,38.0,50, -  2,950, -  3
103/03/15,600 嘉義市,A1 香蕉  ,59.0,47.0,37.0,47, -  6,650, - 32
103/03/17,600 嘉義市,A1 香蕉  ,60.0,48.0,40.0,48, +  2,800, + 23
103/03/18,600 嘉義市,A1 香蕉  ,60.0,48.0,40.0,48,0,850, +  6
103/03/19,600 嘉義市,A1 香蕉  ,60.0,47.0,39.0,47, -  2,700, - 18
103/03/20,600 嘉義市,A1 香蕉  ,60.0,47.0,38.0,47,0,750, +  7
103/03/21,600 嘉義市,A1 香蕉  ,60.0,47.0,38.0,47,0,730, -  3
103/03/22,600 嘉義市,A1 香蕉  ,60.0,48.0,38.0,48, +  2,720, -  1
103/03/23,600 嘉義市,A1 香蕉  ,63.0,49.0,37.0,49, +  2,750, +  4
