日期,市場,產品,上價,中價,下價,平均價(元/公斤),平均價_跟前一交易日比較%,交易量(公斤),交易量_跟前一交易日比較%
103/12/13,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,33.3,25.1,13.4,24.4, -  4,9018, - 18
103/12/14,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,32.5,25.6,16.0,25.1, +  3,6794, - 25
103/12/16,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,34.9,24.4,12.0,24.0, -  4,6500, -  4
103/12/17,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,32.5,22.4,10.4,22.0, -  8,8247, + 27
103/12/18,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,35.0,27.3,14.4,26.2, + 19,4638, - 44
103/12/19,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,34.0,26.3,16.6,25.9, -  1,6560, + 41
103/12/20,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,35.4,25.3,14.2,25.1, -  3,9477, + 44
103/12/21,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,34.7,24.7,12.9,24.3, -  3,14158, + 49
103/12/23,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,31.5,23.6,12.8,23.1, -  5,6996, - 51
103/12/24,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,38.0,25.3,11.5,25.1, +  9,5115, - 27
103/12/25,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,35.8,26.4,15.4,26.0, +  4,5255, +  3
103/12/26,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,36.5,28.1,16.4,27.4, +  5,7630, + 45
103/12/27,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,33.9,27.3,15.2,26.2, -  4,8031, +  5
103/12/28,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,33.4,26.0,11.9,24.7, -  6,5524, - 31
103/12/30,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,31.9,24.0,13.8,23.5, -  5,9176, + 66
103/12/31,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,32.5,22.6,11.2,22.3, -  5,9599, +  5
104/01/01,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,31.1,23.3,15.2,23.2, +  4,6650, - 31
104/01/02,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,33.8,24.7,14.2,24.4, +  5,4281, - 36
104/01/03,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,33.6,23.5,14.5,23.7, -  3,9229,116
104/01/04,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,37.5,24.6,15.8,25.4, +  7,14087, + 53
104/01/06,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,34.4,24.6,14.5,24.5, -  4,8546, - 39
104/01/07,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,28.3,22.1,9.4,20.8, - 15,3288, - 62
104/01/08,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,31.2,23.8,16.2,23.7, + 14,4690, + 43
104/01/09,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,26.4,20.2,13.1,20.0, - 16,6643, + 42
104/01/10,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,26.7,19.9,13.5,20.0,0,7298, + 10
104/01/11,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,29.3,19.7,13.8,20.4, +  2,5337, - 27
104/01/13,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,32.7,22.2,13.9,22.6, + 11,6423, + 20
104/01/14,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,30.8,21.5,14.4,21.9, -  3,6579, +  2
104/01/15,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,41.8,28.2,17.1,28.7, + 31,3178, - 52
104/01/16,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,42.6,33.9,16.9,32.2, + 12,5132, + 61
104/01/17,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,42.8,32.6,19.8,32.1, -  0,8093, + 58
104/01/18,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,40.1,31.7,19.7,31.0, -  3,12770, + 58
104/01/20,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,37.1,29.7,16.2,28.5, -  8,9346, - 27
104/01/21,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,39.9,33.6,25.3,33.2, + 16,3624, - 61
104/01/22,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,44.2,35.4,25.2,35.1, +  6,2683, - 26
104/01/23,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,50.0,38.7,28.7,39.0, + 11,3025, + 13
104/01/24,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,47.6,38.9,26.3,38.1, -  2,3902, + 29
104/01/25,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,50.5,36.9,17.3,35.7, -  6,6377, + 63
104/01/27,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,47.7,38.8,27.0,38.2, +  7,5156, - 19
104/01/28,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,48.2,37.4,26.2,37.3, -  2,6963, + 35
104/01/29,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,46.7,36.0,22.9,35.5, -  5,6885, -  1
104/01/30,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,46.8,37.3,25.0,36.7, +  3,7348, +  7
104/01/31,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,46.0,38.1,25.2,37.1, +  1,9001, + 22
104/02/01,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,44.6,37.1,25.3,36.2, -  2,14089, + 57
104/02/03,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,40.1,29.9,20.1,30.0, - 17,15860, + 13
104/02/04,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,34.4,27.8,19.3,27.4, -  9,6965, - 56
104/02/05,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,37.5,22.7,13.9,23.9, - 13,6214, - 11
104/02/06,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,37.6,28.6,19.4,28.5, + 19,2379, - 62
104/02/07,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,38.7,29.4,14.1,28.2, -  1,5515,132
104/02/08,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,40.0,34.3,24.6,33.5, + 19,4671, - 15
104/02/10,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,35.0,27.9,18.1,27.3, - 19,12864,175
104/02/11,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,36.2,28.3,16.8,27.6, +  1,9114, - 29
104/02/12,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,36.7,28.2,14.3,27.1, -  2,6043, - 34
104/02/13,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,38.1,27.4,13.9,26.8, -  1,7740, + 28
104/02/14,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,37.8,28.5,17.5,28.1, +  5,16266,110
104/02/15,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,36.0,27.2,19.8,27.5, -  2,20850, + 28
104/02/16,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,32.9,25.7,16.8,25.3, -  8,27165, + 30
104/02/17,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,31.3,23.2,14.9,23.1, -  9,26279, -  3
104/02/18,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,33.2,25.2,12.9,24.3, +  5,6260, - 76
104/02/24,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,36.9,27.6,17.3,27.4, + 13,27707,343
104/02/25,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,35.2,26.7,15.4,26.2, -  4,29272, +  6
104/02/26,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,38.0,26.6,16.7,26.9, +  3,24157, - 17
104/02/28,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,37.7,28.0,18.1,27.9, +  4,21687, - 10
104/03/01,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,36.8,27.2,17.5,27.2, -  3,18138, - 16
104/03/03,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,34.2,26.3,15.7,25.8, -  5,31156, + 72
104/03/04,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,36.7,27.2,19.7,27.6, +  7,30617, -  2
104/03/05,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,37.3,28.6,18.9,28.4, +  3,20078, - 34
104/03/06,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,30.1,24.7,15.5,23.9, - 16,7511, - 63
104/03/10,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,33.0,25.2,15.8,24.9, +  4,36862,391
104/03/11,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,30.7,23.5,14.0,23.0, -  8,22231, - 40
104/03/12,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,30.1,22.1,14.2,22.1, -  4,19641, - 12
104/03/13,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,30.4,24.0,16.3,23.8, +  8,16119, - 18
104/03/14,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,33.5,25.4,18.1,25.5, +  7,20436, + 27
104/03/15,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,35.2,25.5,14.2,25.2, -  1,15644, - 23
104/03/17,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,37.0,26.3,17.1,26.6, +  6,40142,157
104/03/18,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,35.6,24.9,16.8,25.4, -  5,48322, + 20
104/03/19,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,36.0,23.2,15.6,24.3, -  4,47931, -  1
104/03/20,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,36.7,24.6,15.2,25.1, +  3,31521, - 34
104/03/21,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,40.0,26.2,15.5,26.8, +  7,26196, - 17
104/03/22,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,40.4,24.5,14.1,25.6, -  4,30893, + 18
104/03/24,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,37.9,22.8,14.1,24.1, -  6,33484, +  8
104/03/25,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,33.7,22.3,15.0,23.1, -  4,23691, - 29
104/03/26,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,36.4,23.2,13.7,23.9, +  3,21184, - 11
104/03/27,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,40.3,24.3,14.1,25.5, +  7,22733, +  7
104/03/28,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,37.1,23.1,16.6,24.6, -  4,34576, + 52
104/03/29,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,39.5,23.5,14.3,24.9, +  1,25592, - 26
104/03/31,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,39.2,24.5,15.4,25.6, +  3,48211, + 88
104/04/01,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,40.7,26.3,17.4,27.4, +  7,42831, - 11
104/04/02,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,39.9,25.6,16.1,26.5, -  3,61702, + 44
104/04/03,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,39.3,25.3,16.0,26.2, -  1,52164, - 15
104/04/04,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,42.8,27.6,17.1,28.6, +  9,52008, -  0
104/04/07,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,41.7,25.6,15.9,26.9, -  6,60553, + 16
104/04/08,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,38.1,24.8,15.3,25.5, -  5,54556, - 10
104/04/09,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,40.0,25.2,16.6,26.4, +  4,46674, - 14
104/04/10,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,37.6,24.4,17.2,25.6, -  3,46943, +  1
104/04/11,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,36.4,23.3,15.6,24.4, -  5,44807, -  5
104/04/12,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,36.8,24.1,16.5,25.1, +  3,32540, - 27
104/04/14,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,40.2,25.6,16.5,26.7, +  6,45014, + 38
104/04/15,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,44.0,27.0,16.9,28.4, +  6,47373, +  5
104/04/16,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,44.6,27.3,17.8,28.8, +  1,57060, + 20
104/04/17,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,46.0,28.7,18.6,30.2, +  5,55524, -  3
104/04/18,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,41.7,27.5,17.8,28.4, -  6,72870, + 31
104/04/19,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,41.2,28.3,18.5,28.9, +  2,65557, - 10
104/04/21,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,40.9,27.7,16.3,28.1, -  3,55490, - 15
104/04/22,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,42.4,30.4,18.1,30.4, +  8,36549, - 34
104/04/23,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,43.8,30.9,19.8,31.3, +  3,41172, + 13
104/04/24,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,46.0,30.6,18.9,31.4, +  0,39958, -  3
104/04/25,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,45.2,31.5,19.8,31.9, +  2,50849, + 27
104/04/26,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,44.3,30.5,18.7,30.9, -  3,57946, + 14
104/04/28,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,43.7,29.1,18.1,29.8, -  4,70043, + 21
104/04/29,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,43.9,29.9,18.8,30.5, +  2,58882, - 16
104/04/30,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,45.0,30.3,19.7,31.1, +  2,46849, - 20
104/05/01,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,44.7,31.0,21.1,31.8, +  2,54585, + 17
104/05/02,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,44.8,29.9,18.8,30.7, -  3,71567, + 31
104/05/03,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,46.2,30.2,19.1,31.2, +  2,53190, - 26
104/05/05,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,45.9,30.2,19.1,31.1, -  0,60000, + 13
104/05/06,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,45.8,29.6,19.0,30.7, -  1,49288, - 18
104/05/07,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,47.3,30.8,19.0,31.7, +  3,42736, - 13
104/05/08,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,47.6,32.4,20.6,33.1, +  4,49719, + 16
104/05/09,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,46.7,30.8,19.7,31.7, -  4,56581, + 14
104/05/10,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,43.3,29.4,20.1,30.3, -  4,61616, +  9
104/05/12,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,43.0,28.1,18.8,29.2, -  4,61252, -  1
104/05/13,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,42.6,27.4,18.3,28.6, -  2,52811, - 14
104/05/14,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,48.8,29.0,18.8,30.9, +  8,43982, - 17
104/05/15,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,50.7,29.1,18.5,31.3, +  1,50577, + 15
104/05/16,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,49.2,28.6,18.9,30.8, -  2,71881, + 42
104/05/17,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,44.7,25.3,16.8,27.5, - 11,83199, + 16
104/05/19,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,44.2,26.1,17.5,28.0, +  2,73481, - 12
104/05/20,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,41.0,24.7,16.5,26.3, -  6,58728, - 20
104/05/21,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,39.8,24.5,15.5,25.8, -  2,47561, - 19
104/05/22,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,40.6,25.0,16.4,26.4, +  2,35546, - 25
104/05/23,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,40.4,25.2,16.3,26.5, +  0,39242, + 10
104/05/24,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,38.3,24.0,15.3,25.1, -  5,40101, +  2
104/05/26,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,36.2,21.0,14.2,22.7, - 10,59069, + 47
104/05/27,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,36.6,20.2,13.6,22.2, -  2,62495, +  6
104/05/28,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,33.7,17.4,11.2,19.4, - 13,61526, -  2
104/05/29,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,38.0,18.7,12.0,21.2, +  9,63518, +  3
104/05/30,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,35.7,17.9,11.0,20.1, -  5,90508, + 42
104/05/31,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,28.5,13.1,7.9,15.1, - 25,129923, + 44
104/06/02,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,31.3,16.1,9.6,17.8, + 18,84626, - 35
104/06/03,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,29.7,14.7,9.8,16.7, -  6,74575, - 12
104/06/04,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,29.3,15.9,10.0,17.4, +  4,58912, - 21
104/06/05,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,29.1,15.6,10.1,17.2, -  1,63285, +  7
104/06/06,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,27.8,15.3,8.7,16.5, -  4,71659, + 13
104/06/07,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,26.2,16.6,11.3,17.5, +  6,57943, - 19
104/06/09,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,30.2,17.1,11.0,18.5, +  6,61246, +  6
104/06/10,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,30.5,18.2,11.2,19.2, +  4,46205, - 25
104/06/11,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,31.8,19.2,12.3,20.3, +  6,46415, +  0
104/06/12,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,36.0,21.5,12.7,22.6, + 11,37793, - 19
104/06/13,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,37.4,22.7,14.1,23.9, +  6,49858, + 32
104/06/14,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,40.0,23.9,13.7,25.1, +  5,65504, + 31
104/06/16,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,39.5,24.5,15.9,25.8, +  3,65298, -  0
104/06/17,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,41.9,23.8,14.8,25.6, -  1,48332, - 26
104/06/18,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,38.1,22.1,12.6,23.4, -  9,52072, +  8
104/06/19,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,39.8,24.3,13.3,25.2, +  8,51078, -  2
104/06/20,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,34.8,21.3,10.4,21.8, - 13,52873, +  4
104/06/23,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,41.2,23.5,12.7,24.9, + 14,42244, - 20
104/06/24,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,36.1,20.8,10.4,21.8, - 12,40460, -  4
104/06/25,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,39.8,20.9,12.3,23.0, +  6,29801, - 26
104/06/26,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,40.5,20.2,11.3,22.5, -  2,36380, + 22
104/06/27,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,41.4,19.6,9.2,21.9, -  3,40063, + 10
104/06/28,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,42.8,20.2,7.7,22.2, +  1,50957, + 27
104/06/30,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,42.2,20.3,10.2,22.6, +  2,52953, +  4
104/07/01,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,37.3,19.1,10.7,21.1, -  7,39311, - 26
104/07/02,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,36.8,18.2,8.4,20.0, -  5,35802, -  9
104/07/03,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,35.9,16.8,8.4,18.9, -  6,45650, + 28
104/07/04,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,32.5,16.1,7.9,17.7, -  6,58594, + 28
104/07/05,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,25.9,13.4,6.6,14.5, - 18,56804, -  3
104/07/07,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,26.5,14.8,7.8,15.7, +  8,66215, + 17
104/07/08,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,23.9,13.5,7.7,14.4, -  8,56078, - 15
104/07/09,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,24.8,14.3,8.1,15.2, +  6,40745, - 27
104/07/10,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,22.9,12.8,7.3,13.7, - 10,44910, + 10
104/07/11,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,23.0,13.8,7.7,14.4, +  5,39810, - 11
104/07/12,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,23.0,14.0,8.2,14.6, +  1,44590, + 12
104/07/14,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,26.1,13.9,8.1,15.2, +  4,56497, + 27
104/07/15,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,27.9,15.7,8.2,16.6, +  9,55805, -  1
104/07/16,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,27.9,15.9,8.4,16.8, +  1,42163, - 24
104/07/17,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,26.8,15.0,8.6,16.1, -  4,28575, - 32
104/07/18,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,32.3,19.8,9.9,20.4, + 27,26425, -  8
104/07/19,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,36.8,22.1,11.3,22.9, + 12,21561, - 18
104/07/21,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,38.2,21.5,10.8,22.7, -  1,24239, + 12
104/07/22,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,39.5,22.0,11.1,23.3, +  3,19895, - 18
104/07/23,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,41.0,20.3,8.6,22.1, -  5,17939, - 10
104/07/24,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,44.9,25.9,13.8,27.3, + 24,13233, - 26
104/07/25,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,42.5,24.7,13.9,26.1, -  4,17615, + 33
104/07/26,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,40.4,24.7,14.1,25.7, -  2,16129, -  8
104/07/28,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,42.6,27.0,16.3,28.0, +  9,21175, + 31
104/07/29,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,43.1,26.8,14.8,27.7, -  1,15818, - 25
104/07/30,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,43.8,28.3,15.4,28.9, +  4,15110, -  4
104/07/31,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,45.9,34.5,20.9,34.1, + 18,7052, - 53
104/08/01,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,51.4,37.7,20.1,36.9, +  8,8414, + 19
104/08/02,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,49.0,37.2,22.1,36.5, -  1,13174, + 57
104/08/04,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,41.4,31.7,19.7,31.2, - 15,19552, + 48
104/08/05,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,38.8,29.3,18.2,29.0, -  7,13674, - 30
104/08/06,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,41.8,31.6,19.1,31.1, +  7,10094, - 26
104/08/07,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,39.6,30.4,17.6,29.7, -  5,12199, + 21
104/08/08,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,43.0,29.3,12.4,28.6, -  4,7428, - 39
104/08/09,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,42.3,31.7,18.4,31.2, +  9,4139, - 44
104/08/11,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,40.2,28.9,14.0,28.2, - 10,18891,356
104/08/12,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,38.4,27.6,14.6,27.2, -  4,17127, -  9
104/08/13,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,38.5,26.4,14.2,26.4, -  3,20955, + 22
104/08/14,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,37.9,26.8,14.5,26.6, +  1,17044, - 19
104/08/15,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,34.5,24.7,13.2,24.4, -  8,18459, +  8
104/08/16,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,36.1,25.5,13.0,25.1, +  3,13603, - 26
104/08/18,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,37.0,27.2,14.9,26.7, +  6,15371, + 13
104/08/19,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,37.5,28.2,12.9,27.0, +  1,11875, - 23
104/08/20,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,44.7,33.2,14.2,31.7, + 17,9450, - 20
104/08/21,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,43.3,34.7,17.5,33.0, +  4,14153, + 50
104/08/22,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,43.2,37.0,18.5,34.5, +  5,14736, +  4
104/08/23,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,43.9,37.0,24.8,35.9, +  4,12558, - 15
104/08/25,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,40.9,30.5,20.4,30.5, - 15,25397,102
104/08/26,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,39.8,28.2,17.9,28.5, -  7,20305, - 20
104/08/27,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,44.3,31.7,19.8,31.8, + 12,12416, - 39
104/08/28,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,43.3,29.2,17.8,29.8, -  6,19558, + 58
104/09/01,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,41.7,27.8,14.7,27.9, -  6,23998, + 23
104/09/02,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,39.9,26.5,15.0,26.9, -  4,19737, - 18
104/09/03,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,44.9,29.4,19.1,30.5, + 13,13038, - 34
104/09/04,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,38.9,25.1,17.8,26.4, - 13,18181, + 39
104/09/05,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,38.3,23.9,16.3,25.2, -  5,20647, + 14
104/09/06,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,38.9,23.8,14.4,25.0, -  1,19865, -  4
104/09/08,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,37.4,24.1,16.0,25.1, +  0,28378, + 43
104/09/09,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,39.5,24.5,16.2,25.8, +  3,14934, - 47
104/09/10,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,43.6,28.4,18.0,29.3, + 14,12909, - 14
104/09/11,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,41.9,29.1,15.3,28.9, -  1,15940, + 23
104/09/12,109 台北一  ,B2 鳳梨 金鑽鳳梨 ,46.0,29.4,16.6,30.2, +  4,23125, + 45
