日期,市場,產品,上價,中價,下價,平均價(元/公斤),平均價_跟前一交易日比較%,交易量(公斤),交易量_跟前一交易日比較%
107/08/24,220 板橋區,R1 芒果 愛文 ,33.9,29.2,21.8,28.7, - 28,427, +295
107/08/25,220 板橋區,R1 芒果 愛文 ,32.8,28.3,18.9,27.3, -  5,158, - 63
107/08/28,220 板橋區,R1 芒果 愛文 ,35.0,35.0,35.0,35.0, + 28,12, - 92
107/08/30,220 板橋區,R1 芒果 愛文 ,43.0,43.0,43.0,43.0,  -  ,42,  -  
107/09/01,220 板橋區,R1 芒果 愛文 ,35.0,34.0,25.0,32.4,  -  ,81,  -  
108/02/19,220 板橋區,R1 芒果 愛文 ,70.0,70.0,70.0,70.0,  -  ,12,  -  
108/02/23,220 板橋區,R1 芒果 愛文 ,55.0,55.0,55.0,55.0,  -  ,20,  -  
108/03/05,220 板橋區,R1 芒果 愛文 ,70.0,67.8,65.0,67.7,  -  ,90,  -  
108/03/06,220 板橋區,R1 芒果 愛文 ,78.2,60.0,48.6,61.4, -  9,66, - 27
108/03/09,220 板橋區,R1 芒果 愛文 ,80.0,80.0,80.0,80.0,  -  ,12,  -  
108/03/10,220 板橋區,R1 芒果 愛文 ,72.0,70.5,70.0,70.7, - 12,53, +342
108/03/12,220 板橋區,R1 芒果 愛文 ,80.0,69.3,60.0,69.6, -  2,150, +183
108/03/13,220 板橋區,R1 芒果 愛文 ,82.0,75.1,70.0,75.5, +  8,216, + 44
108/03/14,220 板橋區,R1 芒果 愛文 ,82.0,74.6,66.1,74.4, -  1,348, + 61
108/03/15,220 板橋區,R1 芒果 愛文 ,70.0,69.3,60.9,67.7, -  9,579, + 66
108/03/16,220 板橋區,R1 芒果 愛文 ,73.3,70.0,59.5,68.6, +  1,343, - 41
108/03/17,220 板橋區,R1 芒果 愛文 ,125.9,79.5,73.5,87.6, + 28,196, - 43
108/03/19,220 板橋區,R1 芒果 愛文 ,80.0,75.2,56.1,72.3, - 17,174, - 11
108/03/20,220 板橋區,R1 芒果 愛文 ,80.0,72.8,54.2,70.5, -  2,114, - 34
108/03/21,220 板橋區,R1 芒果 愛文 ,89.7,64.3,58.1,68.1, -  3,155, + 36
108/03/22,220 板橋區,R1 芒果 愛文 ,89.0,67.9,56.8,69.9, +  3,134, - 14
108/03/23,220 板橋區,R1 芒果 愛文 ,106.1,76.7,58.6,79.0, + 13,189, + 41
108/03/24,220 板橋區,R1 芒果 愛文 ,85.0,70.2,55.0,70.1, - 11,282, + 49
108/03/26,220 板橋區,R1 芒果 愛文 ,75.2,63.1,48.0,62.5, - 11,396, + 40
108/03/27,220 板橋區,R1 芒果 愛文 ,109.6,68.2,49.4,72.7, + 16,337, - 15
108/03/28,220 板橋區,R1 芒果 愛文 ,66.4,56.4,47.6,56.7, - 22,330, -  2
108/03/29,220 板橋區,R1 芒果 愛文 ,75.0,62.7,45.2,61.7, +  9,360, +  9
108/03/30,220 板橋區,R1 芒果 愛文 ,73.5,62.3,45.5,61.2, -  1,598, + 66
108/03/31,220 板橋區,R1 芒果 愛文 ,67.0,57.3,38.2,55.4, -  9,612, +  2
108/04/02,220 板橋區,R1 芒果 愛文 ,76.0,62.3,35.9,59.8, +  8,"1,388", +127
108/04/03,220 板橋區,R1 芒果 愛文 ,72.5,60.6,44.7,59.8,    0,718, - 48
108/04/04,220 板橋區,R1 芒果 愛文 ,84.4,67.7,59.2,69.3, + 16,"1,135", + 58
108/04/07,220 板橋區,R1 芒果 愛文 ,78.5,67.0,56.1,67.2, -  3,"2,300", +103
108/04/09,220 板橋區,R1 芒果 愛文 ,80.8,66.1,54.6,66.8, -  1,"1,441", - 37
108/04/10,220 板橋區,R1 芒果 愛文 ,74.4,65.6,52.0,64.7, -  3,"1,204", - 16
108/04/11,220 板橋區,R1 芒果 愛文 ,72.5,64.6,47.6,62.8, -  3,"2,514", +109
108/04/12,220 板橋區,R1 芒果 愛文 ,67.9,61.2,44.2,59.2, -  6,"1,770", - 30
108/04/13,220 板橋區,R1 芒果 愛文 ,67.4,58.2,47.0,57.8, -  2,"2,710", + 53
108/04/14,220 板橋區,R1 芒果 愛文 ,65.6,57.0,42.7,55.8, -  3,"3,266", + 21
108/04/16,220 板橋區,R1 芒果 愛文 ,63.8,53.1,39.6,52.5, -  6,"4,488", + 37
108/04/17,220 板橋區,R1 芒果 愛文 ,65.0,54.7,43.3,54.4, +  4,"3,434", - 23
108/04/18,220 板橋區,R1 芒果 愛文 ,65.7,54.8,43.4,54.7, +  1,"3,441", +  0
108/04/19,220 板橋區,R1 芒果 愛文 ,67.4,52.8,38.7,52.9, -  3,"3,765", +  9
108/04/20,220 板橋區,R1 芒果 愛文 ,62.8,51.6,40.7,51.6, -  2,"5,692", + 51
108/04/21,220 板橋區,R1 芒果 愛文 ,62.4,52.2,37.5,51.3, -  1,"4,948", - 13
108/04/23,220 板橋區,R1 芒果 愛文 ,60.5,49.1,35.8,48.7, -  5,"9,041", + 83
108/04/24,220 板橋區,R1 芒果 愛文 ,59.5,47.0,37.1,47.5, -  2,"7,188", - 20
108/04/25,220 板橋區,R1 芒果 愛文 ,54.3,45.1,35.9,45.1, -  5,"6,487", - 10
108/04/26,220 板橋區,R1 芒果 愛文 ,50.2,41.6,35.4,42.0, -  7,"5,154", - 21
108/04/27,220 板橋區,R1 芒果 愛文 ,53.8,43.9,35.8,44.3, +  5,"3,477", - 33
108/04/28,220 板橋區,R1 芒果 愛文 ,54.0,43.0,34.0,43.4, -  2,"5,241", + 51
108/04/30,220 板橋區,R1 芒果 愛文 ,55.4,41.7,28.6,41.8, -  4,"6,956", + 33
108/05/01,220 板橋區,R1 芒果 愛文 ,54.3,43.8,34.3,44.0, +  5,"6,015", - 14
108/05/02,220 板橋區,R1 芒果 愛文 ,54.6,42.4,33.1,43.0, -  2,"6,450", +  7
108/05/03,220 板橋區,R1 芒果 愛文 ,59.1,41.4,35.3,43.7, +  2,"5,307", - 18
108/05/04,220 板橋區,R1 芒果 愛文 ,60.0,44.0,33.7,45.2, +  3,"6,483", + 22
108/05/05,220 板橋區,R1 芒果 愛文 ,61.6,40.9,31.9,43.2, -  4,"7,619", + 18
108/05/07,220 板橋區,R1 芒果 愛文 ,60.5,47.1,38.7,48.1, + 11,"9,744", + 28
108/05/08,220 板橋區,R1 芒果 愛文 ,59.0,44.2,37.3,45.8, -  5,"7,845", - 19
108/05/09,220 板橋區,R1 芒果 愛文 ,58.2,44.0,37.3,45.5, -  1,"7,916", +  1
108/05/10,220 板橋區,R1 芒果 愛文 ,54.3,42.8,35.3,43.6, -  4,"9,350", + 18
108/05/11,220 板橋區,R1 芒果 愛文 ,52.1,41.9,33.0,42.1, -  3,"13,678", + 46
108/05/12,220 板橋區,R1 芒果 愛文 ,47.3,39.1,28.2,38.6, -  8,"19,692", + 44
108/05/14,220 板橋區,R1 芒果 愛文 ,40.0,32.2,26.3,32.6, - 16,"17,451", - 11
108/05/15,220 板橋區,R1 芒果 愛文 ,44.8,33.2,24.5,33.8, +  4,"11,645", - 33
108/05/17,220 板橋區,R1 芒果 愛文 ,46.4,33.5,24.6,34.3, +  1,"13,400", + 15
108/05/18,220 板橋區,R1 芒果 愛文 ,45.8,35.5,22.8,35.0, +  2,"8,504", - 37
108/05/19,220 板橋區,R1 芒果 愛文 ,50.0,40.4,28.7,40.0, + 14,"7,514", - 12
108/05/21,220 板橋區,R1 芒果 愛文 ,55.2,44.4,34.4,44.6, + 12,"8,166", +  9
108/05/22,220 板橋區,R1 芒果 愛文 ,55.9,43.7,32.3,43.8, -  2,"5,114", - 37
108/05/23,220 板橋區,R1 芒果 愛文 ,57.3,44.2,31.7,44.3, +  1,"4,882", -  5
108/05/24,220 板橋區,R1 芒果 愛文 ,55.9,44.2,34.9,44.7, +  1,"7,049", + 44
108/05/25,220 板橋區,R1 芒果 愛文 ,56.5,44.4,34.1,44.8, +  0,"7,146", +  1
108/05/26,220 板橋區,R1 芒果 愛文 ,61.6,44.7,31.1,45.4, +  1,"8,158", + 14
108/05/28,220 板橋區,R1 芒果 愛文 ,58.8,40.8,29.0,42.0, -  7,"15,401", + 89
108/05/29,220 板橋區,R1 芒果 愛文 ,50.3,38.4,27.7,38.6, -  8,"12,613", - 18
108/05/30,220 板橋區,R1 芒果 愛文 ,53.1,37.6,25.9,38.3, -  1,"9,666", - 23
108/05/31,220 板橋區,R1 芒果 愛文 ,54.0,39.9,27.7,40.3, +  5,"7,754", - 20
108/06/01,220 板橋區,R1 芒果 愛文 ,54.5,40.4,30.2,41.2, +  2,"8,801", + 14
108/06/02,220 板橋區,R1 芒果 愛文 ,60.8,41.5,30.0,43.0, +  4,"9,428", +  7
108/06/04,220 板橋區,R1 芒果 愛文 ,64.6,42.1,31.6,44.5, +  3,"13,232", + 40
108/06/05,220 板橋區,R1 芒果 愛文 ,69.3,45.9,34.8,48.3, +  9,"8,931", - 33
108/06/06,220 板橋區,R1 芒果 愛文 ,77.4,48.3,37.2,51.9, +  7,"7,108", - 20
108/06/07,220 板橋區,R1 芒果 愛文 ,75.4,51.1,39.2,53.6, +  3,"6,105", - 14
108/06/08,220 板橋區,R1 芒果 愛文 ,73.9,47.7,38.0,51.0, -  5,"3,720", - 39
108/06/11,220 板橋區,R1 芒果 愛文 ,53.2,40.7,27.0,40.5, - 21,"14,972", +302
108/06/12,220 板橋區,R1 芒果 愛文 ,50.9,39.2,27.4,39.2, -  3,"9,450", - 37
108/06/13,220 板橋區,R1 芒果 愛文 ,58.4,40.4,32.8,42.5, +  8,"7,443", - 21
108/06/14,220 板橋區,R1 芒果 愛文 ,55.8,38.2,30.2,40.1, -  6,"8,928", + 20
108/06/15,220 板橋區,R1 芒果 愛文 ,60.2,41.9,31.8,43.5, +  8,"7,580", - 15
108/06/16,220 板橋區,R1 芒果 愛文 ,59.0,44.2,31.3,44.6, +  3,"9,096", + 20
108/06/18,220 板橋區,R1 芒果 愛文 ,52.1,40.5,29.5,40.6, -  9,"17,759", + 95
108/06/19,220 板橋區,R1 芒果 愛文 ,45.0,37.4,29.7,37.4, -  8,"14,020", - 21
108/06/20,220 板橋區,R1 芒果 愛文 ,45.6,34.0,25.1,34.5, -  8,"11,431", - 18
108/06/21,220 板橋區,R1 芒果 愛文 ,40.4,31.6,22.6,31.5, -  9,"13,258", + 16
108/06/22,220 板橋區,R1 芒果 愛文 ,42.2,32.2,24.7,32.7, +  4,"12,637", -  5
108/06/23,220 板橋區,R1 芒果 愛文 ,37.8,27.4,19.2,27.8, - 15,"15,054", + 19
108/06/25,220 板橋區,R1 芒果 愛文 ,38.5,26.9,19.2,27.7, -  0,"17,237", + 15
108/06/26,220 板橋區,R1 芒果 愛文 ,41.3,29.0,19.6,29.6, +  7,"6,807", - 61
108/06/27,220 板橋區,R1 芒果 愛文 ,40.8,29.4,20.6,30.0, +  1,"6,858", +  1
108/06/28,220 板橋區,R1 芒果 愛文 ,40.7,30.1,20.9,30.4, +  1,"6,606", -  4
108/06/29,220 板橋區,R1 芒果 愛文 ,39.7,29.8,21.4,30.1, -  1,"7,310", + 11
108/06/30,220 板橋區,R1 芒果 愛文 ,44.3,30.2,19.7,31.0, +  3,"9,101", + 25
108/07/02,220 板橋區,R1 芒果 愛文 ,40.2,27.4,21.0,28.7, -  7,"13,314", + 46
108/07/03,220 板橋區,R1 芒果 愛文 ,42.5,27.1,19.7,28.7,    0,"7,321", - 45
108/07/04,220 板橋區,R1 芒果 愛文 ,44.4,27.1,20.6,29.3, +  2,"6,701", -  8
108/07/05,220 板橋區,R1 芒果 愛文 ,52.9,26.7,19.6,30.6, +  4,"5,389", - 20
108/07/06,220 板橋區,R1 芒果 愛文 ,52.6,26.7,19.4,30.4, -  1,"6,378", + 18
108/07/07,220 板橋區,R1 芒果 愛文 ,54.3,27.3,21.0,31.4, +  3,"7,536", + 18
108/07/09,220 板橋區,R1 芒果 愛文 ,55.9,29.5,20.9,33.1, +  5,"12,414", + 65
108/07/10,220 板橋區,R1 芒果 愛文 ,51.3,34.5,23.9,35.7, +  8,"8,274", - 33
108/07/11,220 板橋區,R1 芒果 愛文 ,49.1,31.1,23.3,33.1, -  7,"7,513", -  9
108/07/12,220 板橋區,R1 芒果 愛文 ,48.5,30.4,23.2,32.6, -  2,"6,816", -  9
108/07/13,220 板橋區,R1 芒果 愛文 ,45.7,31.5,23.9,32.8, +  1,"5,460", - 20
108/07/14,220 板橋區,R1 芒果 愛文 ,42.6,29.5,21.0,30.4, -  7,"8,017", + 47
108/07/16,220 板橋區,R1 芒果 愛文 ,47.6,33.7,24.1,34.6, + 14,"9,873", + 23
108/07/17,220 板橋區,R1 芒果 愛文 ,58.2,34.2,22.8,36.7, +  6,"6,643", - 33
108/07/18,220 板橋區,R1 芒果 愛文 ,55.2,35.0,26.4,37.4, +  2,"3,703", - 44
108/07/19,220 板橋區,R1 芒果 愛文 ,52.7,34.4,24.0,36.0, -  4,"3,919", +  6
108/07/20,220 板橋區,R1 芒果 愛文 ,55.1,35.9,27.6,38.1, +  6,"3,321", - 15
108/07/21,220 板橋區,R1 芒果 愛文 ,58.6,36.4,27.5,39.1, +  3,"3,070", -  8
108/07/23,220 板橋區,R1 芒果 愛文 ,54.3,37.6,29.4,39.3, +  1,"5,032", + 64
108/07/24,220 板橋區,R1 芒果 愛文 ,52.5,36.5,27.6,38.0, -  3,"3,922", - 22
108/07/25,220 板橋區,R1 芒果 愛文 ,50.5,35.7,29.0,37.3, -  2,"4,866", + 24
108/07/26,220 板橋區,R1 芒果 愛文 ,53.6,36.0,23.4,37.0, -  1,"5,637", + 16
108/07/27,220 板橋區,R1 芒果 愛文 ,53.1,38.5,23.9,38.5, +  4,"4,638", - 18
108/07/28,220 板橋區,R1 芒果 愛文 ,56.1,37.6,26.8,39.2, +  2,"3,084", - 34
108/07/30,220 板橋區,R1 芒果 愛文 ,51.9,39.7,24.3,39.1, -  0,"4,398", + 43
108/07/31,220 板橋區,R1 芒果 愛文 ,45.3,27.2,19.9,29.3, - 25,"3,038", - 31
108/08/01,220 板橋區,R1 芒果 愛文 ,52.1,35.4,24.6,36.6, + 25,"2,301", - 24
108/08/02,220 板橋區,R1 芒果 愛文 ,52.1,37.6,27.7,38.5, +  5,"1,041", - 55
108/08/03,220 板橋區,R1 芒果 愛文 ,51.7,38.5,26.5,38.8, +  1,"1,542", + 48
108/08/04,220 板橋區,R1 芒果 愛文 ,46.4,30.5,21.5,31.9, - 18,873, - 43
108/08/06,220 板橋區,R1 芒果 愛文 ,49.8,28.4,17.7,30.5, -  4,"1,977", +126
108/08/07,220 板橋區,R1 芒果 愛文 ,50.6,31.4,16.8,32.3, +  6,990, - 50
108/08/08,220 板橋區,R1 芒果 愛文 ,53.4,28.5,21.9,32.2, -  0,"2,018", +104
108/08/09,220 板橋區,R1 芒果 愛文 ,50.9,20.8,11.6,25.0, - 22,"1,290", - 36
108/08/10,220 板橋區,R1 芒果 愛文 ,48.4,30.9,16.7,31.6, + 26,"1,296", +  0
108/08/11,220 板橋區,R1 芒果 愛文 ,46.7,30.4,19.1,31.4, -  1,666, - 49
108/08/13,220 板橋區,R1 芒果 愛文 ,51.9,40.1,21.9,38.8, + 24,"1,014", + 52
108/08/14,220 板橋區,R1 芒果 愛文 ,58.6,42.6,25.4,42.3, +  9,846, - 17
108/08/15,220 板橋區,R1 芒果 愛文 ,44.8,34.8,23.8,34.6, - 18,156, - 82
108/08/18,220 板橋區,R1 芒果 愛文 ,52.0,38.0,25.2,38.2, + 10,300, + 92
108/08/20,220 板橋區,R1 芒果 愛文 ,55.2,32.8,22.5,35.2, -  8,354, + 18
108/08/21,220 板橋區,R1 芒果 愛文 ,30.0,22.6,21.3,23.8, - 32,366, +  3
108/08/22,220 板橋區,R1 芒果 愛文 ,57.2,49.6,45.0,50.2, +111,138, - 62
108/08/23,220 板橋區,R1 芒果 愛文 ,35.0,33.5,30.0,33.1, - 34,306, +122
108/08/24,220 板橋區,R1 芒果 愛文 ,135.0,127.5,120.0,127.5, +285,12, - 96
108/08/25,220 板橋區,R1 芒果 愛文 ,55.0,49.3,40.0,48.6, - 62,84, +600
108/08/27,220 板橋區,R1 芒果 愛文 ,100.0,30.2,22.8,42.6, - 12,204, +143
108/08/28,220 板橋區,R1 芒果 愛文 ,34.6,29.4,22.7,29.1, - 32,132, - 35
108/08/29,220 板橋區,R1 芒果 愛文 ,87.7,28.5,20.2,38.7, + 33,132,    0
108/08/31,220 板橋區,R1 芒果 愛文 ,65.9,27.6,15.6,32.9,  -  ,414,  -  
108/09/03,220 板橋區,R1 芒果 愛文 ,25.0,21.0,18.0,21.2,  -  ,66,  -  
108/09/04,220 板橋區,R1 芒果 愛文 ,20.0,20.0,20.0,20.0, -  6,84, + 27
108/09/05,220 板橋區,R1 芒果 愛文 ,37.0,37.0,37.0,37.0, + 85,6, - 93
109/01/24,220 板橋區,R1 芒果 愛文 ,100.0,100.0,100.0,100.0,  -  ,12,  -  
109/02/18,220 板橋區,R1 芒果 愛文 ,42.7,40.0,40.0,40.5,  -  ,244,  -  
109/02/23,220 板橋區,R1 芒果 愛文 ,70.0,63.9,40.0,60.3,  -  ,44,  -  
109/02/25,220 板橋區,R1 芒果 愛文 ,59.5,55.0,41.6,53.2, - 12,28, - 36
109/02/26,220 板橋區,R1 芒果 愛文 ,54.0,54.0,54.0,54.0, +  2,54, + 93
109/02/27,220 板橋區,R1 芒果 愛文 ,60.0,55.0,40.0,53.0, -  2,30, - 44
109/02/28,220 板橋區,R1 芒果 愛文 ,65.0,64.1,43.0,60.1, + 13,87, +190
109/02/29,220 板橋區,R1 芒果 愛文 ,65.0,61.8,45.9,59.3, -  1,170, + 95
109/03/01,220 板橋區,R1 芒果 愛文 ,60.0,52.0,38.9,51.0, - 14,149, - 12
109/03/03,220 板橋區,R1 芒果 愛文 ,60.0,57.0,48.8,56.0, + 10,203, + 36
109/03/04,220 板橋區,R1 芒果 愛文 ,63.2,57.1,26.1,52.1, -  7,79, - 61
109/03/05,220 板橋區,R1 芒果 愛文 ,59.1,54.4,35.1,51.5, -  1,171, +116
109/03/06,220 板橋區,R1 芒果 愛文 ,60.0,55.2,47.2,54.6, +  6,88, - 49
109/03/07,220 板橋區,R1 芒果 愛文 ,68.0,62.4,42.6,59.6, +  9,148, + 68
109/03/08,220 板橋區,R1 芒果 愛文 ,70.0,61.0,38.5,58.3, -  2,65, - 56
109/03/10,220 板橋區,R1 芒果 愛文 ,77.0,60.2,40.5,59.6, +  2,215, +231
109/03/11,220 板橋區,R1 芒果 愛文 ,132.0,61.2,35.0,70.1, + 18,149, - 31
109/03/12,220 板橋區,R1 芒果 愛文 ,66.3,63.3,31.0,57.4, - 18,237, + 59
109/03/13,220 板橋區,R1 芒果 愛文 ,62.0,60.1,60.0,60.4, +  5,54, - 77
109/03/14,220 板橋區,R1 芒果 愛文 ,63.9,59.9,53.5,59.4, -  2,199, +269
109/03/15,220 板橋區,R1 芒果 愛文 ,81.2,59.0,37.0,59.1, -  1,491, +147
109/03/17,220 板橋區,R1 芒果 愛文 ,115.8,59.8,48.0,68.6, + 16,294, - 40
109/03/18,220 板橋區,R1 芒果 愛文 ,59.8,54.7,47.6,54.3, - 21,125, - 57
109/03/19,220 板橋區,R1 芒果 愛文 ,70.0,63.6,50.8,62.3, + 15,189, + 51
109/03/20,220 板橋區,R1 芒果 愛文 ,63.9,53.2,47.6,54.2, - 13,154, - 19
109/03/21,220 板橋區,R1 芒果 愛文 ,68.4,57.5,50.0,58.2, +  7,354, +130
109/03/22,220 板橋區,R1 芒果 愛文 ,70.0,61.7,40.0,59.0, +  1,372, +  5
109/03/24,220 板橋區,R1 芒果 愛文 ,67.8,62.3,44.8,59.9, +  2,757, +103
109/03/25,220 板橋區,R1 芒果 愛文 ,73.8,62.6,33.4,59.0, -  2,298, - 61
109/03/26,220 板橋區,R1 芒果 愛文 ,70.0,63.4,44.6,60.9, +  3,330, + 11
109/03/27,220 板橋區,R1 芒果 愛文 ,70.6,50.5,36.3,51.7, - 15,321, -  3
109/03/28,220 板橋區,R1 芒果 愛文 ,70.2,60.6,49.1,60.2, + 16,305, -  5
109/03/29,220 板橋區,R1 芒果 愛文 ,58.1,44.0,25.2,43.1, - 28,"1,196", +292
109/03/31,220 板橋區,R1 芒果 愛文 ,62.4,53.6,26.5,50.0, + 16,815, - 32
109/04/01,220 板橋區,R1 芒果 愛文 ,61.2,51.9,50.0,53.4, +  7,288, - 65
109/04/02,220 板橋區,R1 芒果 愛文 ,68.4,59.3,48.6,59.0, + 10,644, +124
109/04/03,220 板橋區,R1 芒果 愛文 ,79.4,61.1,45.2,61.6, +  4,652, +  1
109/04/04,220 板橋區,R1 芒果 愛文 ,86.6,62.0,50.0,64.5, +  5,550, - 16
109/04/07,220 板橋區,R1 芒果 愛文 ,73.2,60.2,37.8,58.3, - 10,"1,726", +214
109/04/08,220 板橋區,R1 芒果 愛文 ,74.9,62.9,48.5,62.4, +  7,568, - 67
109/04/09,220 板橋區,R1 芒果 愛文 ,74.7,63.8,49.0,63.0, +  1,973, + 71
109/04/10,220 板橋區,R1 芒果 愛文 ,69.5,63.0,47.2,61.1, -  3,"1,037", +  7
109/04/11,220 板橋區,R1 芒果 愛文 ,71.6,57.5,32.7,55.4, -  9,"1,138", + 10
109/04/12,220 板橋區,R1 芒果 愛文 ,68.5,59.7,45.2,58.6, +  6,"1,807", + 59
109/04/14,220 板橋區,R1 芒果 愛文 ,65.4,55.0,39.1,53.9, -  8,"3,723", +106
109/04/15,220 板橋區,R1 芒果 愛文 ,61.2,55.1,36.4,52.6, -  2,"2,840", - 24
109/04/16,220 板橋區,R1 芒果 愛文 ,61.2,52.9,38.9,51.8, -  2,"3,131", + 10
109/04/17,220 板橋區,R1 芒果 愛文 ,58.8,51.1,39.0,50.2, -  3,"2,887", -  8
109/04/18,220 板橋區,R1 芒果 愛文 ,61.2,53.2,39.0,52.0, +  4,"3,236", + 12
109/04/19,220 板橋區,R1 芒果 愛文 ,60.4,51.6,34.6,50.0, -  4,"3,830", + 18
109/04/21,220 板橋區,R1 芒果 愛文 ,61.7,51.9,43.9,52.2, +  4,"5,426", + 42
109/04/22,220 板橋區,R1 芒果 愛文 ,61.7,50.0,38.3,50.0, -  4,"4,404", - 19
109/04/23,220 板橋區,R1 芒果 愛文 ,62.3,50.2,38.6,50.3, +  1,"3,977", - 10
109/04/24,220 板橋區,R1 芒果 愛文 ,59.2,51.2,41.2,50.8, +  1,"2,964", - 25
109/04/25,220 板橋區,R1 芒果 愛文 ,57.7,50.3,37.9,49.3, -  3,"1,826", - 38
109/04/26,220 板橋區,R1 芒果 愛文 ,60.2,50.5,40.1,50.4, +  2,"2,532", + 39
109/04/28,220 板橋區,R1 芒果 愛文 ,57.8,50.1,40.6,49.7, -  1,"6,028", +138
109/04/29,220 板橋區,R1 芒果 愛文 ,57.5,47.3,36.6,47.2, -  5,"5,787", -  4
109/04/30,220 板橋區,R1 芒果 愛文 ,55.2,45.6,36.0,45.6, -  3,"7,464", + 29
109/05/01,220 板橋區,R1 芒果 愛文 ,50.4,42.0,33.7,42.0, -  8,"8,075", +  8
109/05/02,220 板橋區,R1 芒果 愛文 ,48.7,40.4,32.6,40.5, -  4,"9,576", + 19
109/05/03,220 板橋區,R1 芒果 愛文 ,49.5,39.5,32.9,40.2, -  1,"7,280", - 24
109/05/05,220 板橋區,R1 芒果 愛文 ,50.5,40.4,32.1,40.8, +  1,"9,114", + 25
109/05/06,220 板橋區,R1 芒果 愛文 ,50.1,39.7,32.2,40.3, -  1,"7,295", - 20
109/05/07,220 板橋區,R1 芒果 愛文 ,48.3,39.1,31.2,39.3, -  2,"7,884", +  8
109/05/08,220 板橋區,R1 芒果 愛文 ,52.1,43.0,35.2,43.3, + 10,"7,929", +  1
109/05/09,220 板橋區,R1 芒果 愛文 ,53.1,40.6,31.5,41.3, -  5,"7,394", -  7
109/05/10,220 板橋區,R1 芒果 愛文 ,52.9,41.7,34.8,42.6, +  3,"7,171", -  3
109/05/12,220 板橋區,R1 芒果 愛文 ,50.1,40.3,34.0,41.0, -  4,"15,295", +113
109/05/13,220 板橋區,R1 芒果 愛文 ,52.8,39.4,27.1,39.6, -  3,"10,956", - 28
109/05/14,220 板橋區,R1 芒果 愛文 ,47.1,35.8,29.4,36.8, -  7,"13,842", + 26
109/05/15,220 板橋區,R1 芒果 愛文 ,44.8,32.9,26.8,34.1, -  7,"11,275", - 19
109/05/16,220 板橋區,R1 芒果 愛文 ,44.9,34.0,27.9,35.0, +  3,"12,985", + 15
109/05/17,220 板橋區,R1 芒果 愛文 ,43.5,33.0,25.7,33.6, -  4,"17,071", + 31
109/05/19,220 板橋區,R1 芒果 愛文 ,44.4,32.2,24.2,33.0, -  2,"20,281", + 19
109/05/20,220 板橋區,R1 芒果 愛文 ,42.2,32.4,24.8,32.9, -  0,"16,900", - 17
109/05/21,220 板橋區,R1 芒果 愛文 ,44.1,32.7,24.2,33.3, +  1,"12,568", - 26
109/05/22,220 板橋區,R1 芒果 愛文 ,41.9,32.5,24.2,32.7, -  2,"11,172", - 11
109/05/23,220 板橋區,R1 芒果 愛文 ,44.2,32.2,24.0,32.9, +  1,"10,085", - 10
109/05/24,220 板橋區,R1 芒果 愛文 ,41.7,32.2,25.5,32.7, -  1,"14,940", + 48
109/05/26,220 板橋區,R1 芒果 愛文 ,41.2,30.8,22.4,31.2, -  5,"24,071", + 61
109/05/27,220 板橋區,R1 芒果 愛文 ,37.0,27.2,19.2,27.6, - 12,"23,627", -  2
109/05/28,220 板橋區,R1 芒果 愛文 ,35.6,28.1,19.9,28.0, +  1,"20,531", - 13
109/05/29,220 板橋區,R1 芒果 愛文 ,30.2,23.8,15.6,23.4, - 16,"20,085", -  2
109/05/30,220 板橋區,R1 芒果 愛文 ,33.5,24.8,17.8,25.1, +  7,"19,797", -  1
109/05/31,220 板橋區,R1 芒果 愛文 ,33.0,24.8,18.0,25.1,    0,"18,005", -  9
109/06/02,220 板橋區,R1 芒果 愛文 ,33.7,24.4,19.0,25.2, +  0,"21,462", + 19
109/06/03,220 板橋區,R1 芒果 愛文 ,34.8,23.4,16.4,24.3, -  4,"13,102", - 39
109/06/04,220 板橋區,R1 芒果 愛文 ,36.8,26.0,19.7,26.9, + 11,"12,916", -  1
109/06/05,220 板橋區,R1 芒果 愛文 ,44.5,29.1,20.6,30.5, + 13,"12,682", -  2
109/06/06,220 板橋區,R1 芒果 愛文 ,44.7,29.8,23.6,31.5, +  3,"12,195", -  4
109/06/07,220 板橋區,R1 芒果 愛文 ,44.3,32.7,21.1,32.7, +  4,"12,061", -  1
109/06/09,220 板橋區,R1 芒果 愛文 ,40.6,32.1,23.0,32.0, -  2,"16,023", + 33
109/06/10,220 板橋區,R1 芒果 愛文 ,38.4,29.1,18.5,28.8, - 10,"9,014", - 44
109/06/11,220 板橋區,R1 芒果 愛文 ,40.8,30.7,22.3,31.0, +  8,"10,304", + 14
109/06/12,220 板橋區,R1 芒果 愛文 ,40.6,29.7,24.0,30.7, -  1,"7,661", - 26
109/06/13,220 板橋區,R1 芒果 愛文 ,41.0,29.1,23.6,30.4, -  1,"10,666", + 39
109/06/14,220 板橋區,R1 芒果 愛文 ,35.2,27.2,17.4,26.8, - 12,"11,956", + 12
109/06/16,220 板橋區,R1 芒果 愛文 ,38.4,29.3,22.5,29.7, + 11,"11,334", -  5
109/06/17,220 板橋區,R1 芒果 愛文 ,38.5,28.7,21.5,29.2, -  2,"7,769", - 31
109/06/18,220 板橋區,R1 芒果 愛文 ,40.5,28.7,23.2,30.0, +  3,"7,750", -  0
109/06/19,220 板橋區,R1 芒果 愛文 ,41.8,31.8,24.2,32.3, +  8,"6,858", - 12
