日期,市場,產品,上價,中價,下價,平均價(元/公斤),平均價_跟前一交易日比較%,交易量(公斤),交易量_跟前一交易日比較%
104/09/15,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,62.4,34.3,23.3,37.7, -  2,"3,665", + 52
104/09/16,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,65.2,37.1,22.1,39.7, +  5,"1,276", - 65
104/09/17,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,62.3,37.9,28.6,40.9, +  3,"2,177", + 71
104/09/18,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,65.3,36.3,28.5,40.6, -  1,"1,640", - 25
104/09/19,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,66.3,37.4,26.6,41.0, +  1,"2,283", + 39
104/09/20,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,71.8,42.4,27.0,45.2, + 10,"1,625", - 29
104/09/22,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,64.7,36.1,24.1,39.4, - 13,"3,399", +109
104/09/23,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,58.4,37.3,25.0,39.1, -  1,"2,736", - 20
104/09/24,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,64.3,38.6,26.0,41.2, +  5,"1,670", - 39
104/09/25,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,71.9,39.2,23.7,42.6, +  3,"3,026", + 81
104/09/26,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,68.7,37.0,21.0,40.1, -  6,"2,199", - 27
104/09/27,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,77.3,38.4,17.8,42.1, +  5,"1,575", - 28
104/09/30,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,83.2,41.9,29.1,47.6, + 13,"1,143", - 27
104/10/01,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,74.0,41.3,22.6,44.1, -  7,"2,620", +129
104/10/02,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,56.8,33.8,23.3,36.3, - 18,"2,832", +  8
104/10/03,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,64.5,36.4,20.6,38.8, +  7,"2,986", +  5
104/10/04,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,69.9,36.7,21.1,40.2, +  4,"1,782", - 40
104/10/06,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,70.0,38.5,23.9,41.9, +  4,"2,728", + 53
104/10/07,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,60.0,33.9,25.1,37.3, - 11,"1,945", - 29
104/10/08,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,83.2,43.2,25.0,47.6, + 28,"1,617", - 17
104/10/09,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,79.1,46.6,28.1,49.4, +  4,"2,033", + 26
104/10/10,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,79.9,50.7,30.1,52.4, +  6,"1,202", - 41
104/10/11,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,89.1,52.0,36.0,56.2, +  7,"1,549", + 29
104/10/13,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,77.8,47.0,31.2,50.0, - 11,"2,826", + 82
104/10/14,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,77.6,51.6,32.0,52.9, +  6,"1,100", - 61
104/10/15,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,71.5,48.9,38.9,51.4, -  3,"1,801", + 64
104/10/16,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,81.2,44.6,31.8,49.4, -  4,"1,859", +  3
104/10/17,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,78.5,49.9,33.7,52.4, +  6,"2,392", + 29
104/10/18,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,69.4,39.5,24.5,42.5, - 19,"2,214", -  7
104/10/20,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,75.2,45.4,31.9,48.7, + 15,"2,985", + 35
104/10/21,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,78.1,51.2,29.9,52.3, +  7,"1,663", - 44
104/10/22,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,90.2,60.6,40.5,62.5, + 20,897, - 46
104/10/23,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,84.9,51.0,34.0,54.4, - 13,999, + 11
104/10/24,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,85.5,50.6,33.6,54.2, -  0,"2,407", +141
104/10/25,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,82.7,46.8,34.4,51.5, -  5,"1,841", - 24
104/10/27,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,76.3,45.5,30.0,48.6, -  6,"4,249", +131
104/10/28,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,89.4,49.2,32.3,53.9, + 11,"1,302", - 69
104/10/29,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,90.6,52.5,32.7,56.2, +  4,"1,326", +  2
104/10/30,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,93.9,55.4,36.3,59.3, +  6,"1,206", -  9
104/10/31,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,101.3,54.2,31.8,59.1, -  0,"2,039", + 69
104/11/01,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,82.7,51.2,33.4,53.9, -  9,"1,842", - 10
104/11/03,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,95.1,51.0,33.0,56.2, +  4,"2,972", + 61
104/11/04,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,77.9,51.1,36.1,53.4, -  5,"2,296", - 23
104/11/05,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,80.8,47.8,32.8,51.4, -  4,"1,326", - 42
104/11/06,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,79.7,45.0,30.8,49.1, -  4,"1,531", + 15
104/11/07,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,70.8,45.7,33.5,48.3, -  2,"1,658", +  8
104/11/08,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,78.3,48.2,34.8,51.5, +  7,"1,129", - 32
104/11/10,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,75.3,45.0,31.6,48.4, -  6,"4,123", +265
104/11/11,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,94.7,49.2,33.6,55.2, + 14,"2,797", - 32
104/11/12,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,90.3,53.5,37.3,57.6, +  4,"1,515", - 46
104/11/13,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,81.8,48.9,34.3,52.6, -  9,"1,130", - 25
104/11/14,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,87.3,46.6,31.6,51.7, -  2,"1,412", + 25
104/11/15,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,75.8,46.4,32.5,49.5, -  4,"1,213", - 14
104/11/17,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,82.7,47.7,32.9,51.8, +  5,"2,937", +142
104/11/18,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,74.0,48.5,29.8,49.8, -  4,"1,414", - 52
104/11/19,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,76.0,48.8,29.8,50.4, +  1,"1,010", - 29
104/11/20,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,89.5,47.2,29.6,52.2, +  4,"2,298", +128
104/11/21,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,103.3,44.2,30.2,53.2, +  2,"1,405", - 39
104/11/22,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,94.6,46.2,28.5,52.3, -  2,957, - 32
104/11/24,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,101.4,50.2,33.9,57.2, +  9,"4,040", +322
104/11/25,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,84.2,54.9,34.9,56.7, -  1,"2,511", - 38
104/11/26,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,107.5,49.0,34.0,57.7, +  2,"1,393", - 45
104/11/27,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,81.9,47.8,31.9,51.5, - 11,"1,061", - 24
104/11/28,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,110.9,54.2,30.8,60.9, + 18,"1,245", + 17
104/11/29,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,78.6,56.6,32.1,56.1, -  8,882, - 29
104/12/01,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,79.2,52.8,34.0,54.4, -  3,"2,654", +201
104/12/02,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,89.8,54.6,39.3,58.6, +  8,883, - 67
104/12/03,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,90.1,58.3,38.1,60.6, +  3,"1,360", + 54
104/12/04,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,83.8,52.6,30.2,54.4, - 10,"1,300", -  4
104/12/05,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,80.4,54.8,38.3,56.6, +  4,"1,530", + 18
104/12/06,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,82.3,54.3,38.6,56.8, +  0,"1,230", - 20
104/12/08,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,90.6,48.4,34.3,54.0, -  5,"2,095", + 70
104/12/09,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,94.1,54.6,37.7,59.1, +  9,"1,438", - 31
104/12/10,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,102.6,52.8,33.6,58.9, -  0,"2,210", + 54
104/12/11,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,103.3,58.4,33.7,62.5, +  6,953, - 57
104/12/12,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,91.0,53.6,31.4,56.7, -  9,"1,062", + 11
104/12/13,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,87.5,51.6,33.9,55.2, -  3,898, - 15
104/12/15,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,85.7,55.5,38.8,58.2, +  5,"2,108", +135
104/12/16,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,93.4,56.8,33.7,59.5, +  2,"1,132", - 46
104/12/17,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,85.2,60.2,39.6,61.0, +  3,"1,259", + 11
104/12/18,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,83.8,54.2,35.9,56.5, -  7,"1,424", + 13
104/12/19,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,87.7,55.6,32.8,57.4, +  2,"1,627", + 14
104/12/20,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,87.7,55.5,40.4,58.9, +  3,"1,076", - 34
104/12/22,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,85.3,54.7,39.6,57.8, -  2,"1,979", + 84
104/12/23,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,91.9,55.5,37.7,59.2, +  2,"1,059", - 46
104/12/24,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,110.7,61.8,41.0,67.4, + 14,"1,805", + 70
104/12/25,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,90.8,55.7,33.5,58.3, - 14,"1,360", - 25
104/12/26,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,77.0,45.6,37.5,50.3, - 14,"2,509", + 84
104/12/27,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,81.7,50.7,33.2,53.4, +  6,901, - 64
104/12/29,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,84.3,52.9,36.0,55.8, +  4,"2,430", +170
104/12/30,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,70.2,52.8,37.2,53.1, -  5,"1,112", - 54
104/12/31,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,81.8,54.4,37.9,56.6, +  7,"1,198", +  8
105/01/01,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,83.1,47.8,37.3,52.8, -  7,"1,097", -  8
105/01/02,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,108.2,49.1,36.9,58.5, + 11,843, - 23
105/01/03,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,95.4,53.1,38.8,58.7, +  0,271, - 68
105/01/05,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,105.7,68.4,38.9,69.9, + 19,945, +249
105/01/06,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,93.4,57.6,36.7,60.5, - 13,"1,568", + 66
105/01/07,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,100.7,53.0,30.0,58.0, -  4,"1,012", - 35
105/01/08,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,93.5,60.0,41.5,63.0, +  9,"1,650", + 63
105/01/09,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,92.3,54.3,37.1,58.4, -  7,"2,211", + 34
105/01/10,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,92.4,53.6,37.3,58.1, -  1,"1,044", - 53
105/01/12,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,84.8,48.7,35.3,53.2, -  8,"1,585", + 52
105/01/13,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,99.1,63.2,41.2,66.0, + 24,881, - 44
105/01/14,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,95.2,64.9,41.6,66.3, +  0,921, +  5
105/01/15,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,80.2,52.3,31.6,53.8, - 19,"1,697", + 84
105/01/16,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,82.5,50.9,35.9,54.2, +  1,"1,283", - 24
105/01/17,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,90.5,57.4,38.1,60.1, + 11,469, - 63
105/01/19,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,91.5,54.4,35.5,58.0, -  3,"1,461", +212
105/01/20,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,68.6,43.4,28.8,45.5, - 22,"1,502", +  3
105/01/21,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,76.8,39.3,26.3,44.2, -  3,"1,529", +  2
105/01/22,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,102.0,57.9,29.0,60.9, + 38,"1,421", -  7
105/01/23,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,83.5,47.2,26.2,50.3, - 17,"1,401", -  1
105/01/24,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,78.8,38.3,26.9,44.1, - 12,799, - 43
105/01/26,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,93.1,52.9,30.8,56.5, + 28,835, +  5
105/01/27,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,85.0,42.9,29.7,48.7, - 14,"1,094", + 31
105/01/28,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,83.2,48.6,28.7,51.6, +  6,"1,119", +  2
105/01/29,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,79.9,45.5,28.7,49.0, -  5,733, - 34
105/01/30,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,90.0,47.5,28.0,52.1, +  6,679, -  7
105/01/31,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,86.1,48.2,27.3,51.6, -  1,928, + 37
105/02/01,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,78.2,41.2,32.0,46.8, -  9,529, - 43
105/02/02,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,65.6,36.1,21.8,39.2, - 16,"3,034", +474
105/02/03,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,78.5,36.0,16.8,40.7, +  4,"1,580", - 48
105/02/04,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,78.5,36.9,10.3,39.9, -  2,"2,016", + 28
105/02/05,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,73.0,35.3,13.4,38.5, -  4,"1,607", - 20
105/02/06,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,102.6,46.9,20.8,52.8, + 37,"1,732", +  8
105/02/07,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,92.2,75.1,37.6,71.0, + 34,346, - 80
105/02/13,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,89.3,53.0,30.8,55.8, - 21,"1,429", +313
105/02/14,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,107.2,50.0,29.9,57.4, +  3,"1,467", +  3
105/02/17,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,77.6,45.5,28.0,48.4, - 16,"3,596", +145
105/02/18,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,77.6,39.0,25.3,44.0, -  9,"1,915", - 47
105/02/19,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,91.3,50.0,29.9,54.3, + 23,"1,623", - 15
105/02/20,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,76.8,39.9,27.4,44.8, - 17,"2,758", + 70
105/02/21,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,81.5,53.1,34.0,54.9, + 23,"1,791", - 35
105/02/25,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,78.4,44.1,30.2,48.2, - 12,"3,041", + 70
105/02/26,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,85.3,46.5,34.0,51.8, +  7,"1,575", - 48
105/02/27,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,86.9,46.5,31.7,51.7, -  0,"1,132", - 28
105/02/28,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,78.1,41.5,31.1,46.7, - 10,"1,176", +  4
105/03/01,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,79.0,39.6,26.4,44.8, -  4,"2,261", + 92
105/03/02,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,79.5,44.3,29.3,48.3, +  8,"1,848", - 18
105/03/03,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,76.3,43.8,32.4,48.0, -  1,"2,103", + 14
105/03/04,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,85.1,48.9,29.9,52.3, +  9,"1,513", - 28
105/03/05,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,78.8,46.1,30.7,49.6, -  5,"1,982", + 31
105/03/06,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,78.5,52.4,34.5,54.0, +  9,"2,319", + 17
105/03/08,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,74.1,46.4,32.3,49.1, -  9,"3,874", + 67
105/03/09,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,69.8,44.4,32.4,47.1, -  4,"2,832", - 27
105/03/10,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,86.6,44.6,31.4,50.4, +  7,"1,432", - 49
105/03/11,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,74.6,46.0,30.5,48.6, -  4,"1,310", -  9
105/03/12,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,99.6,54.3,33.7,59.2, + 22,844, - 36
105/03/13,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,83.8,55.9,41.8,58.6, -  1,"1,292", + 53
105/03/15,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,71.3,49.8,34.4,51.0, - 13,"2,972", +130
105/03/16,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,84.1,50.9,39.9,55.4, +  9,"1,229", - 59
105/03/17,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,81.2,50.3,36.7,53.8, -  3,"1,489", + 21
105/03/18,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,66.6,47.9,36.2,49.3, -  8,"2,229", + 50
105/03/19,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,79.3,46.4,33.9,50.5, +  2,"2,270", +  2
105/03/20,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,82.5,51.4,30.2,53.4, +  6,"2,441", +  8
105/03/22,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,91.8,50.2,31.8,54.8, +  3,"3,904", + 60
105/03/23,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,106.6,64.7,36.6,67.4, + 23,"1,926", - 51
105/03/24,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,84.1,51.5,38.1,55.3, - 18,"2,054", +  7
105/03/25,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,99.2,61.7,46.7,66.2, + 20,965, - 53
105/03/26,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,108.5,64.0,38.5,67.8, +  2,953, -  1
105/03/27,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,97.4,66.5,51.9,69.8, +  3,"1,277", + 34
105/03/29,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,79.0,55.1,34.5,55.8, - 20,"4,126", +223
105/03/30,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,79.2,53.7,38.3,55.7, -  0,"2,621", - 36
105/03/31,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,73.8,52.2,39.7,54.0, -  3,"2,325", - 11
105/04/01,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,83.3,52.2,35.5,55.1, +  2,"2,922", + 26
105/04/02,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,88.2,50.7,37.2,55.5, +  1,"2,906", -  1
105/04/03,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,76.1,51.9,36.2,53.6, -  3,"2,743", -  6
105/04/06,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,90.7,55.6,39.1,59.3, + 11,"2,166", - 21
105/04/07,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,88.1,55.8,40.1,59.1, -  0,"3,223", + 49
105/04/08,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,90.0,58.7,38.7,61.0, +  3,"2,376", - 26
105/04/09,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,97.3,59.4,39.1,62.9, +  3,"1,694", - 29
105/04/10,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,83.1,52.7,38.1,55.9, - 11,"1,634", -  4
105/04/12,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,83.2,53.8,38.5,56.6, +  1,"2,896", + 77
105/04/13,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,84.9,53.3,36.8,56.3, -  1,"2,429", - 16
105/04/14,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,73.2,46.4,32.4,49.0, - 13,"2,753", + 13
105/04/15,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,79.6,48.3,34.0,51.7, +  6,"2,075", - 25
105/04/16,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,79.6,47.7,32.8,51.1, -  1,"2,581", + 24
105/04/17,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,73.8,45.8,28.9,48.0, -  6,"2,607", +  1
105/04/19,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,75.6,47.1,31.0,49.6, +  3,"5,113", + 96
105/04/20,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,71.2,47.2,31.0,48.7, -  2,"3,523", - 31
105/04/21,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,85.9,48.1,32.5,52.6, +  8,"2,136", - 39
105/04/22,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,80.0,46.4,27.8,49.4, -  6,"2,511", + 18
105/04/23,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,79.2,45.0,17.9,46.4, -  6,"2,521", +  0
105/04/24,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,83.4,62.9,40.9,62.6, + 35,"1,533", - 39
105/04/26,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,78.0,47.4,27.6,49.6, - 21,"3,881", +153
105/04/27,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,76.4,50.8,30.7,51.9, +  5,"2,877", - 26
105/04/28,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,75.0,50.2,34.8,52.1, +  0,"2,331", - 19
105/04/29,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,78.4,50.6,32.5,52.5, +  1,"2,474", +  6
105/04/30,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,79.0,48.6,25.4,50.0, -  5,"2,217", - 10
105/05/01,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,74.4,52.6,32.8,53.0, +  6,"2,074", -  6
105/05/03,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,72.7,45.8,24.8,47.0, - 11,"3,878", + 87
105/05/04,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,76.3,45.0,29.2,48.1, +  2,"2,896", - 25
105/05/05,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,81.1,45.8,28.2,49.4, +  3,"3,038", +  5
105/05/06,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,89.4,49.7,34.0,54.5, + 10,"3,821", + 26
105/05/07,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,87.2,55.3,32.6,57.1, +  5,"3,292", - 14
105/05/08,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,72.0,51.2,36.1,52.3, -  8,"2,336", - 29
105/05/10,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,71.5,47.2,30.5,48.7, -  7,"4,279", + 83
105/05/11,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,72.8,42.9,26.6,45.6, -  6,"2,851", - 33
105/05/12,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,64.8,44.0,30.8,45.5, -  0,"3,744", + 31
105/05/13,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,75.6,40.9,31.4,46.0, +  1,"2,541", - 32
105/05/14,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,66.3,43.7,27.9,45.1, -  2,"2,815", + 11
105/05/15,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,67.4,40.9,26.0,43.2, -  4,"2,931", +  4
105/05/17,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,63.9,41.9,26.9,43.3, +  0,"4,413", + 51
105/05/18,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,75.1,42.6,29.0,46.4, +  7,"3,209", - 27
105/05/19,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,77.1,43.4,31.6,47.8, +  3,"3,779", + 18
105/05/20,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,81.5,45.6,31.3,49.9, +  4,"3,179", - 16
105/05/21,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,76.9,49.7,31.5,51.5, +  3,"2,911", -  8
105/05/22,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,66.0,45.6,32.8,47.1, -  9,"2,504", - 14
105/05/24,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,74.1,46.4,28.0,48.3, +  3,"3,447", + 38
105/05/25,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,71.0,45.1,32.1,47.7, -  1,"2,430", - 30
105/05/26,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,72.3,45.9,31.0,48.2, +  1,"2,913", + 20
105/05/27,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,77.8,39.4,24.7,44.1, -  9,"2,564", - 12
