2019年 日/月,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
1,/,20.7,28.0,18.9,25.8,32.1,33.9,32.7,34.6,31.6,31.2,28.8
2,22.1,26.3,26.7,26.6,22.9,32.8,34.1,31.5,33.8,33.6,31.1,22.3
3,23.5,30.3,27.7,26.7,27.6,31.7,31.1,33.6,32.3,33.8,30.3,/
4,27.6,25.9,26.9,26.9,29.6,28.5,34.1,34.3,31.3,32.1,28.2,23.3
5,27.8,27.3,26.6,27.9,28.6,32.9,32.9,33.5,31.6,32.7,29.7,16.4
6,25.2,28.5,27.2,29.0,23.0,33.8,29.9,33.8,32.9,32.9,29.9,16.9
7,26.7,31.7,18.3,29.9,23.1,34.8,34.6,35.2,33.3,32.2,30.0,/
8,25.9,25.9,19.4,31.5,26.6,33.1,34.2,34.5,32.2,32.6,29.2,23.7
9,26.6,24.8,20.8,/,26.2,33.8,31.9,30.1,32.8,32.4,28.5,22.7
10,27.1,26.0,23.4,31.1,29.7,30.9,32.9,32.0,/,32.8,28.4,/
11,28.3,24.8,20.2,30.8,31.2,26.5,32.6,30.9,34.4,31.2,28.3,15.6
12,28.4,27.4,27.0,27.4,31.9,24.7,34.4,28.7,33.3,31.8,29.2,26.5
13,26.4,27.8,27.0,29.0,32.1,31.7,34.5,30.8,33.0,32.5,28.7,24.7
14,25.7,28.2,27.2,/,32.6,29.4,33.6,33.7,33.7,31.5,27.1,27.6
15,26.4,28.9,21.3,25.5,32.0,33.2,34.5,30.8,33.3,30.8,28.5,27.7
16,19.2,27.8,24.9,/,30.1,33.4,33.5,30.8,31.7,30.8,28.1,27.9
17,20.4,25.5,25.4,/,28.6,33.1,36.2,30.6,/,30.4,30.7,29.0
18,24.7,27.5,28.0,29.2,29.2,34.0,32.0,29.8,33.5,30.4,30.6,27.9
19,25.2,28.6,29.8,28.2,31.5,34.4,32.6,30.1,32.4,30.4,23.8,25.7
20,24.7,28.9,29.3,/,30.2,34.3,31.8,31.1,28.6,29.4,25.9,24.7
21,20.9,27.1,32.0,/,24.7,33.8,32.8,31.0,28.1,29.7,28.8,25.4
22,17.9,26.2,29.4,/,28.2,33.0,33.0,33.8,31.6,30.8,30.2,27.7
23,23.4,21.2,21.1,31.8,27.3,30.3,/,33.5,31.5,31.3,29.1,25.8
24,24.9,18.4,19.5,31.7,30.4,26.7,33.5,36.0,31.8,31.4,30.5,26.3
25,25.4,26.5,21.5,32.0,30.7,32.8,33.8,33.7,32.3,30.9,29.9,28.8
26,22.3,27.9,29.0,/,32.4,32.1,34.7,33.4,32.1,30.4,29.0,27.8
27,23.1,26.6,29.4,31.4,31.3,32.5,35.0,32.1,32.1,30.8,30.3,22.8
28,24.4,27.3,30.7,31.1,29.0,35.8,33.6,35.0,32.9,/,24.8,24.0
29,25.5,,28.9,32.2,28.9,34.3,34.5,33.0,33.1,/,26.2,19.2
30,26.9,,28.5,31.5,31.8,34.6,34.6,32.0,30.5,/,26.9,23.0
31,30.7,,29.2,,32.4,,34.3,33.7,,30.8,,23.4
平均,24.9,26.6,25.9,29.1,29,32.2,33.5,32.4,32.3,31.5,28.8,24.5
