2018年 日/月,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
1,3.4,1.5,3.9,3.4,3.7,5.4,4.7,6.5,4.0,0.1,0.0,2.8
2,3.0,2.0,0.3,3.5,6.4,6.9,3.1,2.7,5.9,0.2,0.0,2.8
3,3.0,0.9,0.5,3.7,6.5,4.9,3.5,2.1,5.9,0.2,0.1,3.3
4,0.9,0.0,2.7,4.6,3.2,0.3,9.1,5.4,5.2,0.0,0.1,2.7
5,0.7,/,3.0,4.4,6.5,0.3,1.7,3.8,3.5,0.0,0.0,/
6,0.3,0.0,2.8,4.6,5.9,0.3,4.4,3.4,3.6,0.2,0.2,/
7,0.0,/,3.1,2.3,1.4,5.3,4.9,3.6,4.5,0.3,2.9,/
8,0.4,/,0.6,4.3,3.6,5.4,4.6,5.0,2.8,0.3,3.6,/
9,0.8,/,1.8,4.7,2.6,6.2,6.7,0.0,6.3,0.2,3.9,/
10,4.9,/,3.9,4.8,6.3,2.0,5.1,5.6,4.1,0.1,1.9,/
11,2.4,0.2,5.1,4.3,5.1,2.4,2.7,3.0,2.6,0.4,2.6,/
12,3.9,/,3.3,5.0,3.5,5.0,3.8,3.4,4.4,2.4,2.0,/
13,2.6,2.0,3.5,3.4,4.9,5.9,5.0,6.5,4.5,2.6,4.4,/
14,2.2,2.9,3.2,5.3,5.7,3.0,5.9,10.5,4.3,4.7,4.0,/
15,2.0,0.5,0.9,5.7,4.6,4.2,3.7,2.2,1.3,2.9,3.7,/
16,1.9,/,4.0,2.9,5.7,5.4,3.8,3.9,2.3,4.5,2.3,/
17,1.8,/,3.8,2.7,6.5,1.0,6.1,4.7,5.3,2.3,2.3,/
18,1.9,/,4.0,4.3,6.7,0.3,6.4,2.9,3.1,3.4,3.5,/
19,0.8,/,3.2,3.3,6.1,1.6,4.4,5.2,4.9,2.2,3.5,/
20,0.4,/,2.7,2.3,5.6,2.3,3.2,3.4,4.2,3.4,2.0,/
21,/,4.7,3.7,3.8,5.4,5.0,5.0,3.4,5.2,4.5,3.2,/
22,/,1.2,5.1,3.6,5.6,2.5,2.3,2.7,6.4,3.6,3.7,/
23,/,2.0,6.3,3.4,5.9,4.9,4.9,2.8,4.4,4.9,2.7,/
24,/,2.4,5.2,1.8,5.3,3.0,4.4,7.5,5.2,3.1,3.1,/
25,/,4.0,4.5,4.1,5.5,4.0,4.1,3.6,5.7,3.7,2.0,/
26,/,3.7,4.2,4.0,5.5,5.3,4.1,1.9,5.7,4.1,0.0,/
27,/,2.0,4.5,5.1,6.4,6.1,5.1,/,4.0,4.9,1.1,/
28,/,1.0,2.9,2.6,6.2,4.4,5.2,0.0,0.0,4.5,0.3,/
29,/,,0.1,4.0,5.8,5.7,6.1,1.1,/,3.1,2.5,/
30,/,,4.6,5.2,6.7,2.7,6.5,1.0,/,0.0,2.7,/
31,/,,4.6,,6.4,,6.5,2.2,,0.0,,/
總和,37.3,31,102,117.1,165.2,111.7,147,110,119.3,66.8,64.3,11.6
