2018年 日/月,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
1,/,6.3,6.4,6.4,8.1,10.2,9.6,7.4,10.5,7.9,6.9,/
2,5.7,/,5.9,7.5,7.7,7.5,6.6,6.3,/,14.4,7.5,/
3,5.2,7.5,6.4,9.4,8.6,8.9,14.1,10.2,8.2,6.8,6.3,4.5
4,/,9.0,7.9,7.8,5.6,11.1,9.3,12.1,7.4,10.0,5.2,5.8
5,/,7.8,8.3,6.4,7.3,6.4,6.7,13.5,7.4,7.4,5.8,5.5
6,/,5.9,5.4,9.6,9.6,12.3,/,14.5,7.8,4.7,5.8,5.4
7,/,6.3,7.8,6.2,9.1,8.9,9.4,11.7,/,8.1,5.4,6.0
8,/,5.5,9.3,10.5,7.5,5.2,6.4,/,9.0,11.1,5.9,6.4
9,/,5.9,6.5,8.4,10.9,7.5,6.1,8.5,/,7.5,5.9,5.8
10,/,8.3,6.7,6.5,7.6,7.5,8.3,7.9,3.8,/,5.8,6.7
11,/,7.9,9.0,6.6,7.9,6.2,8.5,8.5,/,5.6,/,6.7
12,7.3,5.3,6.4,/,6.9,7.1,6.1,8.8,12.3,5.1,/,/
13,/,6.8,8.0,/,7.9,9.4,8.3,9.3,7.9,/,/,5.4
14,/,5.7,/,7.3,6.2,14.6,12.5,9.8,7.5,/,7.2,/
15,/,7.6,/,7.9,7.4,15.3,7.3,/,8.5,6.6,/,5.6
16,5.4,4.4,/,7.9,8.4,10.1,5.3,5.1,8.1,8.9,6.4,6.8
17,/,5.0,/,6.6,9.9,10.4,8.5,4.4,6.8,6.1,4.9,7.3
18,/,6.1,/,9.1,7.4,13.8,9.5,8.8,5.6,/,/,7.2
19,/,5.8,/,8.2,6.9,6.2,8.1,8.4,8.0,5.9,6.0,4.1
20,/,6.6,/,6.8,8.1,/,7.1,8.9,6.7,7.0,4.9,6.5
21,/,7.6,/,7.9,8.3,11.0,7.7,7.7,5.7,6.2,7.4,5.2
22,/,9.1,/,7.0,8.1,9.7,4.7,9.4,10.4,6.6,6.2,6.2
23,/,6.9,6.3,10.5,7.8,6.9,5.7,18.0,9.3,4.8,6.6,5.1
24,/,6.1,8.2,6.6,/,7.1,6.6,9.3,11.1,5.5,5.2,5.6
25,5.5,8.6,/,6.8,6.5,6.7,9.2,6.8,8.6,7.1,6.2,5.7
26,/,7.9,/,4.1,9.1,7.5,7.6,6.1,8.0,6.3,/,6.9
27,6.2,7.8,6.9,6.5,7.7,/,9.4,13.6,7.5,6.3,3.4,6.7
28,6.9,7.4,7.1,5.6,7.7,6.2,9.6,11.4,6.5,6.8,6.3,5.6
29,8.3,,7.0,6.0,7.4,6.3,7.4,10.3,6.8,4.7,6.3,6.8
30,6.9,,10.1,7.5,8.3,9.6,6.8,3.5,5.5,4.7,6.0,6.9
31,7.6,,/,,6.8,,7.3,5.2,,5.5,,5.3
平均,6.5,6.9,7.3,7.4,7.9,8.9,8,9.2,7.9,6.9,6,6
