2021年 日/月,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
1,8.6,7.8,15.0,21.8,19.1,23.5,23.2,,,,,
2,8.3,8.8,15.8,19.9,19.1,23.9,24.5,,,,,
3,8.8,9.7,14.3,20.8,22.0,23.5,25.2,,,,,
4,12.6,10.2,14.2,19.9,22.1,24.3,24.5,,,,,
5,14.7,10.5,16.0,18.1,21.5,23.6,24.1,,,,,
6,15.1,10.7,17.2,16.1,20.0,22.9,26.0,,,,,
7,10.7,11.1,16.2,17.3,21.9,22.9,,,,,,
8,8.3,12.8,16.3,17.1,22.7,22.8,,,,,,
9,8.0,12.8,15.2,16.1,22.9,23.5,,,,,,
10,5.0,14.6,15.7,16.0,23.0,23.8,,,,,,
11,9.3,15.5,14.9,16.2,22.8,23.1,,,,,,
12,8.1,15.5,14.7,18.0,21.1,23.6,,,,,,
13,6.3,15.6,16.2,17.9,22.9,24.1,,,,,,
14,4.9,14.2,15.7,20.1,23.3,24.1,,,,,,
15,7.1,14.3,14.4,18.1,21.9,25.2,,,,,,
16,6.8,14.2,15.2,18.7,23.9,24.3,,,,,,
17,11.3,13.3,16.3,20.3,23.4,24.8,,,,,,
18,8.3,10.8,19.0,18.9,24.7,25.7,,,,,,
19,7.8,8.1,18.8,17.9,25.2,25.5,,,,,,
20,9.1,7.8,19.1,20.3,25.2,25.0,,,,,,
21,15.6,8.7,15.0,19.7,23.3,24.0,,,,,,
22,16.1,10.0,13.4,21.2,23.8,23.3,,,,,,
23,14.1,15.1,13.7,20.1,24.6,23.5,,,,,,
24,12.6,17.4,15.2,19.8,25.2,23.4,,,,,,
25,13.4,17.1,12.3,20.1,24.4,23.3,,,,,,
26,11.4,16.0,15.5,19.6,24.5,23.9,,,,,,
27,14.3,15.9,18.3,20.8,25.5,24.2,,,,,,
28,11.8,14.8,19.2,19.5,24.4,24.0,,,,,,
29,9.2,,18.7,19.7,24.8,24.2,,,,,,
30,8.2,,22.3,18.5,23.9,24.0,,,,,,
31,10.4,,20.4,,24.4,,,,,,,
平均,10.2,12.6,16.3,19,23.1,23.9,24.6, , , , , 
