2019年 日/月,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
1,/,/,/,/,/,/,/,/,/,/,/,/
2,/,/,/,/,/,/,/,/,/,/,/,/
3,/,/,/,/,/,/,/,/,/,/,/,/
4,/,/,/,/,/,/,/,/,/,/,/,/
5,/,/,/,/,/,/,/,/,/,/,/,/
6,/,/,/,/,/,/,/,/,/,/,/,/
7,/,/,/,/,/,/,/,/,/,/,/,/
8,/,/,/,/,/,/,/,/,/,/,/,/
9,/,/,/,/,/,/,/,/,/,/,/,/
10,/,/,/,/,/,/,/,/,/,/,/,/
11,/,/,/,/,/,/,/,/,/,/,/,360.0
12,/,/,/,/,/,/,/,/,/,/,/,330.0
13,/,/,/,/,/,/,/,/,/,/,/,360.0
14,/,/,/,/,/,/,/,/,/,/,/,10.0
15,/,/,/,/,/,/,/,/,/,/,/,360.0
16,/,/,/,/,/,/,/,/,/,/,/,10.0
17,/,/,/,/,/,/,/,/,/,/,/,20.0
18,/,/,/,/,/,/,/,/,/,/,/,10.0
19,/,/,/,/,/,/,/,/,/,/,/,10.0
20,/,/,/,/,/,/,/,/,/,/,/,20.0
21,/,/,/,/,/,/,/,/,/,/,/,10.0
22,/,/,/,/,/,/,/,/,/,/,/,360.0
23,/,/,/,/,/,/,/,/,/,/,/,360.0
24,/,/,/,/,/,/,/,/,/,/,/,10.0
25,/,/,/,/,/,/,/,/,/,/,/,350.0
26,/,/,/,/,/,/,/,/,/,/,/,10.0
27,/,/,/,/,/,/,/,/,/,/,/,360.0
28,/,/,/,/,/,/,/,/,/,/,/,360.0
29,/,,/,/,/,/,/,/,/,/,/,10.0
30,/,,/,/,/,/,/,/,/,/,/,20.0
31,/,,/,,/,,/,/,,/,,360.0
平均,/,/,/,/,/,/,/,/,/,/,/,176.2
