2021年 日/月,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
1,15.9,15.4,19.5,23.5,22.6,27.2,28.1,,,,,
2,15.7,15.6,19.8,23.3,22.9,28.1,28.0,,,,,
3,16.0,16.1,18.6,23.8,23.6,28.4,28.5,,,,,
4,17.5,16.5,18.7,23.8,24.0,28.6,28.2,,,,,
5,18.4,16.6,19.7,22.1,24.3,26.6,28.1,,,,,
6,18.2,16.6,20.6,21.5,24.1,25.5,28.6,,,,,
7,17.4,17.2,20.2,21.4,24.8,26.3,,,,,,
8,14.9,17.9,19.8,21.5,25.0,26.8,,,,,,
9,14.1,17.9,19.7,21.1,25.3,27.0,,,,,,
10,14.3,18.4,19.7,21.2,25.4,27.3,,,,,,
11,15.3,18.5,19.9,21.6,25.4,27.5,,,,,,
12,14.6,18.3,19.8,22.2,25.2,27.6,,,,,,
13,14.2,18.9,20.1,22.4,25.6,28.2,,,,,,
14,13.6,19.2,20.0,23.3,26.0,28.4,,,,,,
15,14.0,18.6,19.8,22.8,25.8,28.0,,,,,,
16,14.6,18.5,20.2,23.1,26.0,27.6,,,,,,
17,15.6,18.3,20.8,23.5,26.2,28.4,,,,,,
18,15.2,16.9,21.7,22.9,26.5,28.4,,,,,,
19,15.4,15.6,21.9,22.4,26.8,28.2,,,,,,
20,15.9,15.2,21.9,23.1,26.7,27.7,,,,,,
21,18.0,15.3,21.4,23.5,26.6,27.4,,,,,,
22,18.7,16.0,18.7,23.6,26.7,26.6,,,,,,
23,18.7,17.7,18.8,24.2,27.0,26.6,,,,,,
24,18.1,19.0,19.3,23.6,27.3,27.3,,,,,,
25,18.3,19.6,18.6,22.8,27.3,27.4,,,,,,
26,17.3,19.7,19.7,22.7,27.1,27.3,,,,,,
27,17.9,19.9,21.0,22.9,27.0,27.5,,,,,,
28,17.5,19.5,21.7,22.9,28.9,27.4,,,,,,
29,16.1,,21.9,22.9,28.3,27.0,,,,,,
30,15.8,,22.9,22.6,25.8,27.7,,,,,,
31,16.3,,23.3,,26.9,,,,,,,
平均,16.2,17.6,20.3,22.7,25.8,27.5,28.3, , , , , 
