2012年 日/月,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
1,2012-01-01 23:59:59,2012-02-01 03:00:00,2012-03-01 05:00:00,/,2012-05-01 05:00:00,2012-06-01 04:00:00,2012-07-01 05:00:00,2012-08-01 23:59:59,2012-09-01 05:00:00,2012-10-01 05:00:00,2012-11-01 23:00:00,2012-12-01 07:00:00
2,2012-01-02 01:00:00,2012-02-02 23:59:59,2012-03-02 05:00:00,2012-04-02 05:00:00,2012-05-02 05:00:00,2012-06-02 06:00:00,2012-07-02 05:00:00,2012-08-02 18:00:00,2012-09-02 05:00:00,2012-10-02 05:00:00,2012-11-02 02:00:00,2012-12-02 22:00:00
3,2012-01-03 07:00:00,2012-02-03 23:00:00,2012-03-03 21:00:00,/,2012-05-03 23:59:59,2012-06-03 02:00:00,2012-07-03 06:00:00,2012-08-03 01:00:00,2012-09-03 05:00:00,2012-10-03 03:00:00,2012-11-03 07:00:00,2012-12-03 03:00:00
4,2012-01-04 19:00:00,2012-02-04 04:00:00,2012-03-04 06:00:00,2012-04-04 06:00:00,2012-05-04 23:59:59,2012-06-04 05:00:00,2012-07-04 06:00:00,2012-08-04 11:00:00,2012-09-04 06:00:00,2012-10-04 05:00:00,2012-11-04 01:00:00,2012-12-04 07:00:00
5,2012-01-05 01:00:00,2012-02-05 03:00:00,2012-03-05 06:00:00,2012-04-05 01:00:00,2012-05-05 03:00:00,2012-06-05 23:59:59,2012-07-05 06:00:00,2012-08-05 05:00:00,2012-09-05 06:00:00,2012-10-05 07:00:00,2012-11-05 03:00:00,2012-12-05 22:00:00
6,2012-01-06 01:00:00,2012-02-06 01:00:00,2012-03-06 23:59:59,2012-04-06 22:00:00,2012-05-06 06:00:00,2012-06-06 05:00:00,2012-07-06 06:00:00,2012-08-06 03:00:00,2012-09-06 06:00:00,2012-10-06 23:59:59,2012-11-06 23:59:59,2012-12-06 05:00:00
7,2012-01-07 08:00:00,2012-02-07 23:00:00,2012-03-07 23:59:59,2012-04-07 02:00:00,2012-05-07 04:00:00,2012-06-07 23:59:59,2012-07-07 05:00:00,2012-08-07 05:00:00,2012-09-07 17:00:00,2012-10-07 07:00:00,2012-11-07 04:00:00,2012-12-07 07:00:00
8,2012-01-08 08:00:00,2012-02-08 20:00:00,2012-03-08 04:00:00,/,2012-05-08 06:00:00,2012-06-08 03:00:00,2012-07-08 05:00:00,2012-08-08 05:00:00,2012-09-08 05:00:00,2012-10-08 23:59:59,2012-11-08 06:00:00,2012-12-08 01:00:00
9,2012-01-09 23:59:59,2012-02-09 01:00:00,2012-03-09 23:59:59,2012-04-09 05:00:00,2012-05-09 06:00:00,2012-06-09 21:00:00,2012-07-09 06:00:00,2012-08-09 06:00:00,2012-09-09 05:00:00,2012-10-09 01:00:00,2012-11-09 04:00:00,2012-12-09 23:00:00
10,2012-01-10 02:00:00,2012-02-10 02:00:00,2012-03-10 07:00:00,2012-04-10 07:00:00,2012-05-10 23:59:59,2012-06-10 05:00:00,2012-07-10 06:00:00,2012-08-10 06:00:00,2012-09-10 01:00:00,2012-10-10 07:00:00,2012-11-10 07:00:00,2012-12-10 02:00:00
