2016年 日/月,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
1,1.5,2.2,4.3,1.8,0.3,4.3,2.6,/,4.0,1.7,2.1,2.7
2,0.2,4.3,3.0,2.9,1.5,2.7,3.7,/,0.7,4.3,3.7,1.8
3,0.0,1.6,2.8,3.6,7.6,5.2,2.9,1.7,1.2,3.8,1.9,2.3
4,1.5,0.3,2.2,3.1,3.9,5.9,2.6,4.8,2.7,3.8,2.8,1.9
5,1.6,2.5,2.7,4.1,4.3,1.7,4.4,3.9,1.1,4.6,2.5,2.2
6,/,2.1,4.0,4.2,5.0,1.3,2.5,3.5,2.7,1.8,2.8,2.0
7,2.7,2.2,2.1,5.4,4.5,4.6,2.8,5.6,0.9,0.6,3.3,0.4
8,1.3,2.1,1.5,4.9,5.1,2.9,0.3,5.4,5.7,0.1,3.0,/
9,1.9,2.3,0.5,3.8,5.1,1.1,0.2,4.0,3.9,0.5,2.8,/
10,1.4,1.0,0.0,2.3,2.7,3.9,1.1,4.7,2.1,1.4,0.9,/
11,0.4,1.3,0.6,0.2,2.9,0.0,0.2,0.5,4.6,2.9,0.9,/
12,1.0,1.4,0.5,3.5,3.5,0.0,3.7,0.3,4.3,/,2.6,/
13,0.8,4.2,0.4,5.2,4.4,0.0,5.3,3.8,3.3,2.0,2.0,/
14,1.1,/,0.4,3.5,4.9,0.9,4.8,2.4,0.1,2.9,2.5,/
15,0.0,1.7,0.3,/,5.1,3.7,5.1,1.0,6.3,3.7,2.1,/
16,0.9,0.2,0.4,7.5,4.6,3.0,3.8,1.5,4.9,3.2,2.1,/
17,2.9,0.5,1.6,3.8,2.2,3.8,4.9,1.0,3.5,2.3,2.8,/
18,3.3,0.8,2.4,5.8,4.0,5.3,3.8,0.8,5.6,2.6,0.8,/
19,1.6,2.5,0.4,4.0,4.5,3.3,4.3,1.9,4.1,2.8,2.6,/
20,1.0,2.1,0.6,2.0,2.1,3.7,4.4,5.2,3.7,3.7,2.3,/
21,0.9,1.7,0.2,2.9,0.1,3.4,5.4,4.4,4.2,1.6,1.7,/
22,1.5,2.2,1.5,4.9,1.4,4.6,4.3,4.4,3.9,1.7,0.8,/
23,1.2,3.8,1.6,3.5,2.7,4.0,6.1,3.7,3.2,2.8,0.0,/
24,2.2,1.1,1.2,0.4,3.3,4.5,5.9,3.2,3.3,3.5,1.8,/
25,2.1,1.1,0.2,4.1,3.7,5.3,3.7,3.9,4.5,2.9,1.8,/
26,2.1,2.8,2.8,2.6,2.6,3.9,5.1,4.5,3.2,3.7,1.7,/
27,1.4,1.4,3.3,3.4,6.4,3.0,5.8,4.6,0.0,2.5,0.0,/
28,0.3,2.0,3.5,3.5,5.7,3.3,/,3.8,0.8,2.7,1.8,/
29,2.8,4.3,3.1,4.5,5.0,3.6,/,3.1,4.2,3.0,1.0,/
30,4.9,,3.4,2.1,4.6,2.9,/,1.0,0.7,3.0,0.6,/
31,3.1,,3.0,,5.8,,/,/,,3.0,,0.0
總和,47.6,55.7,54.5,103.5,119.5,95.8,99.7,88.6,93.4,79.1,57.7,13.3
