2017年 日/月,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
1,14.2,16.3,15.4,12.2,17.6,24.9,24.6,25.6,26.5,24.7,16.6,19.5
2,16.3,15.5,13.3,8.7,21.7,22.8,24.4,25.4,25.7,25.6,20.1,19.2
3,16.0,17.4,11.0,12.2,22.2,23.7,24.5,25.2,26.6,25.9,20.7,18.9
4,16.6,17.1,15.0,/,22.5,24.7,24.4,25.5,25.9,25.5,19.9,15.2
5,17.1,16.4,15.6,17.9,23.0,24.6,27.3,25.4,25.5,24.7,18.3,14.0
6,16.3,15.5,16.2,17.1,23.6,25.3,24.4,26.5,26.7,24.9,19.9,12.0
7,17.8,14.2,14.4,20.9,21.8,25.0,24.2,26.9,26.0,25.3,22.3,15.5
8,17.5,15.2,13.8,20.5,23.8,/,24.2,26.4,25.7,25.9,21.5,12.5
9,15.7,12.1,13.6,21.4,23.3,/,23.9,26.0,26.5,25.7,20.4,12.1
10,15.1,10.7,17.5,23.4,22.2,/,24.6,26.3,25.3,23.7,21.5,11.3
11,13.5,9.7,17.8,/,24.4,/,25.0,26.0,24.0,25.5,21.0,11.0
12,17.4,11.4,18.9,/,23.2,25.6,25.0,26.6,24.6,24.8,20.4,15.5
13,15.7,10.1,20.8,/,24.4,25.3,24.2,26.3,25.7,24.4,21.2,15.4
14,13.5,9.8,15.5,/,23.9,24.1,26.2,24.4,25.2,24.6,21.6,13.7
15,14.8,9.9,15.4,/,22.9,23.4,25.0,/,24.2,24.5,21.0,15.0
16,14.0,12.1,17.0,/,20.5,24.0,25.0,26.6,23.2,23.7,19.8,14.8
17,13.6,11.5,16.1,24.2,21.0,24.9,25.2,25.1,24.3,25.5,21.9,13.8
18,16.6,14.3,19.0,24.3,22.2,24.3,25.5,26.4,24.0,24.1,22.7,14.2
19,17.5,13.9,19.8,23.1,22.5,23.5,25.2,25.4,25.5,23.6,/,13.9
20,12.8,17.0,19.0,23.1,22.0,25.3,25.2,27.4,24.1,22.7,/,13.2
21,12.8,18.7,19.3,22.6,21.2,25.8,25.5,26.6,25.1,21.2,/,12.2
22,12.9,18.2,17.7,17.6,24.0,24.3,26.7,25.7,26.0,16.9,/,9.6
23,13.1,14.1,/,17.9,23.4,24.8,27.9,25.9,25.8,16.5,16.7,12.2
24,14.0,13.1,20.8,20.7,/,24.2,26.6,25.1,26.6,19.3,17.5,14.1
25,14.0,13.0,15.7,22.1,23.7,25.9,24.8,24.4,25.4,18.6,17.3,16.6
26,12.7,13.0,13.8,22.5,22.4,26.3,25.2,25.4,25.2,18.1,19.6,14.0
27,10.7,13.0,13.2,16.1,23.5,25.6,24.4,24.3,25.9,18.7,19.3,12.3
28,11.0,12.7,14.5,15.9,23.7,26.4,26.8,23.6,26.0,17.3,18.7,15.6
29,13.9,,17.2,16.7,23.7,26.2,25.8,26.3,24.4,17.0,21.3,15.8
30,15.7,,16.7,16.2,23.8,24.2,25.8,25.8,24.2,16.6,20.1,14.7
31,14.5,,15.8,,24.0,,23.2,27.0,,15.9,,14.0
平均,14.8,13.8,16.3,19,22.7,24.8,25.2,25.8,25.3,22.3,20.1,14.3
