2017年 日/月,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
1,14.62,7.47,17.37,7.44,24.80,12.20,25.44,/,/,12.85,16.53,8.88
2,16.14,13.46,18.45,20.99,24.35,16.81,23.19,/,/,22.89,8.10,12.13
3,16.05,17.73,19.57,24.27,25.59,10.97,27.52,/,/,21.77,15.86,12.30
4,13.66,10.20,19.61,22.64,25.54,9.67,17.21,/,0.72,18.11,19.55,18.16
5,15.47,14.09,20.69,17.24,26.40,24.47,18.98,/,22.70,17.04,11.17,17.79
6,15.95,17.59,15.53,17.80,26.32,28.01,15.65,/,11.97,20.41,4.00,12.96
7,16.29,18.51,9.95,12.82,26.25,26.97,10.66,/,22.00,12.63,17.47,11.61
8,14.27,17.16,8.56,15.76,26.03,26.35,27.82,/,24.62,2.71,14.61,8.96
9,15.75,12.30,21.44,20.80,25.35,22.97,20.47,/,24.50,7.30,12.35,7.08
10,15.11,9.73,12.41,20.77,23.83,23.99,25.90,/,23.44,18.91,5.95,13.30
11,14.45,/,13.94,20.66,19.97,21.53,25.30,/,23.98,21.03,8.49,9.22
12,9.74,/,22.42,11.48,20.40,20.91,27.01,/,25.08,20.19,10.13,8.83
13,14.74,/,21.27,4.68,21.52,26.13,24.08,/,20.80,2.47,12.91,14.21
14,12.57,/,9.63,20.84,14.26,15.12,21.09,/,18.87,5.52,19.43,10.91
15,17.03,/,14.53,24.55,20.51,8.95,10.94,/,19.12,10.49,15.34,9.62
16,17.41,/,16.53,24.44,11.24,18.98,18.90,/,23.29,14.16,16.70,12.22
17,13.82,/,20.93,20.77,7.82,13.11,12.89,/,21.30,18.78,18.40,14.33
18,9.95,/,10.41,19.53,12.48,20.29,21.93,/,23.35,18.40,14.58,10.87
19,17.41,/,8.38,25.04,14.51,16.71,20.75,/,9.86,9.17,17.09,11.99
20,9.96,/,19.38,21.70,18.59,17.37,24.23,/,9.96,17.44,18.67,11.04
21,10.96,14.62,18.85,19.62,20.12,22.69,23.55,/,23.80,5.05,14.40,17.59
22,10.14,19.90,19.91,8.55,19.62,23.11,5.34,/,22.80,18.37,13.28,3.59
23,9.34,19.93,18.68,7.93,23.15,22.75,13.81,/,23.68,19.60,13.72,/
24,8.81,12.79,15.26,20.13,19.42,15.99,27.67,/,20.91,20.93,8.38,/
25,13.87,17.44,14.45,23.16,15.13,21.63,27.83,/,22.70,21.31,7.33,1.13
26,18.43,10.48,7.62,16.86,18.32,23.41,26.97,/,22.44,21.30,6.96,15.92
27,17.39,19.28,16.44,18.87,19.91,26.01,27.59,/,22.71,17.65,17.21,17.16
28,16.45,17.68,14.39,6.88,14.55,17.98,12.42,/,21.56,20.36,17.32,11.11
29,15.73,,19.17,23.99,16.53,23.09,3.16,/,18.01,19.66,17.97,16.23
30,13.83,,13.75,23.60,12.21,19.70,4.86,/,18.25,18.92,16.41,12.01
31,5.13,,22.36,,25.03,,3.09,/,,20.77,,6.62
平均,13.9,15,16.2,18.1,20,19.9,19.2,/,20.1,16,13.7,11.6
