2021年 日/月,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
1,13.8,14.4,9.5,8.1,9.5,6.4,12.4,,,,,
2,14.8,17.2,18.6,8.3,8.9,5.1,11.0,,,,,
3,14.6,15.8,16.4,6.9,14.8,9.6,6.7,,,,,
4,13.0,16.8,9.8,17.3,10.0,11.6,11.4,,,,,
5,14.2,14.4,12.4,16.0,13.8,15.2,12.7,,,,,
6,16.5,12.1,7.4,11.6,11.7,12.0,17.4,,,,,
7,17.6,12.7,14.0,14.5,6.3,8.2,,,,,,
8,17.0,17.1,14.8,12.2,5.2,10.7,,,,,,
9,15.3,17.9,13.0,15.1,8.0,10.4,,,,,,
10,14.9,17.5,16.1,13.0,6.1,12.3,,,,,,
11,12.7,16.1,13.0,15.5,7.3,12.6,,,,,,
12,14.4,12.3,12.0,14.4,8.8,10.8,,,,,,
13,13.5,10.7,14.4,8.0,6.2,8.2,,,,,,
14,11.1,9.7,14.8,15.9,10.3,12.7,,,,,,
15,9.4,15.3,15.0,15.0,8.0,13.6,,,,,,
16,17.1,13.1,11.1,9.9,6.9,15.3,,,,,,
17,19.5,16.8,11.3,16.3,6.3,15.8,,,,,,
18,19.3,18.0,10.7,20.9,5.3,16.1,,,,,,
19,19.8,14.2,9.3,16.9,7.6,16.3,,,,,,
20,16.7,10.2,7.1,17.9,6.9,14.1,,,,,,
21,18.2,12.3,19.6,15.0,9.9,14.8,,,,,,
22,14.0,12.0,19.8,10.7,8.0,14.2,,,,,,
23,9.0,19.6,17.7,11.8,6.6,10.4,,,,,,
24,17.0,16.9,9.2,11.4,7.2,14.1,,,,,,
25,14.5,13.8,14.6,14.0,6.4,12.3,,,,,,
26,11.0,9.8,13.2,18.3,6.9,13.7,,,,,,
27,15.3,12.0,10.2,11.7,11.8,10.5,,,,,,
28,16.6,13.6,11.0,9.3,12.7,13.6,,,,,,
29,19.7,,8.9,9.8,10.7,15.8,,,,,,
30,15.4,,11.7,8.5,12.3,12.5,,,,,,
31,13.9,,8.5,,9.1,,,,,,,
平均,15.2,14.4,12.7,13.1,8.7,12.3,11.9, , , , , 
