2015年 日/月,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
1,5.9,5.7,4.2,1.7,3.3,1.3,4.6,2.5,/,2.1,3.8,2.3
2,5.3,3.0,4.9,2.5,2.3,1.4,4.4,2.8,/,4.2,4.8,2.1
3,5.1,2.7,1.6,1.9,3.8,3.0,2.2,2.5,/,3.9,4.7,5.7
4,4.1,4.0,5.3,2.5,3.0,2.6,2.6,2.0,/,3.5,3.7,6.9
5,3.5,5.4,4.1,5.1,3.4,3.2,3.3,1.3,/,3.3,3.0,5.2
6,3.6,4.7,2.6,3.7,2.6,1.9,3.4,1.5,/,2.7,3.7,3.6
7,5.5,2.9,3.3,4.4,2.2,1.1,3.8,1.7,/,1.8,3.2,6.2
8,6.0,4.9,3.0,6.3,2.7,2.1,4.9,5.6,/,2.6,2.7,6.8
9,4.7,5.9,4.7,4.8,1.8,3.1,2.0,5.8,/,2.5,2.5,5.2
10,4.4,3.5,6.8,3.6,3.7,2.7,5.3,5.4,/,3.3,5.6,2.5
11,5.9,2.3,4.7,4.2,4.2,2.6,6.5,/,/,5.3,4.9,4.0
12,7.3,3.4,2.8,2.0,3.3,2.2,3.9,/,/,5.9,4.0,4.9
13,6.4,5.0,3.2,3.3,3.1,1.3,2.0,/,/,5.7,1.7,4.0
14,3.2,6.1,2.9,2.5,2.3,2.2,1.7,/,/,4.0,2.0,2.8
15,5.8,4.0,2.9,3.8,2.6,2.3,1.6,/,1.8,3.2,4.0,5.4
16,3.9,2.8,2.0,2.3,2.8,1.6,2.1,/,1.2,4.8,3.4,5.1
17,5.5,4.8,2.6,2.2,1.9,2.7,0.9,/,3.1,6.1,3.3,6.2
18,4.3,5.9,2.4,2.6,2.7,4.0,0.7,/,3.4,5.7,2.1,5.5
19,6.9,5.6,2.2,3.8,3.8,2.3,3.8,/,2.7,6.1,2.6,6.0
20,5.2,4.1,2.3,4.5,3.0,1.4,1.8,/,2.3,5.3,3.8,4.7
21,1.8,3.5,2.6,3.0,4.4,2.8,1.2,/,1.8,4.4,4.2,4.1
22,3.8,2.1,6.0,5.3,3.0,2.7,2.7,/,2.2,4.8,3.4,3.9
23,4.9,1.7,5.0,4.8,3.0,1.3,1.9,/,1.9,2.0,3.1,2.3
24,5.9,2.3,6.5,2.5,3.8,1.4,2.5,/,2.9,3.1,4.7,1.6
25,5.4,2.1,5.5,3.5,3.8,3.0,3.6,/,2.0,6.0,3.3,2.7
26,3.2,1.9,4.4,4.1,0.8,3.9,3.4,/,3.2,4.1,5.9,3.6
27,3.1,3.9,2.4,3.0,2.6,4.2,2.7,/,1.9,1.1,5.9,2.3
28,6.4,2.0,4.1,2.5,4.3,4.3,1.8,/,6.6,2.8,4.7,5.8
29,3.7,,4.5,2.7,4.4,4.2,1.1,/,3.3,2.7,2.2,5.4
30,4.5,,3.8,2.1,4.9,4.6,1.4,/,3.1,2.3,3.3,3.3
31,6.3,,2.3,,3.3,,2.2,/,,3.8,,5.8
平均,4.9,3.8,3.7,3.4,3.1,2.6,2.8,3.1,2.7,3.8,3.7,4.4
