2020年 日/月,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
1,21.5,18.7,24.2,24.3,26.7,29.0,29.7,26.9,28.2,26.4,26.2,22.7
2,21.5,19.8,22.4,23.0,28.0,28.9,29.5,28.2,29.2,27.6,26.3,23.3
3,22.8,20.9,22.7,24.3,27.2,29.2,30.2,27.7,28.7,27.8,24.9,21.7
4,22.7,22.3,22.5,24.8,27.6,29.5,29.7,27.1,28.5,28.1,23.8,21.6
5,23.6,21.0,21.2,23.1,27.4,29.4,29.8,28.2,28.0,27.6,25.1,22.3
6,23.6,22.1,22.5,22.5,28.9,29.3,29.6,28.5,28.0,27.3,24.2,23.8
7,23.8,23.7,24.2,22.4,28.0,29.1,30.1,29.1,28.3,26.6,25.8,24.2
8,22.9,21.3,24.5,23.8,28.6,27.6,29.5,29.5,28.4,26.7,25.6,23.0
9,21.9,19.5,25.1,23.9,28.9,28.4,30.1,28.9,28.7,26.9,24.0,22.8
10,22.7,19.2,23.3,24.2,28.8,29.7,30.1,28.1,28.5,27.0,23.5,24.5
11,22.8,21.6,20.6,24.5,29.3,29.8,30.4,28.0,28.3,27.5,24.2,24.6
12,21.2,23.6,23.6,22.0,28.1,27.7,30.2,28.7,28.5,27.8,24.4,23.0
13,21.4,24.2,25.2,22.0,28.2,29.0,30.5,29.2,29.0,28.4,24.6,22.5
14,21.9,24.0,21.3,21.9,28.3,29.2,29.0,27.7,28.9,27.4,24.3,22.9
15,22.6,25.1,18.9,23.0,29.2,29.4,28.0,27.4,28.3,28.0,25.2,21.6
16,22.8,23.0,20.5,24.8,28.5,29.3,29.9,28.7,29.0,27.3,25.8,21.6
17,21.4,16.8,21.7,25.9,26.1,29.3,30.3,27.1,28.5,26.1,25.7,21.7
18,20.4,17.0,22.9,27.0,28.7,29.7,30.4,28.0,28.5,25.7,26.1,23.3
19,21.0,19.3,24.5,27.6,26.2,29.9,30.2,29.0,28.6,25.8,26.3,22.4
20,21.4,20.9,24.4,26.9,25.8,29.9,30.1,28.8,28.3,27.3,26.8,20.8
21,22.0,22.7,25.0,26.7,25.7,30.2,30.3,26.4,27.8,25.3,25.6,19.6
22,22.8,21.2,25.4,25.4,27.8,30.5,30.3,27.8,28.0,25.9,26.2,21.2
23,24.9,21.4,25.8,24.6,26.7,30.3,30.3,28.4,27.7,23.9,25.1,22.4
24,24.5,23.5,25.1,23.6,26.4,30.5,30.0,29.0,27.6,23.6,23.8,22.5
25,24.0,24.7,26.0,24.7,26.9,29.7,29.9,26.7,26.8,24.9,24.9,21.2
26,22.5,24.4,26.5,26.2,28.0,29.9,30.1,25.6,27.5,25.5,25.6,22.1
27,21.2,22.5,27.5,24.9,26.2,30.3,30.3,28.3,27.5,26.3,25.1,22.4
28,18.6,24.0,26.2,25.0,27.2,30.5,27.7,27.5,27.5,26.3,23.6,22.1
29,19.0,23.4,22.8,25.6,28.2,30.5,27.6,28.6,27.3,26.5,21.5,23.3
30,17.6,,25.3,26.4,28.4,29.9,27.1,29.6,26.5,25.3,20.7,18.9
31,17.7,,26.1,,29.1,,27.0,28.5,,24.8,,14.3
平均,21.9,21.8,23.8,24.5,27.7,29.5,29.6,28.1,28.2,26.5,24.8,22.1
