2018年 日/月,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
1,/,/,/,/,/,/,/,/,/,/,/,/
2,/,/,/,/,/,/,/,/,/,/,/,/
3,/,/,/,/,/,/,/,/,/,/,/,/
4,/,/,/,/,/,/,/,/,/,/,/,/
5,/,/,/,/,/,/,/,/,/,/,/,1024.0
6,/,/,/,/,/,/,/,/,/,/,/,1023.9
7,/,/,/,/,/,/,/,/,/,/,/,1026.3
8,/,/,/,/,/,/,/,/,/,/,/,1027.9
9,/,/,/,/,/,/,/,/,/,/,/,1027.4
10,/,/,/,/,/,/,/,/,/,/,/,1025.7
11,/,/,/,/,/,/,/,/,/,/,/,1025.9
12,/,/,/,/,/,/,/,/,/,/,/,1029.9
13,/,/,/,/,/,/,/,/,/,/,/,1031.4
14,/,/,/,/,/,/,/,/,/,/,/,1031.6
15,/,/,/,/,/,/,/,/,/,/,/,1030.4
16,/,/,/,/,/,/,/,/,/,/,/,1028.7
17,/,/,/,/,/,/,/,/,/,/,/,1029.0
18,/,/,/,/,/,/,/,/,/,/,/,1029.7
19,/,/,/,/,/,/,/,/,/,/,/,1028.9
20,/,/,/,/,/,/,/,/,/,/,/,1025.9
21,/,/,/,/,/,/,/,/,/,/,/,1025.5
22,/,/,/,/,/,/,/,/,/,/,/,1025.4
23,/,/,/,/,/,/,/,/,/,/,/,1024.7
24,/,/,/,/,/,/,/,/,/,/,/,1024.3
25,/,/,/,/,/,/,/,/,/,/,/,1022.4
26,/,/,/,/,/,/,/,/,/,/,/,1021.4
27,/,/,/,/,/,/,/,/,/,/,/,1023.7
28,/,/,/,/,/,/,/,/,/,/,/,1027.9
29,/,,/,/,/,/,/,/,/,/,/,1032.1
30,/,,/,/,/,/,/,/,/,/,/,1031.7
31,/,,/,,/,,/,/,,/,,1032.8
平均,/,/,/,/,/,/,/,/,/,/,/,1027.4
