2020年 日/月,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
1,8.2,6.0,9.5,10.9,9.3,8.2,12.8,9.0,10.5,7.0,8.2,9.0
2,8.2,7.4,9.6,10.8,9.7,9.8,19.5,9.3,8.7,8.0,10.4,11.0
3,6.1,10.2,9.9,9.6,9.1,8.0,11.0,10.1,10.4,8.5,10.7,14.3
4,7.0,10.9,13.9,12.7,7.8,7.6,7.4,12.1,6.4,7.1,8.3,11.3
5,6.1,10.8,11.0,10.6,11.5,11.6,9.4,9.2,9.3,8.7,8.5,10.8
6,17.3,9.7,5.5,10.0,7.9,10.9,9.3,8.7,11.1,9.8,10.7,9.0
7,7.7,14.1,15.5,11.0,7.3,11.9,9.4,8.1,6.2,11.4,9.9,11.0
8,11.0,12.9,7.8,7.7,8.5,13.7,9.8,8.8,7.8,10.2,11.6,11.9
9,8.2,10.9,11.5,10.4,8.4,5.4,9.7,7.6,6.2,9.7,15.5,8.8
10,7.5,8.1,14.6,7.1,9.1,/,11.8,8.4,7.1,9.0,7.6,11.2
11,9.3,7.8,9.4,8.0,6.9,6.7,8.5,13.8,6.6,8.7,9.2,7.7
12,24.5,8.3,7.0,15.4,7.9,9.3,8.0,9.6,9.8,8.0,8.3,8.7
13,9.3,12.1,7.5,13.7,6.4,9.5,8.4,8.0,7.5,8.0,11.4,9.5
14,11.4,8.6,11.8,5.6,7.6,13.2,8.5,8.8,7.4,8.6,5.9,10.3
15,9.7,9.7,11.7,7.9,7.5,10.4,9.0,9.5,8.9,6.8,6.7,9.8
16,8.2,12.5,7.0,6.3,11.1,8.9,6.5,8.4,7.7,8.6,6.4,9.9
17,13.8,14.1,8.2,9.0,10.4,6.6,8.7,7.0,7.0,8.3,6.8,9.4
18,10.2,8.4,6.7,6.4,9.9,8.5,7.6,9.4,10.1,10.4,7.3,12.4
19,10.1,7.9,7.2,11.0,10.7,8.7,9.7,7.6,7.4,11.0,9.0,14.2
20,10.5,8.8,7.7,7.5,11.6,9.1,9.3,7.0,10.5,9.0,8.9,11.3
21,8.3,8.8,5.7,9.6,10.0,9.9,7.7,9.5,8.8,7.7,6.8,6.9
22,8.3,9.1,6.1,10.5,12.5,9.5,9.0,9.6,8.1,17.9,8.6,9.5
23,7.2,8.1,10.8,9.8,5.5,9.2,9.6,6.8,8.4,12.6,6.9,10.1
24,10.1,7.4,8.2,8.6,8.2,9.5,9.1,8.7,9.8,7.7,18.3,11.7
25,8.7,8.6,7.9,6.7,6.6,9.4,6.9,8.4,8.3,7.4,8.4,9.2
26,18.3,8.9,10.9,9.7,12.1,10.3,10.3,12.2,6.0,8.8,9.3,10.8
27,11.7,9.4,10.2,7.7,10.3,10.2,7.8,10.9,7.5,8.0,10.7,9.3
28,11.8,8.8,12.8,8.8,10.3,10.4,6.8,12.8,6.6,7.4,8.7,10.5
29,12.3,8.4,10.0,7.7,8.1,12.2,8.7,6.3,9.0,10.4,9.7,21.3
30,15.9,,7.0,6.5,9.5,11.0,4.6,7.9,10.4,10.7,6.7,22.0
31,7.9,,9.3,,7.5,,5.8,9.8,,8.9,,13.8
平均,10.5,9.5,9.4,9.2,9,9.6,9.1,9.1,8.3,9.2,9.2,11.2
