2018年 日/月,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
1,/,/,/,/,/,/,/,/,/,/,/,/
2,/,/,/,/,/,/,/,/,/,/,/,/
3,/,/,/,/,/,/,/,/,/,/,/,/
4,/,/,/,/,/,/,/,/,/,/,/,/
5,/,/,/,/,/,/,/,/,/,/,/,81
6,/,/,/,/,/,/,/,/,/,/,/,82
7,/,/,/,/,/,/,/,/,/,/,/,77
8,/,/,/,/,/,/,/,/,/,/,/,76
9,/,/,/,/,/,/,/,/,/,/,/,78
10,/,/,/,/,/,/,/,/,/,/,/,85
11,/,/,/,/,/,/,/,/,/,/,/,85
12,/,/,/,/,/,/,/,/,/,/,/,75
13,/,/,/,/,/,/,/,/,/,/,/,75
14,/,/,/,/,/,/,/,/,/,/,/,78
15,/,/,/,/,/,/,/,/,/,/,/,80
16,/,/,/,/,/,/,/,/,/,/,/,77
17,/,/,/,/,/,/,/,/,/,/,/,61
18,/,/,/,/,/,/,/,/,/,/,/,59
19,/,/,/,/,/,/,/,/,/,/,/,80
20,/,/,/,/,/,/,/,/,/,/,/,69
21,/,/,/,/,/,/,/,/,/,/,/,78
22,/,/,/,/,/,/,/,/,/,/,/,84
23,/,/,/,/,/,/,/,/,/,/,/,87
24,/,/,/,/,/,/,/,/,/,/,/,79
25,/,/,/,/,/,/,/,/,/,/,/,82
26,/,/,/,/,/,/,/,/,/,/,/,84
27,/,/,/,/,/,/,/,/,/,/,/,74
28,/,/,/,/,/,/,/,/,/,/,/,69
29,/,,/,/,/,/,/,/,/,/,/,68
30,/,,/,/,/,/,/,/,/,/,/,71
31,/,,/,,/,,/,/,,/,,78
平均,/,/,/,/,/,/,/,/,/,/,/,76.7
