日期,平均地溫0cm(℃),平均地溫100cm(℃),平均地溫10cm(℃),平均地溫20cm(℃),平均地溫50cm(℃),平均地溫5cm(℃),平均氣壓(hPa),平均氣溫(℃),平均相對溼度( %),平均露點溫度(℃),平均風向(°),平均風速(ms),日最低氣壓(hPa),日最高氣壓(hPa),最低氣壓時間,最低氣溫(℃),最低氣溫時間,最低相對溼度( %),最低相對溼度時間,最大六十分鐘降水量(mm),最大六十分鐘降水量起始時間,最大十分鐘降水量(mm),最大十分鐘降水量起始時間,最大陣風風向(°),最大陣風風速(ms),最高氣壓時間,最高氣溫(℃),最高氣溫時間,海平面氣壓(hPa),累積日射量(MJm2),累積日照時數(hr),累積蒸發量(mm),累計雨量(mm)
2021-01-01,14.4,22.9,16.0,17.5,20.7,15.3,1018.6,13.5,69,7.8,10.0,1.9,1015.8,1020.8,2021-01-01 15:15:00,9.8,2021-01-01 23:49:00,48,2021-01-01 14:30:00,0.0,2021-01-01 00:00:00,0.0,2021-01-01 00:00:00,20.0,7.7,2021-01-01 08:54:00,20.0,2021-01-01 14:41:00,1023.5,15.18,8.8,0,0.0
2021-01-02,14.5,22.5,16.1,17.5,20.3,15.4,1016.7,14.0,79,10.1,10.0,1.4,1013.8,1018.6,2021-01-02 15:02:00,7.7,2021-01-02 02:54:00,50,2021-01-02 13:36:00,0.0,2021-01-02 00:00:00,0.0,2021-01-02 00:00:00,360.0,7.9,2021-01-02 01:10:00,22.0,2021-01-02 13:35:00,1021.5,16.52,8.9,0,0.0
2021-01-03,15.8,22.2,16.4,17.5,20.1,16.0,1016.8,15.8,82,12.3,360.0,2.0,1014.2,1018.4,2021-01-03 14:20:00,7.6,2021-01-03 05:45:00,49,2021-01-03 12:30:00,0.0,2021-01-03 00:00:00,0.0,2021-01-03 00:00:00,340.0,10.1,2021-01-03 09:10:00,24.2,2021-01-03 13:43:00,1021.6,17.19,9.0,0,0.0
2021-01-04,17.5,21.9,17.5,18.2,20.0,17.3,1015.3,17.5,86,14.9,10.0,2.1,1012.9,1017.8,2021-01-04 14:55:00,12.5,2021-01-04 06:54:00,60,2021-01-04 13:16:00,0.0,2021-01-04 00:00:00,0.0,2021-01-04 00:00:00,340.0,7.6,2021-01-04 00:01:00,24.1,2021-01-04 13:56:00,1020.1,16.70,8.9,0,0.0
2021-01-05,18.4,21.7,18.5,19.0,20.3,18.3,1013.9,18.2,83,15.1,360.0,2.1,1011.5,1015.5,2021-01-05 14:11:00,14.9,2021-01-05 05:22:00,60,2021-01-05 13:15:00,0.0,2021-01-05 00:00:00,0.0,2021-01-05 00:00:00,20.0,8.6,2021-01-05 08:22:00,23.9,2021-01-05 13:18:00,1018.7,12.94,7.8,0,0.0
2021-01-06,17.3,21.7,18.3,19.1,20.5,17.8,1013.1,16.7,82,13.6,10.0,1.6,1010.6,1015.1,2021-01-06 15:23:00,15.0,2021-01-06 23:54:00,73,2021-01-06 14:41:00,0.0,2021-01-06 00:00:00,0.0,2021-01-06 00:00:00,10.0,5.9,2021-01-06 08:46:00,19.4,2021-01-06 14:39:00,1017.9,4.57,4.9,0,0.0
2021-01-07,14.8,21.7,17.4,18.7,20.5,16.5,1014.3,14.0,86,11.8,10.0,3.0,1012.1,1016.8,2021-01-07 15:14:00,10.2,2021-01-08 00:00:00,72,2021-01-07 15:18:00,1.0,2021-01-07 02:58:00,0.5,2021-01-07 02:51:00,10.0,10.0,2021-01-07 23:56:00,16.4,2021-01-07 14:15:00,1019.1,4.94,5.6,0,1.5
2021-01-08,10.4,21.6,14.6,16.9,20.1,13.0,1017.8,9.3,75,5.2,10.0,3.6,1016.2,1019.1,2021-01-08 04:24:00,8.1,2021-01-08 06:12:00,67,2021-01-08 23:57:00,0.0,2021-01-08 00:00:00,0.0,2021-01-08 00:00:00,10.0,10.2,2021-01-08 21:51:00,10.8,2021-01-08 12:33:00,1022.7,2.76,3.0,0,0.0
2021-01-09,11.9,21.5,14.3,16.0,19.3,13.2,1017.7,10.7,61,3.5,20.0,2.3,1015.1,1019.6,2021-01-09 14:34:00,8.3,2021-01-09 06:54:00,46,2021-01-09 13:17:00,0.0,2021-01-09 00:00:00,0.0,2021-01-09 00:00:00,320.0,8.5,2021-01-09 09:15:00,16.9,2021-01-09 14:24:00,1022.5,10.97,7.3,0,0.0
2021-01-10,14.0,21.2,14.9,16.1,18.9,14.4,1016.9,13.2,67,7.0,360.0,1.3,1014.1,1018.8,2021-01-10 15:05:00,5.5,2021-01-10 07:07:00,45,2021-01-10 13:51:00,0.0,2021-01-10 00:00:00,0.0,2021-01-10 00:00:00,350.0,8.0,2021-01-10 01:21:00,20.6,2021-01-10 13:31:00,1021.7,16.41,8.2,0,0.0
