banana_平均價,banana_交易量,scarletbanana_平均價,grava_平均價,banana_前日平均價,banana_5日平均價
20.2,20214.0,42.1,21.0,22.3,21.16000000000002
20.2,20214.0,42.1,21.0,20.2,20.800000000000022
20.9,18345.0,45.9,23.7,20.2,21.140000000000022
21.5,14817.0,43.1,23.4,20.9,21.02000000000002
20.8,17101.0,42.0,20.8,21.5,20.72000000000002
24.3,12908.0,42.9,21.6,20.8,21.54000000000002
24.8,14967.0,51.9,21.2,24.3,22.460000000000022
24.1,20543.0,43.4,26.4,24.8,23.100000000000023
24.1,20543.0,43.4,26.4,24.1,23.620000000000022
24.0,15755.0,40.7,22.3,24.1,24.260000000000023
23.6,13398.0,38.2,21.0,24.0,24.120000000000026
23.0,13424.0,39.0,20.5,23.6,23.760000000000026
22.8,11017.0,42.2,19.2,23.0,23.50000000000003
25.3,14045.0,47.8,20.9,22.8,23.74000000000003
23.0,16165.0,44.9,20.1,25.3,23.54000000000003
23.0,16165.0,44.9,20.1,23.0,23.420000000000034
21.2,15345.0,44.6,21.0,23.0,23.06000000000003
20.4,14479.0,41.5,21.0,21.2,22.580000000000034
22.8,10661.0,41.4,20.2,20.4,22.080000000000034
20.6,13211.0,47.4,20.3,22.8,21.600000000000033
19.6,14995.0,46.8,19.5,20.6,20.920000000000034
20.6,21284.0,49.6,22.0,19.6,20.800000000000033
20.6,21284.0,49.6,22.0,20.6,20.840000000000032
24.8,13182.0,49.5,26.1,20.6,21.240000000000034
23.2,14424.0,49.0,21.8,24.8,21.760000000000037
23.3,12180.0,48.5,17.7,23.2,22.50000000000004
23.2,11089.0,50.9,21.7,23.3,23.02000000000004
23.4,11055.0,50.3,16.6,23.2,23.58000000000004
21.5,14665.0,51.4,20.5,23.4,22.92000000000004
21.5,14665.0,51.4,20.5,21.5,22.580000000000037
22.7,12099.0,51.0,18.2,21.5,22.46000000000004
23.0,11685.0,47.9,17.9,22.7,22.420000000000037
22.8,12712.0,45.9,17.2,23.0,22.300000000000033
20.4,14392.0,44.9,19.6,22.8,22.080000000000034
22.9,14285.0,40.8,18.2,20.4,22.360000000000035
22.9,19427.0,34.5,21.8,22.9,22.400000000000038
22.9,19427.0,34.5,21.8,22.9,22.380000000000035
23.2,15644.0,29.9,22.2,22.9,22.460000000000033
25.5,11202.0,29.3,19.7,23.2,23.480000000000036
21.3,10590.0,26.2,19.2,25.5,23.160000000000036
21.4,10780.0,28.2,19.8,21.3,22.860000000000035
20.4,12519.0,25.7,16.7,21.4,22.360000000000035
19.9,15502.0,25.7,19.9,20.4,21.70000000000004
19.9,15502.0,25.7,19.9,19.9,20.580000000000034
19.3,13665.0,25.4,22.5,19.9,20.180000000000035
21.9,9105.0,29.1,24.0,19.3,20.280000000000037
21.8,10845.0,28.8,23.7,21.9,20.560000000000038
21.1,12570.0,24.8,21.0,21.8,20.800000000000033
21.5,12902.0,23.2,21.0,21.1,21.120000000000033
21.7,17699.0,22.3,20.4,21.5,21.600000000000033
21.7,17699.0,22.3,20.4,21.7,21.56000000000003
22.2,17860.0,22.5,17.5,21.7,21.64000000000003
22.7,11751.0,24.1,20.3,22.2,21.96000000000003
25.3,10190.0,25.2,23.8,22.7,22.720000000000034
22.7,16120.0,28.1,24.1,25.3,22.92000000000003
22.4,15490.0,27.1,20.4,22.7,23.060000000000027
22.4,15490.0,27.1,20.4,22.4,23.100000000000026
22.4,15490.0,27.1,20.4,22.4,23.040000000000024
23.0,13818.0,22.6,15.7,22.4,22.58000000000002
22.2,11765.0,17.7,16.2,23.0,22.48000000000002
23.3,9210.0,17.4,18.0,22.2,22.660000000000018
22.5,10939.0,17.8,16.6,23.3,22.680000000000017
21.0,12045.0,19.4,16.7,22.5,22.400000000000016
24.1,11805.0,21.1,19.3,21.0,22.620000000000015
24.1,11805.0,21.1,19.3,24.1,23.000000000000014
23.0,16026.0,19.9,19.0,24.1,22.940000000000012
25.0,10398.0,17.1,16.8,23.0,23.44000000000001
20.9,9330.0,14.0,16.8,25.0,23.42000000000001
20.8,10256.0,15.1,19.2,20.9,22.760000000000012
21.5,10305.0,16.6,18.5,20.8,22.240000000000016
22.3,11476.0,16.6,21.5,21.5,22.100000000000016
22.3,11476.0,16.6,21.5,22.3,21.56000000000002
22.3,12205.0,15.2,16.6,22.3,21.84000000000002
21.3,10650.0,14.2,14.3,22.3,21.940000000000023
20.4,10470.0,13.6,16.1,21.3,21.72000000000002
19.3,10290.0,14.5,16.1,20.4,21.120000000000022
17.5,14070.0,14.9,16.3,19.3,20.16000000000002
20.3,12480.0,16.0,15.6,17.5,19.760000000000023
20.3,12480.0,16.0,15.6,20.3,19.560000000000024
21.4,11895.0,17.8,17.1,20.3,19.76000000000002
21.7,13890.0,16.5,16.5,21.4,20.24000000000002
21.7,12270.0,16.1,16.2,21.7,21.08000000000002
21.7,12000.0,15.2,14.7,21.7,21.36000000000002
22.8,9957.0,15.1,18.9,21.7,21.86000000000002
21.5,11381.0,15.0,16.9,22.8,21.880000000000024
21.5,11381.0,15.0,16.9,21.5,21.840000000000025
22.2,10489.0,14.4,15.9,21.5,21.940000000000023
22.6,9060.0,13.5,12.5,22.2,22.120000000000026
21.5,8685.0,14.4,13.2,22.6,21.860000000000028
26.3,6792.0,15.1,15.3,21.5,22.82000000000003
25.4,10200.0,16.0,14.6,26.3,23.60000000000003
24.1,11160.0,16.2,18.5,25.4,23.980000000000025
24.1,11160.0,16.2,18.5,24.1,24.28000000000003
26.8,8954.0,15.6,19.2,24.1,25.340000000000032
29.1,6881.0,15.3,17.7,26.8,25.900000000000027
26.3,8794.0,13.1,13.4,29.1,26.08000000000003
32.1,5295.0,20.4,28.8,26.3,27.680000000000028
34.7,8414.0,19.7,22.4,32.1,29.80000000000003
34.7,8143.0,21.5,18.9,34.7,31.38000000000003
34.7,8143.0,21.5,18.9,34.7,32.50000000000003
36.0,8835.0,20.5,17.7,34.7,34.440000000000026
39.7,6660.0,20.4,17.3,36.0,35.96000000000003
34.9,8190.0,18.8,15.3,39.7,36.000000000000036
35.0,7560.0,20.6,16.7,34.9,36.06000000000004
38.4,7713.0,22.6,19.7,35.0,36.80000000000003
39.0,8495.0,26.8,18.2,38.4,37.400000000000034
39.0,8495.0,26.8,18.2,39.0,37.26000000000003
36.5,9410.0,26.2,22.4,39.0,37.580000000000034
39.0,7160.0,26.7,19.1,36.5,38.38000000000004
42.4,8355.0,25.6,19.9,39.0,39.180000000000035
43.8,7044.0,26.9,21.2,42.4,40.14000000000003
48.3,6855.0,31.0,23.8,43.8,42.000000000000036
44.4,8904.0,33.1,21.5,48.3,43.580000000000034
44.4,8904.0,33.1,21.5,44.4,44.66000000000004
45.8,7935.0,33.5,22.9,44.4,45.34000000000004
41.0,7143.0,36.0,24.3,45.8,44.78000000000003
44.5,6071.0,36.3,20.5,41.0,44.020000000000024
43.6,6555.0,36.8,17.9,44.5,43.86000000000003
44.5,6728.0,42.3,25.5,43.6,43.88000000000004
46.9,6990.0,49.8,31.6,44.5,44.10000000000004
46.9,6990.0,49.8,31.6,46.9,45.28000000000003
45.2,8635.0,46.3,20.9,46.9,45.42000000000003
43.4,7950.0,50.3,19.6,45.2,45.380000000000024
46.0,8818.0,52.0,23.7,43.4,45.68000000000002
46.0,8355.0,56.8,24.1,46.0,45.500000000000014
47.7,7908.0,64.7,27.9,46.0,45.66000000000002
47.7,8298.0,64.4,27.6,47.7,46.160000000000025
47.7,8298.0,64.4,27.6,47.7,47.020000000000024
47.7,8298.0,64.4,27.6,47.7,47.36000000000003
47.2,8487.0,58.3,24.5,47.7,47.60000000000002
44.8,6589.0,52.5,23.3,47.2,47.020000000000024
43.7,6909.0,55.9,24.0,44.8,46.22000000000003
45.2,6733.0,65.1,24.3,43.7,45.72000000000003
45.4,8517.0,68.7,25.3,45.2,45.260000000000026
45.4,8517.0,68.7,25.3,45.4,44.90000000000002
48.9,7147.0,74.8,22.9,45.4,45.72000000000001
46.0,7830.0,76.6,22.1,48.9,46.18000000000002
45.5,7360.0,72.1,23.4,46.0,46.24000000000002
48.1,6480.0,66.9,22.9,45.5,46.78000000000002
47.8,8414.0,65.8,25.2,48.1,47.26000000000002
49.3,8325.0,70.1,24.4,47.8,47.34000000000002
49.3,8325.0,70.1,24.4,49.3,48.000000000000014
48.9,8400.0,73.5,27.8,49.3,48.68000000000001
48.6,7014.0,71.7,25.3,48.9,48.780000000000015
44.7,7665.0,68.0,20.9,48.6,48.16000000000001
40.5,7819.0,68.9,20.0,44.7,46.40000000000001
38.2,8935.0,64.8,23.7,40.5,44.18000000000001
42.4,8163.0,61.6,24.6,38.2,42.88
42.4,8163.0,61.6,24.6,42.4,41.64
42.8,8475.0,60.8,24.6,42.4,41.260000000000005
41.4,8130.0,59.4,20.6,42.8,41.440000000000005
40.6,7502.0,51.4,20.1,41.4,41.92
41.1,6948.0,50.7,22.2,40.6,41.660000000000004
42.8,9109.0,49.0,23.9,41.1,41.74
44.4,9144.0,48.4,24.9,42.8,42.06
44.4,9144.0,48.4,24.9,44.4,42.660000000000004
44.4,9144.0,48.4,24.9,44.4,43.42
40.8,9937.0,45.0,23.9,44.4,43.36
40.7,7215.0,39.4,24.0,40.8,42.94
35.9,7443.0,42.7,24.1,40.7,41.239999999999995
38.9,8297.0,43.5,22.4,35.9,40.14
37.3,9651.0,46.3,21.3,38.9,38.72
37.3,9651.0,46.3,21.3,37.3,38.019999999999996
37.0,9203.0,43.8,21.5,37.3,37.279999999999994
37.4,10478.0,44.4,20.8,37.0,37.58
36.6,7975.0,45.6,21.6,37.4,37.11999999999999
37.6,7740.0,44.7,23.3,36.6,37.17999999999999
36.5,8085.0,43.3,26.1,37.6,37.019999999999996
40.4,10580.0,46.0,29.1,36.5,37.699999999999996
40.4,10580.0,46.0,29.1,40.4,38.3
41.5,11010.0,46.6,29.7,40.4,39.279999999999994
41.4,8907.0,44.5,25.8,41.5,40.04
43.4,5871.0,44.9,23.5,41.4,41.42
40.9,6450.0,44.1,26.5,43.4,41.519999999999996
42.9,6990.0,44.1,25.2,40.9,42.019999999999996
43.4,6811.0,40.3,27.1,42.9,42.4
43.4,6811.0,40.3,27.1,43.4,42.8
42.8,8595.0,40.2,25.8,43.4,42.68
43.8,7109.0,41.0,26.4,42.8,43.26
44.0,6147.0,39.5,26.5,43.8,43.47999999999999
43.6,6904.0,41.4,29.0,44.0,43.51999999999999
43.1,7864.0,43.8,30.0,43.6,43.45999999999999
43.7,10143.0,41.6,32.3,43.1,43.639999999999986
43.7,10143.0,41.6,32.3,43.7,43.61999999999998
45.2,9355.0,42.7,33.1,43.7,43.85999999999998
43.5,6960.0,35.3,29.6,45.2,43.83999999999998
43.6,6119.0,38.5,27.3,43.5,43.93999999999998
44.0,7020.0,42.1,34.9,43.6,43.999999999999986
43.3,8168.0,44.8,31.1,44.0,43.919999999999995
45.4,8625.0,42.8,32.1,43.3,43.959999999999994
45.4,8625.0,42.8,32.1,45.4,44.33999999999999
40.2,10653.0,43.7,27.3,45.4,43.65999999999998
42.0,7385.0,42.0,25.2,40.2,43.25999999999999
37.9,9272.0,42.7,26.4,42.0,42.17999999999999
40.5,8696.0,42.1,29.1,37.9,41.199999999999996
36.1,10720.0,45.3,28.9,40.5,39.33999999999999
37.5,10650.0,44.8,29.5,36.1,38.79999999999999
37.5,10650.0,44.8,29.5,37.5,37.89999999999999
41.8,12525.0,42.3,30.1,37.5,38.67999999999999
42.9,10728.0,40.7,33.1,41.8,39.15999999999999
42.0,8313.0,42.2,29.6,42.9,40.33999999999999
39.4,8873.0,42.3,32.9,42.0,40.71999999999999
37.9,9930.0,39.4,30.9,39.4,40.8
37.2,12421.0,39.7,28.7,37.9,39.879999999999995
37.2,12421.0,39.7,28.7,37.2,38.739999999999995
39.2,9898.0,37.5,30.1,37.2,38.17999999999999
40.6,8257.0,34.0,29.8,39.2,38.419999999999995
37.5,9057.0,33.4,24.2,40.6,38.33999999999999
36.7,7640.0,28.3,27.3,37.5,38.239999999999995
36.8,10920.0,27.3,24.6,36.7,38.160000000000004
38.1,10140.0,28.8,32.8,36.8,37.94
38.1,10140.0,28.8,32.8,38.1,37.44
38.8,13681.0,27.0,32.5,38.1,37.7
43.1,8937.0,26.1,31.7,38.8,38.98
42.6,8739.0,25.4,29.2,43.1,40.14
43.1,6540.0,25.6,26.4,42.6,41.14
40.3,9654.0,19.7,29.2,43.1,41.58
43.0,7201.0,17.6,34.1,40.3,42.42
43.0,7201.0,17.6,34.1,43.0,42.400000000000006
41.4,8880.0,18.9,27.8,43.0,42.16000000000001
38.1,10401.0,18.8,25.6,41.4,41.16000000000001
43.6,7015.0,20.6,24.5,38.1,41.82000000000001
44.2,8640.0,22.2,29.2,43.6,42.06
42.9,9477.0,19.9,25.9,44.2,42.040000000000006
42.4,8852.0,16.6,27.0,42.9,42.24
42.4,8852.0,16.6,27.0,42.4,43.10000000000001
47.2,8949.0,17.0,28.8,42.4,43.82000000000001
47.9,10530.0,14.6,24.5,47.2,44.56000000000002
47.9,8316.0,16.3,24.3,47.9,45.56000000000001
50.3,7590.0,17.1,23.4,47.9,47.14
50.2,6885.0,18.6,30.2,50.3,48.7
48.6,9007.0,18.2,34.0,50.2,48.980000000000004
48.6,9007.0,18.2,34.0,48.6,49.12000000000001
47.5,9751.0,15.8,32.4,48.6,49.040000000000006
53.4,6608.0,13.9,31.3,47.5,49.660000000000004
50.2,6555.0,12.4,31.9,53.4,49.660000000000004
51.2,6927.0,12.6,31.3,50.2,50.18
48.7,8736.0,13.1,27.4,51.2,50.2
47.7,8795.0,11.1,29.0,48.7,50.24000000000001
47.7,8795.0,11.1,29.0,47.7,49.10000000000001
52.6,8362.0,13.0,31.3,47.7,49.580000000000005
48.0,12071.0,12.0,30.4,52.6,48.94000000000001
49.4,8907.0,11.0,29.9,48.0,49.080000000000005
48.6,7877.0,11.1,30.6,49.4,49.26000000000001
49.4,7552.0,11.7,27.0,48.6,49.60000000000001
46.7,9000.0,11.2,36.1,49.4,48.42000000000001
46.7,9000.0,11.2,36.1,46.7,48.16000000000001
48.5,7874.0,13.9,33.1,46.7,47.98000000000001
43.2,8506.0,13.2,32.7,48.5,46.90000000000002
45.3,5497.0,11.7,35.2,43.2,46.08000000000001
44.2,6286.0,10.4,29.8,45.3,45.58000000000002
45.5,8384.0,11.5,30.1,44.2,45.34000000000002
45.8,9255.0,12.7,27.6,45.5,44.800000000000026
45.8,9255.0,12.7,27.6,45.8,45.32000000000003
44.3,8751.0,13.2,26.6,45.8,45.120000000000026
45.0,7365.0,11.8,28.5,44.3,45.28000000000003
41.9,7267.0,13.2,30.5,45.0,44.560000000000024
42.6,9869.0,13.7,30.9,41.9,43.92000000000003
41.2,11294.0,15.6,28.3,42.6,43.00000000000002
42.2,8704.0,14.9,31.6,41.2,42.58000000000002
42.2,8704.0,14.9,31.6,42.2,42.02000000000002
42.5,9648.0,15.0,28.5,42.2,42.140000000000015
39.0,8088.0,14.3,27.8,42.5,41.420000000000016
39.4,7029.0,13.7,24.8,39.0,41.06000000000002
37.5,7108.0,14.3,27.8,39.4,40.12000000000002
36.0,8635.0,15.5,25.2,37.5,38.88000000000002
36.9,8520.0,16.3,30.2,36.0,37.76000000000002
36.9,8520.0,16.3,30.2,36.9,37.34000000000002
36.9,10185.0,18.3,26.6,36.9,36.84000000000002
39.3,7610.0,17.7,28.9,36.9,37.200000000000024
40.3,7368.0,17.6,26.3,39.3,38.060000000000024
40.7,12404.0,19.4,30.7,40.3,38.82000000000002
38.5,10617.0,22.2,29.9,40.7,39.14000000000002
40.1,8133.0,20.9,28.4,38.5,39.780000000000015
40.1,8133.0,20.9,28.4,40.1,39.94000000000002
42.3,8460.0,18.7,32.9,40.1,40.34000000000002
41.2,6211.0,15.9,29.9,42.3,40.44000000000002
41.8,5355.0,15.9,27.1,41.2,41.10000000000002
36.7,5505.0,15.8,27.3,41.8,40.42000000000002
40.8,7145.0,17.4,24.9,36.7,40.56000000000002
41.3,8265.0,17.7,21.4,40.8,40.360000000000014
41.3,8265.0,17.7,21.4,41.3,40.38000000000002
40.4,8723.0,21.8,25.5,41.3,40.10000000000002
35.5,10965.0,19.5,26.1,40.4,39.86000000000003
30.4,9052.0,17.5,29.5,35.5,37.78000000000003
37.4,7431.0,17.5,30.2,30.4,37.000000000000036
42.4,3540.0,19.9,31.7,37.4,37.22000000000004
42.4,3540.0,19.9,31.7,42.4,37.62000000000004
42.4,3540.0,19.9,31.7,42.4,39.00000000000004
42.4,3540.0,19.9,31.7,42.4,41.40000000000004
42.4,3540.0,19.9,31.7,42.4,42.40000000000004
42.4,3540.0,19.9,31.7,42.4,42.40000000000004
35.7,10230.0,19.2,38.1,42.4,41.060000000000045
38.3,8489.0,15.8,36.2,35.7,40.24000000000004
38.9,12041.0,15.7,31.4,38.3,39.540000000000035
38.9,12041.0,15.7,31.4,38.9,38.84000000000004
39.4,8254.0,15.3,33.0,38.9,38.24000000000004
41.7,6240.0,12.9,28.5,39.4,39.44000000000004
42.0,6131.0,12.3,24.4,41.7,40.18000000000004
40.2,7618.0,14.6,27.0,42.0,40.44000000000004
39.3,11579.0,18.0,23.0,40.2,40.52000000000003
40.4,12174.0,18.3,25.0,39.3,40.720000000000034
40.4,12174.0,18.3,25.0,40.4,40.460000000000036
40.4,12174.0,18.3,25.0,40.4,40.140000000000036
39.0,11457.0,17.8,25.8,40.4,39.900000000000034
34.1,11119.0,15.5,24.7,39.0,38.860000000000035
35.0,9628.0,15.5,30.1,34.1,37.78000000000004
32.6,11551.0,15.7,30.5,35.0,36.220000000000034
33.7,11890.0,17.5,32.6,32.6,34.88000000000004
33.7,11890.0,17.5,32.6,33.7,33.820000000000036
34.7,10141.0,18.1,29.6,33.7,33.94000000000004
32.2,12227.0,17.1,28.0,34.7,33.38000000000004
35.2,8065.0,17.7,26.0,32.2,33.90000000000004
38.0,7616.0,18.4,28.1,35.2,34.76000000000003
39.2,11333.0,18.7,30.6,38.0,35.860000000000035
40.6,14348.0,19.7,31.8,39.2,37.040000000000035
40.6,14348.0,19.7,31.8,40.6,38.72000000000003
40.6,15342.0,18.8,30.9,40.6,39.800000000000026
42.7,9639.0,18.3,33.1,40.6,40.74000000000002
41.5,8869.0,16.0,30.0,42.7,41.200000000000024
41.0,7791.0,16.1,30.6,41.5,41.28000000000002
41.7,11058.0,14.5,29.0,41.0,41.50000000000003
41.9,10708.0,16.8,31.8,41.7,41.76000000000003
41.9,10708.0,16.8,31.8,41.9,41.60000000000004
40.8,11151.0,16.8,28.4,41.9,41.460000000000036
40.6,8291.0,15.6,27.9,40.8,41.38000000000004
38.4,9485.0,15.3,31.0,40.6,40.72000000000004
39.5,8474.0,15.7,30.9,38.4,40.24000000000004
38.9,11006.0,13.5,30.1,39.5,39.640000000000036
43.5,11947.0,15.3,32.7,38.9,40.18000000000004
43.5,11947.0,15.3,32.7,43.5,40.76000000000004
43.2,14069.0,14.0,33.8,43.5,41.72000000000004
41.8,12296.0,12.9,36.4,43.2,42.18000000000004
40.0,7995.0,10.5,31.6,41.8,42.40000000000004
38.7,9461.0,10.7,32.3,40.0,41.44000000000004
39.7,11298.0,11.7,32.5,38.7,40.68000000000004
39.5,11911.0,11.6,34.8,39.7,39.94000000000004
39.5,11911.0,11.6,34.8,39.5,39.48000000000004
37.5,14746.0,10.5,34.0,39.5,38.98000000000004
37.2,15267.0,15.6,35.8,37.5,38.68000000000004
37.2,15267.0,15.6,35.8,37.2,38.18000000000004
37.2,15267.0,15.6,35.8,37.2,37.72000000000004
35.9,18527.0,13.7,32.8,37.2,37.00000000000004
34.2,18244.0,12.9,35.5,35.9,36.340000000000046
34.2,18244.0,12.9,35.5,34.2,35.740000000000045
35.6,17541.0,11.8,35.1,34.2,35.42000000000004
34.5,14955.0,10.6,29.3,35.6,34.88000000000004
37.4,13563.0,11.6,31.9,34.5,35.18000000000004
35.2,10012.0,10.1,29.8,37.4,35.38000000000004
33.5,12301.0,11.6,26.6,35.2,35.240000000000045
32.0,12471.0,10.9,29.7,33.5,34.520000000000046
32.0,12471.0,10.9,29.7,32.0,34.020000000000046
34.9,13468.0,11.8,27.2,32.0,33.520000000000046
34.2,12826.0,12.5,29.7,34.9,33.32000000000005
32.9,9244.0,15.8,29.7,34.2,33.20000000000005
32.8,9698.0,14.6,27.0,32.9,33.36000000000005
34.7,10890.0,16.9,32.6,32.8,33.90000000000005
35.4,10580.0,15.3,35.0,34.7,34.00000000000004
35.4,10580.0,15.3,35.0,35.4,34.240000000000045
38.2,10838.0,16.7,31.5,35.4,35.30000000000004
38.7,15223.0,17.7,33.5,38.2,36.48000000000004
45.4,8369.0,17.3,34.3,38.7,38.62000000000004
46.1,6959.0,15.2,35.8,45.4,40.76000000000003
41.9,8640.0,16.9,34.2,46.1,42.06000000000004
42.9,11243.0,20.4,35.6,41.9,43.000000000000036
42.9,11243.0,20.4,35.6,42.9,43.84000000000003
43.3,11161.0,19.9,35.0,42.9,43.42000000000003
41.1,12000.0,18.0,30.2,43.3,42.42000000000003
42.3,10564.0,18.1,34.0,41.1,42.50000000000003
42.4,9282.0,21.1,38.6,42.3,42.40000000000003
43.1,9884.0,25.2,38.2,42.4,42.440000000000026
41.7,11700.0,24.6,40.1,43.1,42.120000000000026
41.7,11700.0,24.6,40.1,41.7,42.24000000000002
42.3,10864.0,26.4,32.7,41.7,42.24000000000002
40.2,11509.0,25.8,31.4,42.3,41.80000000000002
41.3,13394.0,27.5,35.3,40.2,41.44000000000001
42.7,12629.0,27.9,40.1,41.3,41.64000000000002
42.0,10050.0,26.6,39.8,42.7,41.700000000000024
40.5,10671.0,24.9,33.5,42.0,41.34000000000002
40.5,10671.0,24.9,33.5,40.5,41.40000000000002
43.3,10506.0,26.0,34.7,40.5,41.800000000000026
40.9,9217.0,23.0,31.0,43.3,41.44000000000002
37.6,12526.0,24.3,30.4,40.9,40.56000000000002
34.3,13288.0,25.0,32.5,37.6,39.320000000000014
38.3,9645.0,35.0,33.6,34.3,38.88000000000002
36.0,12451.0,36.9,37.7,38.3,37.420000000000016
36.0,12451.0,36.9,37.7,36.0,36.44000000000001
33.7,14640.0,33.7,36.0,36.0,35.66000000000002
30.1,14935.0,30.8,33.9,33.7,34.820000000000014
33.9,14294.0,28.9,32.2,30.1,33.94000000000002
31.8,15284.0,30.7,32.3,33.9,33.10000000000002
31.5,16622.0,31.7,31.9,31.8,32.200000000000024
34.6,13515.0,32.8,33.3,31.5,32.38000000000002
34.6,13515.0,32.8,33.3,34.6,33.280000000000015
32.4,16760.0,32.9,26.3,34.6,32.98000000000002
26.7,17360.0,32.7,21.2,32.4,31.960000000000015
25.0,12680.0,32.3,21.4,26.7,30.660000000000014
23.1,12529.0,33.5,21.7,25.0,28.360000000000014
19.9,16562.0,28.2,22.4,23.1,25.420000000000016
19.3,16215.0,21.1,24.0,19.9,22.80000000000002
19.3,16215.0,21.1,24.0,19.3,21.320000000000018
19.3,15760.0,21.4,25.2,19.3,20.180000000000017
17.9,16058.0,18.7,20.4,19.3,19.140000000000022
17.5,16612.0,18.3,22.8,17.9,18.660000000000018
21.6,16509.0,22.1,26.1,17.5,19.12000000000002
21.5,15553.0,24.0,28.0,21.6,19.56000000000002
18.7,17037.0,21.8,27.8,21.5,19.44000000000002
18.7,17037.0,21.8,27.8,18.7,19.600000000000023
22.3,16187.0,20.7,26.4,18.7,20.560000000000024
19.2,19947.0,21.0,26.9,22.3,20.080000000000023
19.2,19947.0,21.0,26.9,19.2,19.620000000000026
19.2,19947.0,21.0,26.9,19.2,19.720000000000024
16.6,29316.0,16.2,25.7,19.2,19.300000000000026
14.7,25245.0,15.2,18.8,16.6,17.780000000000026
14.7,25245.0,15.2,18.8,14.7,16.880000000000027
13.6,21987.0,14.2,16.0,14.7,15.760000000000025
12.3,18268.0,12.3,15.0,13.6,14.380000000000024
11.4,16647.0,13.0,17.5,12.3,13.340000000000027
14.9,17081.0,15.0,18.8,11.4,13.380000000000027
13.2,24690.0,17.0,19.8,14.9,13.080000000000027
11.9,19350.0,19.5,23.0,13.2,12.740000000000027
11.9,19350.0,19.5,23.0,11.9,12.660000000000029
12.5,16212.0,17.4,16.0,11.9,12.880000000000027
12.5,15030.0,15.2,16.7,12.5,12.400000000000027
13.8,12180.0,13.0,16.1,12.5,12.520000000000028
11.5,13132.0,11.8,16.3,13.8,12.440000000000028
11.3,14242.0,13.5,15.0,11.5,12.320000000000029
11.4,14262.0,14.1,13.8,11.3,12.100000000000028
11.4,14262.0,14.1,13.8,11.4,11.88000000000003
12.6,11795.0,15.4,16.6,11.4,11.640000000000029
11.5,11612.0,14.4,14.0,12.6,11.640000000000029
13.7,8835.0,13.5,13.6,11.5,12.12000000000003
13.1,11364.0,13.7,13.6,13.7,12.46000000000003
13.1,14760.0,14.7,16.7,13.1,12.80000000000003
13.1,16525.0,15.7,19.5,13.1,12.900000000000029
13.1,16525.0,15.7,19.5,13.1,13.220000000000027
16.2,14860.0,14.4,20.4,13.1,13.720000000000027
14.2,11934.0,13.1,15.0,16.2,13.94000000000003
14.4,11251.0,13.2,17.2,14.2,14.200000000000031
15.4,12114.0,14.9,19.4,14.4,14.660000000000034
13.6,6620.0,12.7,13.9,15.4,14.760000000000034
13.9,12810.0,20.7,26.2,13.6,14.300000000000034
13.9,12810.0,20.7,26.2,13.9,14.240000000000034
15.8,12935.0,15.3,19.6,13.9,14.520000000000033
14.8,10770.0,12.5,15.7,15.8,14.40000000000003
17.0,8725.0,11.4,16.3,14.8,15.080000000000032
16.5,10728.0,11.1,15.3,17.0,15.600000000000032
17.8,11371.0,14.0,19.5,16.5,16.38000000000003
19.0,12090.0,14.4,17.9,17.8,17.02000000000003
19.0,12090.0,14.4,17.9,19.0,17.86000000000003
19.0,14634.0,14.3,15.5,19.0,18.26000000000003
21.8,8760.0,13.0,14.5,19.0,19.32000000000003
20.5,8190.0,11.2,18.3,21.8,19.86000000000003
24.2,7950.0,11.4,24.4,20.5,20.90000000000003
23.8,10835.0,14.4,22.8,24.2,21.86000000000003
22.9,10800.0,12.6,22.2,23.8,22.640000000000033
22.9,10800.0,12.6,22.2,22.9,22.860000000000035
26.5,8370.0,13.5,18.7,22.9,24.060000000000038
24.8,8625.0,13.7,21.5,26.5,24.18000000000004
24.3,8235.0,13.9,17.5,24.8,24.280000000000037
25.0,7805.0,16.7,24.1,24.3,24.70000000000004
25.0,9041.0,23.0,20.3,25.0,25.12000000000004
24.9,8805.0,25.1,18.1,25.0,24.80000000000004
24.9,8805.0,25.1,18.1,24.9,24.820000000000043
30.2,10485.0,23.8,23.7,24.9,26.00000000000004
28.7,12755.0,23.2,28.7,30.2,26.740000000000038
29.5,9975.0,22.1,23.5,28.7,27.640000000000036
25.8,9630.0,24.4,24.4,29.5,27.82000000000004
30.1,8895.0,24.8,23.9,25.8,28.860000000000035
29.6,8475.0,27.3,18.7,30.1,28.740000000000038
29.6,8475.0,27.3,18.7,29.6,28.920000000000037
25.2,12105.0,26.9,18.5,29.6,28.060000000000038
29.4,7225.0,28.1,18.5,25.2,28.780000000000037
25.2,9570.0,29.7,17.6,29.4,27.800000000000033
27.6,8054.0,34.8,24.6,25.2,27.400000000000034
28.0,10086.0,36.1,22.6,27.6,27.080000000000034
32.1,10201.0,35.9,21.2,28.0,28.460000000000036
32.1,10201.0,35.9,21.2,32.1,29.000000000000036
29.6,13686.0,36.1,20.4,32.1,29.880000000000035
30.0,12555.0,38.9,20.3,29.6,30.360000000000035
30.0,12555.0,38.9,20.3,30.0,30.760000000000037
30.0,12555.0,38.9,20.3,30.0,30.34000000000004
29.6,14768.0,39.7,29.6,30.0,29.84000000000004
29.3,12435.0,37.5,27.7,29.6,29.78000000000004
29.3,12435.0,37.5,27.7,29.3,29.640000000000043
