日期,市場,產品,上價,中價,下價,平均價(元/公斤),平均價_跟前一交易日比較%,交易量(公斤),交易量_跟前一交易日比較%
110/04/30,109 台北一  ,A1 香蕉  ,31.0,25.7,19.7,25.6, -  1,"13,477", -  6
110/05/01,109 台北一  ,A1 香蕉  ,30.5,24.8,18.2,24.6, -  4,"14,544", +  8
110/05/02,109 台北一  ,A1 香蕉  ,33.6,27.0,19.0,26.7, +  9,"13,208", -  9
110/05/04,109 台北一  ,A1 香蕉  ,35.0,30.7,24.0,30.2, + 13,"14,804", + 12
110/05/05,109 台北一  ,A1 香蕉  ,36.3,31.2,26.7,31.3, +  4,"14,730", -  0
110/05/06,109 台北一  ,A1 香蕉  ,36.0,30.8,26.8,31.0, -  1,"14,205", -  4
110/05/07,109 台北一  ,A1 香蕉  ,34.3,30.3,26.0,30.2, -  3,"13,710", -  3
110/05/08,109 台北一  ,A1 香蕉  ,35.9,31.5,26.2,31.4, +  4,"12,450", -  9
110/05/09,109 台北一  ,A1 香蕉  ,35.4,31.7,27.3,31.5, +  0,"13,845", + 11
110/05/11,109 台北一  ,A1 香蕉  ,37.4,31.4,26.4,31.6, +  0,"18,368", + 33
110/05/12,109 台北一  ,A1 香蕉  ,44.5,33.5,27.4,34.5, +  9,"16,265", - 11
110/05/13,109 台北一  ,A1 香蕉  ,46.0,36.2,26.2,36.2, +  5,"18,030", + 11
110/05/14,109 台北一  ,A1 香蕉  ,36.0,30.4,25.3,30.5, - 16,"15,978", - 11
110/05/15,109 台北一  ,A1 香蕉  ,34.2,27.8,21.5,27.8, -  9,"16,440", +  3
110/05/16,109 台北一  ,A1 香蕉  ,33.6,29.7,22.0,28.9, +  4,"12,362", - 25
110/05/18,109 台北一  ,A1 香蕉  ,33.2,26.3,18.1,26.0, - 10,"19,489", + 58
110/05/19,109 台北一  ,A1 香蕉  ,31.0,24.2,17.8,24.3, -  7,"15,345", - 21
110/05/20,109 台北一  ,A1 香蕉  ,29.5,24.1,18.9,24.1, -  1,"15,751", +  3
110/05/21,109 台北一  ,A1 香蕉  ,28.1,17.8,12.1,17.0, - 29,"19,434", + 23
110/05/22,109 台北一  ,A1 香蕉  ,23.2,16.9,10.0,16.8, -  1,"13,240", - 32
110/05/23,109 台北一  ,A1 香蕉  ,24.7,17.2,12.6,17.8, +  6,"14,400", +  9
110/05/25,109 台北一  ,A1 香蕉  ,28.4,21.3,13.9,21.3, + 20,"15,862", + 10
110/05/26,109 台北一  ,A1 香蕉  ,27.2,21.4,14.8,21.2, -  0,"20,271", + 28
110/05/27,109 台北一  ,A1 香蕉  ,28.0,21.8,15.8,21.9, +  3,"14,700", - 27
110/05/28,109 台北一  ,A1 香蕉  ,28.8,24.3,18.5,24.0, + 10,"13,584", -  8
110/05/29,109 台北一  ,A1 香蕉  ,32.5,26.2,21.2,26.4, + 10,"11,175", - 18
110/05/30,109 台北一  ,A1 香蕉  ,33.6,27.4,21.5,27.5, +  4,"13,200", + 18
110/06/01,109 台北一  ,A1 香蕉  ,31.0,26.6,21.3,26.4, -  4,"16,054", + 22
110/06/02,109 台北一  ,A1 香蕉  ,29.5,24.1,16.6,23.6, - 11,"16,428", +  2
110/06/04,109 台北一  ,A1 香蕉  ,30.5,23.8,19.6,24.3, +  3,"16,503", +  0
110/06/05,109 台北一  ,A1 香蕉  ,29.6,23.8,16.0,23.4, -  4,"18,278", + 11
110/06/06,109 台北一  ,A1 香蕉  ,29.7,23.5,16.5,23.3, -  0,"14,807", - 19
110/06/08,109 台北一  ,A1 香蕉  ,31.8,24.0,18.3,24.4, +  5,"17,490", + 18
110/06/09,109 台北一  ,A1 香蕉  ,32.3,23.1,15.8,23.5, -  4,"20,911", + 20
110/06/10,109 台北一  ,A1 香蕉  ,34.6,25.5,17.6,25.8, + 10,"18,943", -  9
110/06/11,109 台北一  ,A1 香蕉  ,35.1,25.2,14.9,25.1, -  3,"18,309", -  3
110/06/12,109 台北一  ,A1 香蕉  ,34.4,25.4,15.8,25.3, +  1,"15,720", - 14
110/06/13,109 台北一  ,A1 香蕉  ,34.1,25.6,19.8,26.1, +  3,"15,004", -  5
110/06/14,109 台北一  ,A1 香蕉  ,33.3,26.6,19.8,26.6, +  2,"15,039", +  0
110/06/17,109 台北一  ,A1 香蕉  ,32.5,23.4,13.3,23.2, - 13,"18,276", + 22
110/06/18,109 台北一  ,A1 香蕉  ,30.9,20.4,12.1,20.9, - 10,"14,040", - 23
110/06/19,109 台北一  ,A1 香蕉  ,33.4,25.5,14.0,24.8, + 19,"13,485", -  4
110/06/20,109 台北一  ,A1 香蕉  ,33.1,27.4,21.6,27.4, + 10,"14,148", +  5
110/06/22,109 台北一  ,A1 香蕉  ,33.4,27.9,21.9,27.8, +  1,"13,200", -  7
110/06/23,109 台北一  ,A1 香蕉  ,33.3,27.2,21.9,27.4, -  1,"15,110", + 14
110/06/24,109 台北一  ,A1 香蕉  ,32.0,26.0,21.3,26.3, -  4,"16,875", + 12
110/06/25,109 台北一  ,A1 香蕉  ,31.0,25.9,20.0,25.7, -  2,"12,755", - 24
110/06/26,109 台北一  ,A1 香蕉  ,33.2,27.9,23.0,28.0, +  9,"10,303", - 19
110/06/27,109 台北一  ,A1 香蕉  ,32.6,27.8,20.8,27.4, -  2,"13,142", + 28
110/06/29,109 台北一  ,A1 香蕉  ,35.0,28.7,21.5,28.6, +  4,"10,512", - 20
110/06/30,109 台北一  ,A1 香蕉  ,34.2,27.4,20.4,27.4, -  4,"12,629", + 20
110/07/01,109 台北一  ,A1 香蕉  ,32.8,25.0,19.3,25.4, -  7,"13,807", +  9
110/07/02,109 台北一  ,A1 香蕉  ,34.9,26.1,20.2,26.7, +  5,"8,718", - 37
110/07/03,109 台北一  ,A1 香蕉  ,40.0,28.5,20.7,29.2, +  9,"9,251", +  6
110/07/04,109 台北一  ,A1 香蕉  ,37.0,30.5,21.0,29.9, +  2,"8,265", - 11
110/07/06,109 台北一  ,A1 香蕉  ,39.0,33.1,28.4,33.3, + 11,"12,898", + 56
110/07/07,109 台北一  ,A1 香蕉  ,38.2,30.9,22.7,30.7, -  8,"13,600", +  5
110/07/08,109 台北一  ,A1 香蕉  ,37.8,31.5,21.9,30.8, +  0,"9,358", - 31
110/07/09,109 台北一  ,A1 香蕉  ,39.3,31.2,20.3,30.6, -  1,"13,319", + 42
110/07/10,109 台北一  ,A1 香蕉  ,38.3,27.8,18.9,28.1, -  8,"14,180", +  6
110/07/11,109 台北一  ,A1 香蕉  ,36.2,27.8,20.0,27.9, -  1,"12,702", - 10
110/07/13,109 台北一  ,A1 香蕉  ,35.3,27.3,20.4,27.5, -  1,"15,788", + 24
110/07/14,109 台北一  ,A1 香蕉  ,34.1,24.8,16.0,24.9, -  9,"15,687", -  1
110/07/16,109 台北一  ,A1 香蕉  ,33.7,23.7,16.8,24.3, -  2,"17,355", + 11
110/07/17,109 台北一  ,A1 香蕉  ,35.4,25.3,17.6,25.8, +  6,"14,781", - 15
110/07/18,109 台北一  ,A1 香蕉  ,35.6,27.5,18.8,27.4, +  6,"10,869", - 26
110/07/20,109 台北一  ,A1 香蕉  ,36.1,29.3,23.3,29.4, +  7,"14,025", + 29
110/07/21,109 台北一  ,A1 香蕉  ,36.4,29.3,23.3,29.5, +  0,"11,115", - 21
110/07/22,109 台北一  ,A1 香蕉  ,35.9,29.0,21.2,28.8, -  2,"11,445", +  3
110/07/23,109 台北一  ,A1 香蕉  ,36.4,26.2,18.4,26.7, -  7,"15,212", + 33
110/07/24,109 台北一  ,A1 香蕉  ,34.2,24.1,16.3,24.5, -  8,"16,210", +  7
110/07/25,109 台北一  ,A1 香蕉  ,31.6,23.8,17.7,24.1, -  2,"13,422", - 17
110/07/27,109 台北一  ,A1 香蕉  ,39.7,27.9,18.7,28.4, + 18,"9,961", - 26
110/07/28,109 台北一  ,A1 香蕉  ,41.7,30.8,24.0,31.7, + 12,"10,875", +  9
110/07/29,109 台北一  ,A1 香蕉  ,38.8,31.0,22.5,30.8, -  3,"9,894", -  9
110/01/01,220 板橋區,A1 香蕉  ,17.1,16.0,15.1,16.0, +  2,"5,490", -  5
110/01/02,220 板橋區,A1 香蕉  ,18.1,16.0,12.7,15.8, -  1,"5,983", +  9
110/01/03,220 板橋區,A1 香蕉  ,17.6,16.0,15.7,16.3, +  3,"6,585", + 10
110/01/05,220 板橋區,A1 香蕉  ,18.8,17.0,16.4,17.2, +  6,"9,749", + 48
110/01/06,220 板橋區,A1 香蕉  ,21.2,17.0,15.7,17.6, +  2,"8,175", - 16
110/01/07,220 板橋區,A1 香蕉  ,17.9,17.0,16.8,17.1, -  3,"6,255", - 23
110/01/08,220 板橋區,A1 香蕉  ,17.9,17.0,15.2,16.8, -  2,"6,000", -  4
110/01/09,220 板橋區,A1 香蕉  ,17.0,17.0,16.2,16.8,    0,"5,205", - 13
110/01/10,220 板橋區,A1 香蕉  ,17.3,17.0,16.2,16.9, +  1,"6,868", + 32
110/01/12,220 板橋區,A1 香蕉  ,19.0,18.0,17.4,18.1, +  7,"12,508", + 82
110/01/13,220 板橋區,A1 香蕉  ,19.2,18.0,17.8,18.2, +  1,"11,339", -  9
110/01/15,220 板橋區,A1 香蕉  ,19.7,19.0,17.6,18.9, +  4,"12,887", + 14
110/01/16,220 板橋區,A1 香蕉  ,20.6,19.0,15.6,18.6, -  2,"7,269", - 44
110/01/17,220 板橋區,A1 香蕉  ,20.6,20.0,19.4,20.0, +  8,"6,476", - 11
110/01/19,220 板橋區,A1 香蕉  ,22.7,20.0,17.1,20.0,    0,"10,988", + 70
110/01/20,220 板橋區,A1 香蕉  ,20.7,20.0,18.8,19.9, -  1,"8,655", - 21
110/01/21,220 板橋區,A1 香蕉  ,20.0,20.0,15.7,19.1, -  4,"7,436", - 14
110/01/22,220 板橋區,A1 香蕉  ,18.3,18.0,15.2,17.5, -  8,"7,890", +  6
110/01/23,220 板橋區,A1 香蕉  ,18.0,18.0,14.4,17.3, -  1,"8,370", +  6
110/01/24,220 板橋區,A1 香蕉  ,18.0,18.0,17.5,17.9, +  3,"6,765", - 19
110/01/26,220 板橋區,A1 香蕉  ,20.2,20.0,18.1,19.7, + 10,"12,760", + 89
110/01/27,220 板橋區,A1 香蕉  ,20.4,20.0,18.1,19.7,    0,"10,230", - 20
110/01/28,220 板橋區,A1 香蕉  ,20.2,20.0,18.4,19.7,    0,"8,700", - 15
110/01/29,220 板橋區,A1 香蕉  ,19.2,19.0,18.0,18.8, -  5,"5,775", - 34
110/01/30,220 板橋區,A1 香蕉  ,17.2,17.0,16.9,17.0, - 10,"6,020", +  4
110/01/31,220 板橋區,A1 香蕉  ,17.9,17.0,16.0,17.0,    0,"6,876", + 14
110/02/02,220 板橋區,A1 香蕉  ,20.2,20.0,17.7,19.6, + 15,"7,812", + 14
110/02/03,220 板橋區,A1 香蕉  ,20.0,20.0,19.2,19.8, +  1,"6,915", - 11
110/02/04,220 板橋區,A1 香蕉  ,20.0,20.0,17.6,19.5, -  2,"7,080", +  2
110/02/06,220 板橋區,A1 香蕉  ,21.4,21.0,19.2,20.7, +  6,"9,750", + 38
110/02/07,220 板橋區,A1 香蕉  ,21.4,21.0,19.1,20.7,    0,"6,159", - 37
110/02/08,220 板橋區,A1 香蕉  ,25.0,25.0,18.3,23.6, + 14,"5,973", -  3
110/02/09,220 板橋區,A1 香蕉  ,25.0,25.0,16.4,23.3, -  1,"6,108", +  2
110/02/10,220 板橋區,A1 香蕉  ,23.0,23.0,18.8,22.2, -  5,"7,140", + 17
110/02/11,220 板橋區,A1 香蕉  ,23.0,23.0,20.7,22.5, +  1,"6,750", -  5
110/02/17,220 板橋區,A1 香蕉  ,23.0,23.0,22.1,22.8, +  1,"10,546", + 56
110/02/18,220 板橋區,A1 香蕉  ,25.0,25.0,23.9,24.8, +  9,"5,783", - 45
110/02/19,220 板橋區,A1 香蕉  ,26.1,25.0,23.8,25.0, +  1,"9,240", + 60
110/02/21,220 板橋區,A1 香蕉  ,26.0,25.0,24.8,25.2, +  1,"10,395", + 13
110/02/23,220 板橋區,A1 香蕉  ,28.2,28.0,24.2,27.3, +  8,"8,990", - 14
110/02/24,220 板橋區,A1 香蕉  ,30.4,30.0,28.9,29.9, + 10,"7,623", - 15
110/02/25,220 板橋區,A1 香蕉  ,30.1,30.0,27.0,29.4, -  2,"10,509", + 38
110/02/26,220 板橋區,A1 香蕉  ,28.3,28.0,26.2,27.7, -  6,"9,255", - 12
110/02/27,220 板橋區,A1 香蕉  ,28.6,28.0,25.6,27.7,    0,"7,273", - 21
110/03/02,220 板橋區,A1 香蕉  ,26.6,26.0,21.9,25.3, -  9,"12,163", + 67
110/03/03,220 板橋區,A1 香蕉  ,28.4,25.0,24.5,25.6, +  1,"6,840", - 44
110/03/04,220 板橋區,A1 香蕉  ,23.8,23.0,22.6,23.1, - 10,"7,440", +  9
110/03/05,220 板橋區,A1 香蕉  ,24.0,23.0,22.5,23.1,    0,"6,585", - 11
110/03/06,220 板橋區,A1 香蕉  ,23.5,23.0,20.4,22.6, -  2,"6,393", -  3
110/03/07,220 板橋區,A1 香蕉  ,24.1,23.0,22.8,23.2, +  3,"5,875", -  8
110/03/09,220 板橋區,A1 香蕉  ,23.9,23.0,21.4,22.8, -  2,"10,763", + 83
110/03/10,220 板橋區,A1 香蕉  ,24.4,23.0,22.7,23.2, +  2,"7,455", - 31
110/03/11,220 板橋區,A1 香蕉  ,26.0,25.0,24.6,25.1, +  8,"7,575", +  2
110/03/12,220 板橋區,A1 香蕉  ,26.1,25.0,24.5,25.1,    0,"12,285", + 62
110/03/13,220 板橋區,A1 香蕉  ,26.2,25.0,23.9,25.0, -  0,"11,355", -  8
110/03/14,220 板橋區,A1 香蕉  ,25.7,25.0,24.4,25.0,    0,"8,955", - 21
110/03/16,220 板橋區,A1 香蕉  ,28.2,28.0,26.4,27.7, + 11,"10,905", + 22
110/03/17,220 板橋區,A1 香蕉  ,26.1,26.0,19.2,24.7, - 11,"8,971", - 18
110/03/18,220 板橋區,A1 香蕉  ,25.7,25.0,23.5,24.8, +  0,"8,113", - 10
110/03/19,220 板橋區,A1 香蕉  ,25.5,25.0,22.6,24.6, -  1,"7,325", - 10
110/03/20,220 板橋區,A1 香蕉  ,25.9,25.0,23.3,24.8, +  1,"8,012", +  9
110/03/21,220 板橋區,A1 香蕉  ,24.3,24.0,23.6,24.0, -  3,"8,010", -  0
110/03/24,220 板橋區,A1 香蕉  ,24.9,24.0,23.3,24.0,    0,"12,720", + 59
110/03/25,220 板橋區,A1 香蕉  ,26.5,24.0,22.2,24.1, +  0,"9,540", - 25
110/03/26,220 板橋區,A1 香蕉  ,23.4,22.0,21.3,22.1, -  8,"14,100", + 48
110/03/27,220 板橋區,A1 香蕉  ,24.2,22.0,21.1,22.2, +  0,"11,280", - 20
110/03/28,220 板橋區,A1 香蕉  ,23.1,22.0,20.9,22.0, -  1,"9,510", - 16
110/03/30,220 板橋區,A1 香蕉  ,23.4,23.0,20.8,22.6, +  3,"12,195", + 28
110/03/31,220 板橋區,A1 香蕉  ,25.7,23.0,21.8,23.3, +  3,"8,745", - 28
110/04/01,220 板橋區,A1 香蕉  ,23.0,23.0,18.4,22.1, -  5,"8,797", +  1
110/04/02,220 板橋區,A1 香蕉  ,20.0,20.0,15.2,19.0, - 14,"8,970", +  2
110/04/03,220 板橋區,A1 香蕉  ,19.2,19.0,16.9,18.6, -  2,"8,400", -  6
110/04/06,220 板橋區,A1 香蕉  ,18.8,18.0,15.6,17.7, -  5,"14,535", + 73
110/04/07,220 板橋區,A1 香蕉  ,24.0,17.0,16.4,18.3, +  3,"10,155", - 30
110/04/08,220 板橋區,A1 香蕉  ,17.4,17.0,13.3,16.3, - 11,"9,948", -  2
110/04/09,220 板橋區,A1 香蕉  ,18.4,17.0,15.7,17.0, +  4,"8,445", - 15
110/04/10,220 板橋區,A1 香蕉  ,19.3,19.0,15.8,18.4, +  8,"9,795", + 16
110/04/11,220 板橋區,A1 香蕉  ,19.5,19.0,16.9,18.7, +  2,"13,801", + 41
110/04/13,220 板橋區,A1 香蕉  ,18.6,18.0,17.4,18.0, -  4,"19,083", + 38
110/04/14,220 板橋區,A1 香蕉  ,18.0,18.0,15.9,17.6, -  2,"6,659", - 65
110/04/15,220 板橋區,A1 香蕉  ,21.7,18.0,15.8,18.3, +  4,"9,870", + 48
110/04/16,220 板橋區,A1 香蕉  ,16.3,16.0,15.8,16.0, - 13,"7,620", - 23
110/04/17,220 板橋區,A1 香蕉  ,18.0,16.0,14.6,16.1, +  1,"8,595", + 13
110/04/18,220 板橋區,A1 香蕉  ,16.8,16.0,16.0,16.2, +  1,"8,100", -  6
110/04/20,220 板橋區,A1 香蕉  ,18.0,18.0,17.6,17.9, + 10,"9,915", + 22
110/04/21,220 板橋區,A1 香蕉  ,19.7,18.0,17.4,18.2, +  2,"9,000", -  9
110/04/22,220 板橋區,A1 香蕉  ,22.3,18.0,17.6,18.8, +  3,"8,550", -  5
110/04/23,220 板橋區,A1 香蕉  ,20.2,18.0,17.6,18.4, -  2,"7,410", - 13
110/04/24,220 板橋區,A1 香蕉  ,21.0,20.0,17.5,19.7, +  7,"8,685", + 17
110/04/25,220 板橋區,A1 香蕉  ,21.4,21.0,19.2,20.7, +  5,"11,971", + 38
110/04/27,220 板橋區,A1 香蕉  ,25.4,25.0,24.3,24.9, + 20,"18,607", + 55
110/04/28,220 板橋區,A1 香蕉  ,26.2,25.0,23.2,24.9,    0,"7,575", - 59
110/04/29,220 板橋區,A1 香蕉  ,28.8,23.0,18.4,23.2, -  7,"7,265", -  4
110/04/30,220 板橋區,A1 香蕉  ,23.1,23.0,11.4,20.7, - 11,"8,580", + 18
110/05/01,220 板橋區,A1 香蕉  ,24.4,23.0,20.6,22.8, + 10,"7,260", - 15
110/05/02,220 板橋區,A1 香蕉  ,23.0,23.0,22.4,22.9, +  0,"7,533", +  4
110/05/04,220 板橋區,A1 香蕉  ,29.3,27.0,22.7,26.6, + 16,"11,934", + 58
110/05/05,220 板橋區,A1 香蕉  ,28.8,27.0,21.4,26.3, -  1,"8,326", - 30
110/05/06,220 板橋區,A1 香蕉  ,34.2,29.0,26.9,29.6, + 13,"8,639", +  4
110/05/07,220 板橋區,A1 香蕉  ,29.0,29.0,26.0,28.4, -  4,"7,761", - 10
110/05/08,220 板橋區,A1 香蕉  ,31.0,29.0,27.6,29.1, +  2,"8,265", +  6
110/05/09,220 板橋區,A1 香蕉  ,30.3,29.0,28.6,29.2, +  0,"8,130", -  2
110/05/11,220 板橋區,A1 香蕉  ,31.5,30.0,28.0,29.9, +  2,"12,837", + 58
110/05/12,220 板橋區,A1 香蕉  ,33.8,30.0,28.4,30.4, +  2,"12,135", -  5
110/05/13,220 板橋區,A1 香蕉  ,36.2,32.0,28.7,32.2, +  6,"10,212", - 16
110/05/14,220 板橋區,A1 香蕉  ,33.0,32.0,30.7,32.0, -  1,"7,691", - 25
110/05/15,220 板橋區,A1 香蕉  ,33.4,32.0,29.0,31.7, -  1,"8,055", +  5
110/05/16,220 板橋區,A1 香蕉  ,32.7,32.0,30.2,31.8, +  0,"7,605", -  6
110/05/18,220 板橋區,A1 香蕉  ,32.0,31.5,23.1,29.9, -  6,"9,738", + 28
110/05/19,220 板橋區,A1 香蕉  ,28.1,28.0,22.1,26.8, - 10,"7,697", - 21
110/05/20,220 板橋區,A1 香蕉  ,26.6,25.9,18.2,24.5, -  9,"7,952", +  3
110/05/21,220 板橋區,A1 香蕉  ,24.2,22.9,14.5,21.5, - 12,"7,843", -  1
110/05/22,220 板橋區,A1 香蕉  ,21.4,20.0,16.3,19.5, -  9,"9,876", + 26
110/05/23,220 板橋區,A1 香蕉  ,20.1,18.0,16.4,18.1, -  7,"9,900", +  0
110/05/25,220 板橋區,A1 香蕉  ,20.8,18.0,17.0,18.4, +  2,"12,626", + 28
110/05/26,220 板橋區,A1 香蕉  ,20.4,18.0,16.8,18.2, -  1,"11,422", - 10
110/05/27,220 板橋區,A1 香蕉  ,19.8,19.0,18.7,19.1, +  5,"8,970", - 21
110/05/28,220 板橋區,A1 香蕉  ,22.9,22.0,20.8,21.9, + 15,"6,390", - 29
110/05/29,220 板橋區,A1 香蕉  ,24.2,23.0,20.3,22.7, +  4,"7,873", + 23
110/05/30,220 板橋區,A1 香蕉  ,24.8,23.0,20.6,22.9, +  1,"8,921", + 13
110/06/01,220 板橋區,A1 香蕉  ,24.2,23.9,17.4,22.7, -  1,"9,580", +  7
110/06/02,220 板橋區,A1 香蕉  ,24.4,24.0,22.9,23.9, +  5,"9,165", -  4
110/06/04,220 板橋區,A1 香蕉  ,24.2,24.0,20.2,23.3, -  3,"13,347", + 46
110/06/05,220 板橋區,A1 香蕉  ,24.4,24.0,20.1,23.3,    0,"8,775", - 34
110/06/06,220 板橋區,A1 香蕉  ,24.2,24.0,21.5,23.6, +  1,"8,250", -  6
110/06/08,220 板橋區,A1 香蕉  ,25.1,25.0,22.6,24.5, +  4,"9,972", + 21
110/06/09,220 板橋區,A1 香蕉  ,25.2,25.0,23.7,24.8, +  1,"12,509", + 25
110/06/10,220 板橋區,A1 香蕉  ,26.3,26.0,23.5,25.6, +  3,"11,879", -  5
110/06/11,220 板橋區,A1 香蕉  ,26.0,26.0,23.6,25.5, -  0,"9,080", - 24
110/06/12,220 板橋區,A1 香蕉  ,28.0,28.0,22.3,26.9, +  5,"7,935", - 13
110/06/13,220 板橋區,A1 香蕉  ,29.1,29.0,26.0,28.4, +  6,"9,615", + 21
110/06/14,220 板橋區,A1 香蕉  ,28.0,28.0,23.7,27.2, -  4,"8,536", - 11
110/06/17,220 板橋區,A1 香蕉  ,26.3,26.0,23.8,25.6, -  6,"11,115", + 30
110/06/18,220 板橋區,A1 香蕉  ,25.2,25.0,23.0,24.6, -  4,"7,545", - 32
110/06/19,220 板橋區,A1 香蕉  ,25.6,25.0,22.5,24.6,    0,"8,262", + 10
110/06/20,220 板橋區,A1 香蕉  ,25.4,25.0,22.1,24.5, -  0,"8,805", +  7
110/06/22,220 板橋區,A1 香蕉  ,26.5,26.0,23.4,25.6, +  4,"9,013", +  2
110/06/23,220 板橋區,A1 香蕉  ,26.6,26.0,25.2,26.0, +  2,"11,325", + 26
110/06/24,220 板橋區,A1 香蕉  ,26.4,26.0,23.2,25.5, -  2,"10,785", -  5
110/06/25,220 板橋區,A1 香蕉  ,26.7,26.0,24.9,25.9, +  2,"9,165", - 15
110/06/26,220 板橋區,A1 香蕉  ,31.1,26.0,23.8,26.6, +  3,"7,756", - 15
110/06/27,220 板橋區,A1 香蕉  ,28.8,26.0,25.0,26.4, -  1,"8,145", +  5
110/06/29,220 板橋區,A1 香蕉  ,28.3,26.0,24.2,26.1, -  1,"7,869", -  3
110/06/30,220 板橋區,A1 香蕉  ,28.1,28.0,26.8,27.8, +  7,"6,480", - 18
110/07/01,220 板橋區,A1 香蕉  ,31.5,28.0,27.1,28.5, +  3,"7,125", + 10
110/07/02,220 板橋區,A1 香蕉  ,28.3,28.0,26.7,27.8, -  2,"5,835", - 18
110/07/03,220 板橋區,A1 香蕉  ,34.7,30.0,25.7,30.1, +  8,"7,186", + 23
110/07/04,220 板橋區,A1 香蕉  ,32.2,30.0,29.3,30.3, +  1,"6,704", -  7
110/07/06,220 板橋區,A1 香蕉  ,37.7,32.0,29.6,32.6, +  8,"7,804", + 16
110/07/07,220 板橋區,A1 香蕉  ,32.0,32.0,30.0,31.6, -  3,"6,063", - 22
110/07/08,220 板橋區,A1 香蕉  ,35.9,32.0,30.4,32.5, +  3,"7,362", + 21
110/07/09,220 板橋區,A1 香蕉  ,33.9,32.0,28.0,31.6, -  3,"10,772", + 46
110/07/10,220 板橋區,A1 香蕉  ,37.2,32.0,30.9,32.8, +  4,"10,065", -  7
110/07/11,220 板橋區,A1 香蕉  ,35.5,32.0,31.1,32.5, -  1,"8,205", - 18
110/07/13,220 板橋區,A1 香蕉  ,33.4,30.0,28.0,30.3, -  7,"8,277", +  1
110/07/14,220 板橋區,A1 香蕉  ,31.3,30.0,28.3,29.9, -  1,"6,750", - 18
110/07/16,220 板橋區,A1 香蕉  ,30.8,28.0,24.7,27.9, -  7,"11,028", + 63
110/07/17,220 板橋區,A1 香蕉  ,30.1,26.0,21.8,26.0, -  7,"7,858", - 29
110/07/18,220 板橋區,A1 香蕉  ,28.7,26.0,25.6,26.5, +  2,"7,455", -  5
110/07/20,220 板橋區,A1 香蕉  ,32.1,28.0,25.6,28.4, +  7,"8,626", + 16
110/07/21,220 板橋區,A1 香蕉  ,28.8,28.0,25.8,27.7, -  2,"7,080", - 18
110/07/22,220 板橋區,A1 香蕉  ,28.3,28.0,23.2,27.1, -  2,"6,096", - 14
110/07/23,220 板橋區,A1 香蕉  ,31.8,26.0,25.4,27.0, -  0,"10,740", + 76
110/07/24,220 板橋區,A1 香蕉  ,28.3,26.0,24.7,26.2, -  3,"8,342", - 22
110/07/25,220 板橋區,A1 香蕉  ,29.2,26.0,25.9,26.6, +  2,"7,335", - 12
110/07/27,220 板橋區,A1 香蕉  ,30.1,28.0,25.2,27.8, +  5,"7,637", +  4
110/07/28,220 板橋區,A1 香蕉  ,28.0,28.0,23.3,27.1, -  3,"6,894", - 10
110/07/29,220 板橋區,A1 香蕉  ,28.0,28.0,25.6,27.5, +  1,"5,127", - 26
110/01/01,241 三重區,A1 香蕉  ,21.1,16.6,14.1,17.0, +  1,"12,680", + 19
110/01/02,241 三重區,A1 香蕉  ,21.8,16.6,13.3,17.0,    0,"17,153", + 35
110/01/03,241 三重區,A1 香蕉  ,22.1,16.5,14.4,17.2, +  1,"15,881", -  7
110/01/05,241 三重區,A1 香蕉  ,21.6,17.3,12.3,17.2,    0,"19,522", + 23
110/01/06,241 三重區,A1 香蕉  ,21.7,16.9,12.3,17.0, -  1,"15,251", - 22
110/01/07,241 三重區,A1 香蕉  ,21.8,17.0,14.8,17.5, +  3,"12,695", - 17
110/01/08,241 三重區,A1 香蕉  ,21.6,17.4,14.9,17.7, +  1,"13,070", +  3
110/01/09,241 三重區,A1 香蕉  ,22.7,17.4,14.6,17.9, +  1,"14,265", +  9
110/01/10,241 三重區,A1 香蕉  ,23.4,17.7,15.1,18.3, +  2,"17,598", + 23
110/01/12,241 三重區,A1 香蕉  ,24.2,18.3,15.3,18.9, +  3,"30,075", + 71
110/01/13,241 三重區,A1 香蕉  ,24.3,18.6,16.3,19.3, +  2,"29,117", -  3
110/01/15,241 三重區,A1 香蕉  ,25.0,19.5,13.4,19.4, +  1,"21,051", - 28
110/01/16,241 三重區,A1 香蕉  ,25.7,19.1,15.7,19.7, +  2,"17,412", - 17
110/01/17,241 三重區,A1 香蕉  ,24.7,20.4,14.5,20.0, +  2,"16,650", -  4
110/01/19,241 三重區,A1 香蕉  ,24.0,20.0,14.6,19.7, -  2,"22,002", + 32
110/01/20,241 三重區,A1 香蕉  ,23.1,19.4,13.9,19.0, -  4,"19,039", - 13
110/01/21,241 三重區,A1 香蕉  ,22.8,18.3,11.4,17.8, -  6,"16,620", - 13
110/01/22,241 三重區,A1 香蕉  ,23.2,18.0,15.3,18.5, +  4,"15,514", -  7
110/01/23,241 三重區,A1 香蕉  ,22.0,19.3,12.6,18.5,    0,"18,210", + 17
110/01/24,241 三重區,A1 香蕉  ,22.0,17.7,15.0,18.0, -  3,"17,758", -  2
110/01/26,241 三重區,A1 香蕉  ,24.5,19.8,15.2,19.8, + 10,"31,178", + 76
110/01/27,241 三重區,A1 香蕉  ,25.5,20.0,13.2,19.7, -  1,"23,987", - 23
110/01/28,241 三重區,A1 香蕉  ,23.5,19.7,13.8,19.3, -  2,"16,723", - 30
110/01/29,241 三重區,A1 香蕉  ,23.0,18.7,12.6,18.3, -  5,"14,883", - 11
