日期,市場,產品,上價,中價,下價,平均價(元/公斤),平均價_跟前一交易日比較%,交易量(公斤),交易量_跟前一交易日比較%
108/08/27,104 台北二  ,B6 鳳梨 甜蜜蜜 ,37.0,36.3,35.0,36.2,  -  ,383,  -  
108/08/28,104 台北二  ,B6 鳳梨 甜蜜蜜 ,40.0,37.8,37.0,38.1, +  5,125, - 67
108/08/29,104 台北二  ,B6 鳳梨 甜蜜蜜 ,40.0,37.0,30.0,36.2, -  5,203, + 62
108/08/30,104 台北二  ,B6 鳳梨 甜蜜蜜 ,39.7,24.4,20.0,26.6, - 27,"1,150", +467
108/09/01,104 台北二  ,B6 鳳梨 甜蜜蜜 ,26.6,23.4,22.0,23.7,  -  ,"1,194",  -  
108/09/03,104 台北二  ,B6 鳳梨 甜蜜蜜 ,36.7,28.6,25.0,29.5, + 24,"1,039", - 13
108/09/06,104 台北二  ,B6 鳳梨 甜蜜蜜 ,30.8,23.7,23.0,25.0,  -  ,"1,251",  -  
108/09/19,104 台北二  ,B6 鳳梨 甜蜜蜜 ,22.0,19.0,11.0,18.0,  -  ,55,  -  
108/09/22,104 台北二  ,B6 鳳梨 甜蜜蜜 ,20.0,16.4,13.0,16.5,  -  ,624,  -  
108/09/24,104 台北二  ,B6 鳳梨 甜蜜蜜 ,20.0,17.2,11.0,16.5,    0,559, - 10
108/09/25,104 台北二  ,B6 鳳梨 甜蜜蜜 ,20.0,15.8,11.0,15.7, -  5,489, - 13
108/09/26,104 台北二  ,B6 鳳梨 甜蜜蜜 ,20.0,15.8,11.0,15.7,    0,145, - 70
108/09/27,104 台北二  ,B6 鳳梨 甜蜜蜜 ,16.0,15.4,15.0,15.5, -  1,621, +328
108/09/28,104 台北二  ,B6 鳳梨 甜蜜蜜 ,16.0,15.9,15.0,15.7, +  1,780, + 26
108/09/29,104 台北二  ,B6 鳳梨 甜蜜蜜 ,15.9,15.0,15.0,15.2, -  3,"1,115", + 43
108/10/03,104 台北二  ,B6 鳳梨 甜蜜蜜 ,18.0,16.1,14.4,16.2,  -  ,811,  -  
108/10/04,104 台北二  ,B6 鳳梨 甜蜜蜜 ,16.0,16.0,15.2,15.8, -  2,590, - 27
108/10/05,104 台北二  ,B6 鳳梨 甜蜜蜜 ,17.0,15.6,15.0,15.8,    0,536, -  9
108/10/12,104 台北二  ,B6 鳳梨 甜蜜蜜 ,20.0,17.5,17.0,17.9,  -  ,162,  -  
108/10/15,104 台北二  ,B6 鳳梨 甜蜜蜜 ,16.4,16.0,15.7,16.0,  -  ,940,  -  
108/10/16,104 台北二  ,B6 鳳梨 甜蜜蜜 ,18.0,17.7,16.0,17.4, +  9,493, - 48
108/10/18,104 台北二  ,B6 鳳梨 甜蜜蜜 ,17.0,16.2,15.0,16.1, -  7,903, + 83
108/10/20,104 台北二  ,B6 鳳梨 甜蜜蜜 ,16.0,14.9,14.0,15.0,  -  ,428,  -  
108/10/27,104 台北二  ,B6 鳳梨 甜蜜蜜 ,15.0,15.0,15.0,15.0,  -  ,150,  -  
108/10/29,104 台北二  ,B6 鳳梨 甜蜜蜜 ,15.6,14.7,13.0,14.5, -  3,179, + 19
108/11/02,104 台北二  ,B6 鳳梨 甜蜜蜜 ,15.0,13.8,13.0,13.9,  -  ,245,  -  
109/03/22,104 台北二  ,B6 鳳梨 甜蜜蜜 ,27.0,27.0,27.0,27.0,  -  ,229,  -  
109/03/24,104 台北二  ,B6 鳳梨 甜蜜蜜 ,27.0,26.5,21.3,25.6, -  5,666, +191
109/03/25,104 台北二  ,B6 鳳梨 甜蜜蜜 ,25.0,24.7,24.0,24.6, -  4,653, -  2
109/03/26,104 台北二  ,B6 鳳梨 甜蜜蜜 ,24.6,20.1,19.0,20.8, - 15,474, - 27
109/03/27,104 台北二  ,B6 鳳梨 甜蜜蜜 ,20.0,20.0,20.0,20.0, -  4,100, - 79
109/03/28,104 台北二  ,B6 鳳梨 甜蜜蜜 ,23.0,22.9,22.0,22.7, + 13,364, +264
109/03/29,104 台北二  ,B6 鳳梨 甜蜜蜜 ,24.9,23.0,16.9,22.2, -  2,346, -  5
109/03/31,104 台北二  ,B6 鳳梨 甜蜜蜜 ,24.7,20.7,15.2,20.4, -  8,"1,272", +268
109/04/01,104 台北二  ,B6 鳳梨 甜蜜蜜 ,24.0,19.9,15.9,19.9, -  2,"1,701", + 34
109/04/02,104 台北二  ,B6 鳳梨 甜蜜蜜 ,21.4,17.6,15.0,17.8, - 11,"3,001", + 76
109/04/03,104 台北二  ,B6 鳳梨 甜蜜蜜 ,19.7,16.8,16.0,17.2, -  3,663, - 78
109/04/04,104 台北二  ,B6 鳳梨 甜蜜蜜 ,20.0,18.2,15.9,18.1, +  5,195, - 71
109/04/07,104 台北二  ,B6 鳳梨 甜蜜蜜 ,21.3,16.7,13.9,17.1, -  6,"2,291", +999
109/04/08,104 台北二  ,B6 鳳梨 甜蜜蜜 ,21.4,16.8,15.3,17.4, +  2,"1,669", - 27
109/04/09,104 台北二  ,B6 鳳梨 甜蜜蜜 ,22.0,20.0,14.2,19.2, + 10,468, - 72
109/04/10,104 台北二  ,B6 鳳梨 甜蜜蜜 ,25.7,17.4,15.6,18.7, -  3,"1,254", +168
109/04/11,104 台北二  ,B6 鳳梨 甜蜜蜜 ,23.1,17.7,14.6,18.2, -  3,"2,907", +132
109/04/12,104 台北二  ,B6 鳳梨 甜蜜蜜 ,23.4,17.6,15.5,18.4, +  1,"1,340", - 54
109/04/14,104 台北二  ,B6 鳳梨 甜蜜蜜 ,23.0,16.6,14.9,17.5, -  5,"1,731", + 29
109/04/15,104 台北二  ,B6 鳳梨 甜蜜蜜 ,19.5,17.9,16.8,18.0, +  3,855, - 51
109/04/16,104 台北二  ,B6 鳳梨 甜蜜蜜 ,20.0,17.8,16.8,18.1, +  1,"1,198", + 40
109/04/17,104 台北二  ,B6 鳳梨 甜蜜蜜 ,23.3,19.4,17.1,19.7, +  9,"1,047", - 13
109/04/18,104 台北二  ,B6 鳳梨 甜蜜蜜 ,21.7,19.8,17.4,19.7,    0,"1,251", + 19
109/04/19,104 台北二  ,B6 鳳梨 甜蜜蜜 ,21.7,20.0,17.1,19.7,    0,"1,814", + 45
109/04/21,104 台北二  ,B6 鳳梨 甜蜜蜜 ,22.0,19.9,15.8,19.5, -  1,"5,699", +214
109/04/22,104 台北二  ,B6 鳳梨 甜蜜蜜 ,24.4,18.0,14.2,18.5, -  5,"1,771", - 69
109/04/23,104 台北二  ,B6 鳳梨 甜蜜蜜 ,23.7,18.5,15.5,18.9, +  2,"3,150", + 78
109/04/24,104 台北二  ,B6 鳳梨 甜蜜蜜 ,18.6,16.6,14.6,16.6, - 12,"4,174", + 33
109/04/25,104 台北二  ,B6 鳳梨 甜蜜蜜 ,23.0,19.8,14.9,19.4, + 17,"1,170", - 72
109/04/26,104 台北二  ,B6 鳳梨 甜蜜蜜 ,22.6,20.0,16.0,19.7, +  2,"1,804", + 54
109/04/28,104 台北二  ,B6 鳳梨 甜蜜蜜 ,23.7,18.6,17.4,19.4, -  2,"2,524", + 40
109/04/29,104 台北二  ,B6 鳳梨 甜蜜蜜 ,19.7,18.1,15.4,17.9, -  8,"3,593", + 42
109/04/30,104 台北二  ,B6 鳳梨 甜蜜蜜 ,22.3,18.5,16.4,18.8, +  5,"2,758", - 23
109/05/01,104 台北二  ,B6 鳳梨 甜蜜蜜 ,21.1,18.8,16.3,18.8,    0,"2,508", -  9
109/05/02,104 台北二  ,B6 鳳梨 甜蜜蜜 ,23.1,19.9,16.0,19.7, +  5,"3,583", + 43
109/05/03,104 台北二  ,B6 鳳梨 甜蜜蜜 ,22.3,18.9,15.9,19.0, -  4,"4,625", + 29
109/05/05,104 台北二  ,B6 鳳梨 甜蜜蜜 ,28.9,20.2,15.4,21.0, + 11,"5,589", + 21
109/05/06,104 台北二  ,B6 鳳梨 甜蜜蜜 ,23.5,18.9,15.5,19.2, -  9,"5,808", +  4
109/05/07,104 台北二  ,B6 鳳梨 甜蜜蜜 ,26.2,19.2,14.0,19.6, +  2,"3,481", - 40
109/05/08,104 台北二  ,B6 鳳梨 甜蜜蜜 ,23.5,18.8,15.7,19.1, -  3,"2,551", - 27
109/05/09,104 台北二  ,B6 鳳梨 甜蜜蜜 ,21.3,17.6,14.8,17.8, -  7,"4,651", + 82
109/05/10,104 台北二  ,B6 鳳梨 甜蜜蜜 ,20.6,17.1,12.9,16.9, -  5,"6,856", + 47
109/05/12,104 台北二  ,B6 鳳梨 甜蜜蜜 ,26.8,20.7,16.8,21.1, + 25,"2,213", - 68
109/05/13,104 台北二  ,B6 鳳梨 甜蜜蜜 ,21.2,17.8,14.8,17.9, - 15,"3,949", + 78
109/05/14,104 台北二  ,B6 鳳梨 甜蜜蜜 ,22.6,17.6,15.3,18.1, +  1,"5,881", + 49
109/05/15,104 台北二  ,B6 鳳梨 甜蜜蜜 ,21.3,17.7,15.1,17.9, -  1,"5,682", -  3
109/05/16,104 台北二  ,B6 鳳梨 甜蜜蜜 ,21.3,20.3,16.6,19.8, + 11,"2,237", - 61
109/05/17,104 台北二  ,B6 鳳梨 甜蜜蜜 ,22.8,18.1,14.3,18.3, -  8,"4,090", + 83
109/05/19,104 台北二  ,B6 鳳梨 甜蜜蜜 ,25.7,21.2,16.4,21.1, + 15,"3,435", - 16
109/05/20,104 台北二  ,B6 鳳梨 甜蜜蜜 ,23.7,19.9,15.3,19.8, -  6,"4,457", + 30
109/05/21,104 台北二  ,B6 鳳梨 甜蜜蜜 ,22.8,20.1,17.5,20.2, +  2,"6,594", + 48
109/05/22,104 台北二  ,B6 鳳梨 甜蜜蜜 ,20.8,18.4,14.2,18.0, - 11,"11,050", + 68
109/05/23,104 台北二  ,B6 鳳梨 甜蜜蜜 ,20.4,17.6,14.2,17.5, -  3,"12,030", +  9
109/05/24,104 台北二  ,B6 鳳梨 甜蜜蜜 ,19.6,15.7,13.5,16.0, -  9,"11,509", -  4
109/05/26,104 台北二  ,B6 鳳梨 甜蜜蜜 ,21.6,16.3,11.4,16.4, +  2,"6,405", - 44
109/05/27,104 台北二  ,B6 鳳梨 甜蜜蜜 ,18.6,13.5,10.0,13.8, - 16,"8,909", + 39
109/05/28,104 台北二  ,B6 鳳梨 甜蜜蜜 ,22.0,21.6,21.0,21.6, + 57,324, - 96
109/05/29,104 台北二  ,B6 鳳梨 甜蜜蜜 ,20.0,14.1,8.7,14.2, - 34,"4,569", +999
109/05/30,104 台北二  ,B6 鳳梨 甜蜜蜜 ,23.5,14.7,10.3,15.6, + 10,"5,953", + 30
109/05/31,104 台北二  ,B6 鳳梨 甜蜜蜜 ,19.3,12.8,10.6,13.7, - 12,"9,257", + 56
109/06/02,104 台北二  ,B6 鳳梨 甜蜜蜜 ,23.0,16.0,10.4,16.3, + 19,"6,528", - 29
109/06/03,104 台北二  ,B6 鳳梨 甜蜜蜜 ,21.7,13.5,10.0,14.4, - 12,"8,509", + 30
109/06/04,104 台北二  ,B6 鳳梨 甜蜜蜜 ,21.2,15.8,11.6,16.0, + 11,"7,779", -  9
109/06/05,104 台北二  ,B6 鳳梨 甜蜜蜜 ,20.9,15.5,12.8,16.0,    0,"8,572", + 10
109/06/06,104 台北二  ,B6 鳳梨 甜蜜蜜 ,25.1,17.6,14.1,18.4, + 15,"8,159", -  5
109/06/07,104 台北二  ,B6 鳳梨 甜蜜蜜 ,26.8,18.2,14.2,19.1, +  4,"5,789", - 29
109/06/09,104 台北二  ,B6 鳳梨 甜蜜蜜 ,28.6,18.2,9.3,18.5, -  3,"5,792", +  0
109/06/10,104 台北二  ,B6 鳳梨 甜蜜蜜 ,25.1,16.0,13.0,17.2, -  7,"5,338", -  8
109/06/11,104 台北二  ,B6 鳳梨 甜蜜蜜 ,25.3,15.4,13.4,17.0, -  1,"6,762", + 27
109/06/12,104 台北二  ,B6 鳳梨 甜蜜蜜 ,27.1,15.3,12.5,17.1, +  1,"7,133", +  5
109/06/13,104 台北二  ,B6 鳳梨 甜蜜蜜 ,29.6,17.0,12.9,18.7, +  9,"4,705", - 34
109/06/14,104 台北二  ,B6 鳳梨 甜蜜蜜 ,27.1,17.5,15.2,19.0, +  2,"10,672", +127
109/06/16,104 台北二  ,B6 鳳梨 甜蜜蜜 ,28.1,16.2,13.2,18.0, -  5,"12,659", + 19
109/06/17,104 台北二  ,B6 鳳梨 甜蜜蜜 ,26.9,16.0,12.1,17.4, -  3,"9,444", - 25
109/06/18,104 台北二  ,B6 鳳梨 甜蜜蜜 ,25.4,16.2,13.2,17.4,    0,"10,859", + 15
109/06/19,104 台北二  ,B6 鳳梨 甜蜜蜜 ,24.1,19.6,14.2,19.4, + 11,"8,893", - 18
109/06/20,104 台北二  ,B6 鳳梨 甜蜜蜜 ,26.2,18.3,15.0,19.2, -  1,"7,821", - 12
109/06/21,104 台北二  ,B6 鳳梨 甜蜜蜜 ,26.3,20.4,13.7,20.2, +  5,"8,222", +  5
109/06/23,104 台北二  ,B6 鳳梨 甜蜜蜜 ,24.2,21.1,13.8,20.3, +  0,"8,896", +  8
109/06/24,104 台北二  ,B6 鳳梨 甜蜜蜜 ,25.0,18.8,13.1,18.9, -  7,"5,173", - 42
109/06/25,104 台北二  ,B6 鳳梨 甜蜜蜜 ,23.0,17.8,12.6,17.8, -  6,"11,767", +127
109/06/28,104 台北二  ,B6 鳳梨 甜蜜蜜 ,20.8,17.2,12.9,17.0, -  4,"8,198", - 30
109/06/30,104 台北二  ,B6 鳳梨 甜蜜蜜 ,19.0,16.8,14.1,16.7, -  2,"5,278", - 36
109/07/01,104 台北二  ,B6 鳳梨 甜蜜蜜 ,23.4,21.4,17.1,21.0, + 26,"1,111", - 79
109/07/02,104 台北二  ,B6 鳳梨 甜蜜蜜 ,21.8,19.0,13.9,18.5, - 12,"2,996", +170
109/07/03,104 台北二  ,B6 鳳梨 甜蜜蜜 ,31.6,26.2,11.1,24.2, + 31,887, - 70
109/07/04,104 台北二  ,B6 鳳梨 甜蜜蜜 ,26.6,20.0,10.5,19.4, - 20,"1,033", + 16
109/07/05,104 台北二  ,B6 鳳梨 甜蜜蜜 ,27.3,22.2,12.5,21.2, +  9,"1,665", + 61
109/07/07,104 台北二  ,B6 鳳梨 甜蜜蜜 ,25.1,22.9,18.4,22.4, +  6,971, - 42
109/07/08,104 台北二  ,B6 鳳梨 甜蜜蜜 ,20.9,18.4,14.2,18.1, - 19,"1,143", + 18
109/07/09,104 台北二  ,B6 鳳梨 甜蜜蜜 ,18.0,17.5,17.0,17.5, -  3,450, - 61
109/07/11,104 台北二  ,B6 鳳梨 甜蜜蜜 ,20.0,18.2,16.0,18.1,  -  ,253,  -  
109/07/14,104 台北二  ,B6 鳳梨 甜蜜蜜 ,23.2,19.7,12.6,19.0,  -  ,"2,594",  -  
109/07/15,104 台北二  ,B6 鳳梨 甜蜜蜜 ,22.0,21.6,20.2,21.4, + 13,469, - 82
109/07/17,104 台北二  ,B6 鳳梨 甜蜜蜜 ,22.0,21.1,20.2,21.1, -  1,713, + 52
109/07/18,104 台北二  ,B6 鳳梨 甜蜜蜜 ,28.2,23.4,17.6,23.2, + 10,712, -  0
109/07/19,104 台北二  ,B6 鳳梨 甜蜜蜜 ,28.8,27.7,25.2,27.4, + 18,939, + 32
109/07/21,104 台北二  ,B6 鳳梨 甜蜜蜜 ,24.0,21.7,15.2,20.9, - 24,"1,258", + 34
109/07/22,104 台北二  ,B6 鳳梨 甜蜜蜜 ,21.0,19.1,14.6,18.6, - 11,245, - 81
109/07/25,104 台北二  ,B6 鳳梨 甜蜜蜜 ,22.0,19.1,14.8,18.8,  -  ,969,  -  
109/07/28,104 台北二  ,B6 鳳梨 甜蜜蜜 ,20.7,18.9,15.3,18.6,  -  ,"1,293",  -  
109/07/29,104 台北二  ,B6 鳳梨 甜蜜蜜 ,21.2,17.2,12.4,17.1, -  8,"1,078", - 17
109/07/30,104 台北二  ,B6 鳳梨 甜蜜蜜 ,23.2,20.5,19.4,20.8, + 22,496, - 54
109/07/31,104 台北二  ,B6 鳳梨 甜蜜蜜 ,22.0,20.6,15.0,19.7, -  5,"1,201", +142
109/08/01,104 台北二  ,B6 鳳梨 甜蜜蜜 ,21.4,18.8,11.6,17.9, -  9,"2,936", +144
109/08/02,104 台北二  ,B6 鳳梨 甜蜜蜜 ,27.0,21.5,11.2,20.5, + 15,"2,927", -  0
109/08/04,104 台北二  ,B6 鳳梨 甜蜜蜜 ,25.5,21.4,14.7,20.9, +  2,"3,785", + 29
109/08/05,104 台北二  ,B6 鳳梨 甜蜜蜜 ,28.0,24.5,19.2,24.2, + 16,953, - 75
109/10/21,104 台北二  ,B6 鳳梨 甜蜜蜜 ,11.0,11.0,11.0,11.0,  -  ,80,  -  
110/03/25,104 台北二  ,B6 鳳梨 甜蜜蜜 ,27.0,25.8,25.0,25.8,  -  ,116,  -  
110/03/26,104 台北二  ,B6 鳳梨 甜蜜蜜 ,29.0,29.0,29.0,29.0, + 12,66, - 43
110/03/27,104 台北二  ,B6 鳳梨 甜蜜蜜 ,38.0,34.8,28.0,34.1, + 18,127, + 92
110/03/28,104 台北二  ,B6 鳳梨 甜蜜蜜 ,32.0,31.2,30.0,31.1, -  9,116, -  9
110/03/30,104 台北二  ,B6 鳳梨 甜蜜蜜 ,33.0,32.4,32.0,32.4, +  4,190, + 64
110/03/31,104 台北二  ,B6 鳳梨 甜蜜蜜 ,32.0,31.3,30.0,31.2, -  4,222, + 17
110/04/01,104 台北二  ,B6 鳳梨 甜蜜蜜 ,32.0,31.0,30.0,31.0, -  1,272, + 23
110/04/02,104 台北二  ,B6 鳳梨 甜蜜蜜 ,32.0,28.9,24.0,28.5, -  8,679, +150
110/04/03,104 台北二  ,B6 鳳梨 甜蜜蜜 ,31.0,27.6,22.3,27.2, -  5,586, - 14
110/04/06,104 台北二  ,B6 鳳梨 甜蜜蜜 ,28.6,25.7,22.2,25.6, -  6,556, -  5
110/04/07,104 台北二  ,B6 鳳梨 甜蜜蜜 ,30.0,26.7,24.4,26.9, +  5,514, -  8
110/04/08,104 台北二  ,B6 鳳梨 甜蜜蜜 ,25.0,23.6,23.0,23.8, - 12,357, - 31
110/04/09,104 台北二  ,B6 鳳梨 甜蜜蜜 ,30.9,27.4,24.4,27.5, + 16,388, +  9
110/04/10,104 台北二  ,B6 鳳梨 甜蜜蜜 ,30.7,27.5,24.1,27.5,    0,"1,492", +285
110/04/11,104 台北二  ,B6 鳳梨 甜蜜蜜 ,31.6,25.9,23.8,26.6, -  3,"1,904", + 28
110/04/13,104 台北二  ,B6 鳳梨 甜蜜蜜 ,26.1,23.8,20.0,23.5, - 12,"1,944", +  2
110/04/14,104 台北二  ,B6 鳳梨 甜蜜蜜 ,28.2,24.8,22.4,25.0, +  6,658, - 66
110/04/15,104 台北二  ,B6 鳳梨 甜蜜蜜 ,25.2,21.0,19.8,21.6, - 14,956, + 45
110/04/16,104 台北二  ,B6 鳳梨 甜蜜蜜 ,22.8,19.9,15.4,19.6, -  9,"2,660", +178
110/04/17,104 台北二  ,B6 鳳梨 甜蜜蜜 ,20.8,18.3,14.5,18.0, -  8,"1,630", - 39
110/04/18,104 台北二  ,B6 鳳梨 甜蜜蜜 ,20.4,17.0,10.7,16.4, -  9,"1,458", - 11
110/04/20,104 台北二  ,B6 鳳梨 甜蜜蜜 ,21.0,15.4,13.0,16.0, -  2,501, - 66
110/04/21,104 台北二  ,B6 鳳梨 甜蜜蜜 ,26.0,22.6,16.8,22.1, + 38,"1,368", +173
110/04/22,104 台北二  ,B6 鳳梨 甜蜜蜜 ,26.7,20.7,16.0,20.9, -  5,"2,340", + 71
110/04/23,104 台北二  ,B6 鳳梨 甜蜜蜜 ,28.0,25.8,15.9,24.2, + 16,"1,959", - 16
110/04/24,104 台北二  ,B6 鳳梨 甜蜜蜜 ,27.8,24.6,17.8,23.9, -  1,"1,571", - 20
110/04/25,104 台北二  ,B6 鳳梨 甜蜜蜜 ,25.3,20.6,14.1,20.2, - 15,"3,920", +150
110/04/27,104 台北二  ,B6 鳳梨 甜蜜蜜 ,28.5,23.7,16.3,23.2, + 15,"2,348", - 40
110/04/28,104 台北二  ,B6 鳳梨 甜蜜蜜 ,27.6,23.4,18.5,23.3, +  0,"2,054", - 13
110/04/29,104 台北二  ,B6 鳳梨 甜蜜蜜 ,25.9,19.8,17.7,20.6, - 12,"1,206", - 41
110/04/30,104 台北二  ,B6 鳳梨 甜蜜蜜 ,28.0,24.0,19.5,23.9, + 16,"1,120", -  7
110/05/01,104 台北二  ,B6 鳳梨 甜蜜蜜 ,35.8,24.4,19.8,25.8, +  8,"1,070", -  4
110/05/02,104 台北二  ,B6 鳳梨 甜蜜蜜 ,38.5,27.1,18.1,27.6, +  7,716, - 33
110/05/04,104 台北二  ,B6 鳳梨 甜蜜蜜 ,35.5,24.1,19.1,25.4, -  8,"3,360", +369
110/05/05,104 台北二  ,B6 鳳梨 甜蜜蜜 ,29.5,26.5,22.3,26.2, +  3,"1,388", - 59
110/05/06,104 台北二  ,B6 鳳梨 甜蜜蜜 ,29.6,26.3,20.8,25.8, -  2,"2,241", + 61
110/05/07,104 台北二  ,B6 鳳梨 甜蜜蜜 ,38.0,30.8,22.4,30.6, + 19,"3,602", + 61
110/05/08,104 台北二  ,B6 鳳梨 甜蜜蜜 ,33.0,28.4,20.7,27.8, -  9,"2,252", - 37
110/05/09,104 台北二  ,B6 鳳梨 甜蜜蜜 ,37.3,29.0,22.7,29.4, +  6,"4,335", + 92
110/05/11,104 台北二  ,B6 鳳梨 甜蜜蜜 ,37.9,28.6,22.1,29.2, -  1,"2,052", - 53
110/05/12,104 台北二  ,B6 鳳梨 甜蜜蜜 ,42.0,33.5,26.9,33.9, + 16,"1,033", - 50
110/05/13,104 台北二  ,B6 鳳梨 甜蜜蜜 ,38.5,28.0,23.4,29.2, - 14,"3,040", +194
110/05/14,104 台北二  ,B6 鳳梨 甜蜜蜜 ,41.7,29.9,24.4,31.2, +  7,"1,508", - 50
110/05/15,104 台北二  ,B6 鳳梨 甜蜜蜜 ,39.8,29.7,24.0,30.5, -  2,"3,390", +125
110/05/16,104 台北二  ,B6 鳳梨 甜蜜蜜 ,38.8,29.4,24.1,30.2, -  1,"4,423", + 30
110/05/18,104 台北二  ,B6 鳳梨 甜蜜蜜 ,39.7,28.1,20.4,28.9, -  4,"5,689", + 29
110/05/19,104 台北二  ,B6 鳳梨 甜蜜蜜 ,30.6,24.2,19.1,24.4, - 16,"4,384", - 23
110/05/20,104 台北二  ,B6 鳳梨 甜蜜蜜 ,35.4,27.4,20.7,27.6, + 13,"2,836", - 35
110/05/21,104 台北二  ,B6 鳳梨 甜蜜蜜 ,31.2,24.1,17.6,24.2, - 12,"4,465", + 57
110/05/22,104 台北二  ,B6 鳳梨 甜蜜蜜 ,33.5,25.8,17.5,25.7, +  6,"5,047", + 13
110/05/23,104 台北二  ,B6 鳳梨 甜蜜蜜 ,39.1,27.1,18.0,27.7, +  8,"6,875", + 36
110/05/25,104 台北二  ,B6 鳳梨 甜蜜蜜 ,39.9,28.6,17.0,28.5, +  3,"8,442", + 23
110/05/26,104 台北二  ,B6 鳳梨 甜蜜蜜 ,44.5,30.0,15.7,30.0, +  5,"6,760", - 20
110/05/27,104 台北二  ,B6 鳳梨 甜蜜蜜 ,47.9,28.8,17.5,30.3, +  1,"8,447", + 25
110/05/28,104 台北二  ,B6 鳳梨 甜蜜蜜 ,42.7,21.4,12.4,23.8, - 21,"6,928", - 18
110/05/29,104 台北二  ,B6 鳳梨 甜蜜蜜 ,41.6,22.1,12.3,24.0, +  1,"6,966", +  1
110/05/30,104 台北二  ,B6 鳳梨 甜蜜蜜 ,45.7,22.7,13.3,25.4, +  6,"5,642", - 19
110/06/01,104 台北二  ,B6 鳳梨 甜蜜蜜 ,48.0,22.4,13.3,25.7, +  1,"4,204", - 25
110/06/02,104 台北二  ,B6 鳳梨 甜蜜蜜 ,50.3,26.0,17.1,29.1, + 13,"7,214", + 72
110/06/04,104 台北二  ,B6 鳳梨 甜蜜蜜 ,43.0,22.6,12.0,24.5, - 16,"7,635", +  6
110/06/05,104 台北二  ,B6 鳳梨 甜蜜蜜 ,43.8,22.1,12.1,24.4, -  0,"6,300", - 17
110/06/06,104 台北二  ,B6 鳳梨 甜蜜蜜 ,38.1,21.6,13.0,23.2, -  5,"6,003", -  5
110/06/08,104 台北二  ,B6 鳳梨 甜蜜蜜 ,47.2,33.1,18.0,32.9, + 42,"5,532", -  8
110/06/09,104 台北二  ,B6 鳳梨 甜蜜蜜 ,46.8,22.5,14.1,25.7, - 22,"7,893", + 43
110/06/10,104 台北二  ,B6 鳳梨 甜蜜蜜 ,47.0,24.3,14.2,26.8, +  4,"8,130", +  3
110/06/11,104 台北二  ,B6 鳳梨 甜蜜蜜 ,43.1,20.0,10.5,22.8, - 15,"5,540", - 32
110/06/12,104 台北二  ,B6 鳳梨 甜蜜蜜 ,47.6,31.7,15.2,31.6, + 39,"5,008", - 10
110/06/13,104 台北二  ,B6 鳳梨 甜蜜蜜 ,38.8,20.9,8.2,22.0, - 30,"11,220", +124
110/06/14,104 台北二  ,B6 鳳梨 甜蜜蜜 ,37.4,24.5,11.1,24.4, + 11,"8,620", - 23
110/06/17,104 台北二  ,B6 鳳梨 甜蜜蜜 ,36.0,23.6,14.1,24.2, -  1,"8,876", +  3
110/06/18,104 台北二  ,B6 鳳梨 甜蜜蜜 ,34.6,21.6,10.8,22.0, -  9,"7,927", - 11
110/06/19,104 台北二  ,B6 鳳梨 甜蜜蜜 ,32.5,20.7,11.0,21.1, -  4,"9,878", + 25
110/06/20,104 台北二  ,B6 鳳梨 甜蜜蜜 ,29.4,17.0,10.2,18.1, - 14,"10,091", +  2
110/06/22,104 台北二  ,B6 鳳梨 甜蜜蜜 ,38.7,23.7,13.8,24.7, + 36,"8,183", - 19
110/06/23,104 台北二  ,B6 鳳梨 甜蜜蜜 ,32.6,20.7,10.9,21.1, - 15,"9,233", + 13
110/06/24,104 台北二  ,B6 鳳梨 甜蜜蜜 ,31.8,18.5,10.8,19.6, -  7,"10,307", + 12
110/06/25,104 台北二  ,B6 鳳梨 甜蜜蜜 ,24.2,17.1,11.4,17.4, - 11,"9,817", -  5
110/06/26,104 台北二  ,B6 鳳梨 甜蜜蜜 ,23.4,16.7,10.6,16.8, -  3,"9,461", -  4
110/06/27,104 台北二  ,B6 鳳梨 甜蜜蜜 ,25.7,14.2,10.9,15.9, -  5,"11,314", + 20
110/06/29,104 台北二  ,B6 鳳梨 甜蜜蜜 ,24.1,15.1,7.9,15.4, -  3,"10,252", -  9
110/06/30,104 台北二  ,B6 鳳梨 甜蜜蜜 ,21.2,13.9,7.8,14.2, -  8,"7,142", - 30
110/07/01,104 台北二  ,B6 鳳梨 甜蜜蜜 ,18.6,13.6,9.3,13.7, -  4,"7,419", +  4
110/07/02,104 台北二  ,B6 鳳梨 甜蜜蜜 ,16.9,12.6,7.6,12.5, -  9,"8,446", + 14
110/07/03,104 台北二  ,B6 鳳梨 甜蜜蜜 ,17.3,13.2,6.0,12.6, +  1,"8,449", +  0
110/07/04,104 台北二  ,B6 鳳梨 甜蜜蜜 ,15.8,12.2,7.7,12.0, -  5,"8,367", -  1
110/07/06,104 台北二  ,B6 鳳梨 甜蜜蜜 ,18.5,15.0,10.8,14.9, + 24,"2,829", - 66
110/07/07,104 台北二  ,B6 鳳梨 甜蜜蜜 ,28.9,19.8,13.5,20.4, + 37,"2,553", - 10
110/07/08,104 台北二  ,B6 鳳梨 甜蜜蜜 ,26.3,22.1,15.4,21.6, +  6,"4,793", + 88
110/07/09,104 台北二  ,B6 鳳梨 甜蜜蜜 ,31.0,23.5,16.3,23.6, +  9,"3,651", - 24
