2012年 日/月,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
1,1019.0,1018.6,/,/,/,/,/,/,/,/,/,/
2,1019.4,1019.6,/,/,/,/,/,/,/,/,/,/
3,1018.2,1020.5,/,/,/,/,/,/,/,/,/,/
4,1021.5,1017.3,/,/,/,/,/,/,/,/,/,/
5,1020.6,1014.2,/,/,/,/,/,/,/,/,/,/
6,1020.8,1008.9,/,/,/,/,/,/,/,/,/,/
7,1021.8,1011.1,/,/,/,/,/,/,/,/,/,/
8,1020.8,/,/,/,/,/,/,/,/,/,/,/
9,1019.5,/,/,/,/,/,/,/,/,/,/,/
10,1019.4,/,/,/,/,/,/,/,/,/,/,/
11,1021.7,/,/,/,/,/,/,/,/,/,/,/
12,1020.0,/,/,/,/,/,/,/,/,/,/,/
13,1017.1,/,/,/,/,/,/,/,/,/,/,/
14,1012.7,/,/,/,/,/,/,/,/,/,/,/
15,1008.4,/,/,/,/,/,/,/,/,/,/,/
16,1011.7,/,/,/,/,/,/,/,/,/,/,/
17,1013.6,/,/,/,/,/,/,/,/,/,/,/
18,1013.1,/,/,/,/,/,/,/,/,/,/,/
19,1014.0,/,/,/,/,/,/,/,/,/,/,/
20,1014.3,/,/,/,/,/,/,/,/,/,/,/
21,1014.1,/,/,/,/,/,/,/,/,/,/,/
22,1015.9,/,/,/,/,/,/,/,/,/,/,/
23,1017.5,/,/,/,/,/,/,/,/,/,/,/
24,1015.3,/,/,/,/,/,/,/,/,/,/,/
25,1017.4,/,/,/,/,/,/,/,/,/,/,/
26,1018.3,/,/,/,/,/,/,/,/,/,/,/
27,1015.7,/,/,/,/,/,/,/,/,/,/,/
28,1014.4,/,/,/,/,/,/,/,/,/,/,/
29,1016.0,/,/,/,/,/,/,/,/,/,/,/
30,1017.9,,/,/,/,/,/,/,/,/,/,/
31,1018.6,,/,,/,,/,/,,/,,/
平均,1017.1,1015.7,/,/,/,/,/,/,/,/,/,/
