2019年 日/月,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
1,/,/,/,/,/,/,/,/,/,/,/,/
2,/,/,/,/,/,/,/,/,/,/,/,/
3,/,/,/,/,/,/,/,/,/,/,/,/
4,/,/,/,/,/,/,/,/,/,/,/,/
5,/,/,/,/,/,/,/,/,/,/,/,/
6,/,/,/,/,/,/,/,/,/,/,/,/
7,/,/,/,/,/,/,/,/,/,/,/,/
8,/,/,/,/,/,/,/,/,/,/,/,/
9,/,/,/,/,/,/,/,/,/,/,/,/
10,/,/,/,/,/,/,/,/,/,/,/,/
11,/,/,/,/,/,/,/,/,/,/,/,/
12,/,/,/,/,/,/,/,/,/,/,/,53
13,/,/,/,/,/,/,/,/,/,/,/,67
14,/,/,/,/,/,/,/,/,/,/,/,61
15,/,/,/,/,/,/,/,/,/,/,/,66
16,/,/,/,/,/,/,/,/,/,/,/,68
17,/,/,/,/,/,/,/,/,/,/,/,52
18,/,/,/,/,/,/,/,/,/,/,/,75
19,/,/,/,/,/,/,/,/,/,/,/,77
20,/,/,/,/,/,/,/,/,/,/,/,73
21,/,/,/,/,/,/,/,/,/,/,/,70
22,/,/,/,/,/,/,/,/,/,/,/,64
23,/,/,/,/,/,/,/,/,/,/,/,71
24,/,/,/,/,/,/,/,/,/,/,/,73
25,/,/,/,/,/,/,/,/,/,/,/,70
26,/,/,/,/,/,/,/,/,/,/,/,56
27,/,/,/,/,/,/,/,/,/,/,/,64
28,/,/,/,/,/,/,/,/,/,/,/,67
29,/,,/,/,/,/,/,/,/,/,/,/
30,/,,/,/,/,/,/,/,/,/,/,/
31,/,,/,,/,,/,/,,/,,75
平均,/,/,/,/,/,/,/,/,/,/,/,66.8
