2019年 日/月,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
1,/,60,49,/,82,70,65,61,61,66,65,39
2,/,52,48,78,86,69,71,58,51,51,57,50
3,69,30,52,58,90,68,65,64,58,67,58,59
4,53,58,43,55,65,75,54,63,65,58,61,53
5,64,53,47,56,54,59,61,65,66,60,58,90
6,63,29,60,49,89,56,68,68,60,58,50,88
7,58,33,95,48,89,56,62,57,64,61,46,82
8,51,36,81,48,79,59,63,67,58,60,37,51
9,58,50,85,/,76,61,73,76,51,62,35,54
10,50,57,77,/,71,65,62,63,57,52,52,/
11,53,35,84,61,59,95,63,80,59,64,51,/
12,48,38,49,/,50,98,62,88,57,58,44,44
13,48,45,/,68,60,80,60,53,55,64,52,43
14,44,49,47,54,58,86,58,60,64,67,58,42
15,47,40,71,/,59,60,54,81,62,61,58,43
16,71,43,72,95,80,50,61,79,60,64,52,51
17,71,46,58,/,93,65,49,82,60,58,33,51
18,54,52,56,/,98,60,82,72,61,57,43,56
19,45,42,44,64,65,57,64,77,57,57,59,45
20,60,44,52,75,73,59,70,67,62,61,63,53
21,68,54,21,73,84,54,61,74,80,57,56,62
22,69,41,47,62,70,64,59,/,63,42,52,55
23,49,65,81,/,86,72,/,58,/,/,52,50
24,41,84,90,/,69,89,65,51,63,46,50,42
25,29,55,81,47,63,56,55,66,56,63,58,45
26,35,54,48,50,62,60,61,66,57,57,52,47
27,49,56,50,50,68,65,59,55,54,60,/,55
28,34,52,46,60,73,56,56,49,59,54,48,60
29,38,,56,59,73,67,59,64,59,57,60,94
30,39,,59,55,63,66,54,58,60,45,51,/
31,34,,/,,61,,56,61,,66,,77
平均,51.4,48.3,60.3,60.2,72.5,66.6,61.7,66.1,60,58.4,52.1,56.5
