2018年 日/月,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
1,/,/,/,/,/,/,/,/,/,/,/,/
2,/,/,/,/,/,/,/,/,/,/,/,/
3,/,/,/,/,/,/,/,/,/,/,/,/
4,/,/,/,/,/,/,/,/,/,/,/,81
5,/,/,/,/,/,/,/,/,/,/,/,80
6,/,/,/,/,/,/,/,/,/,/,/,82
7,/,/,/,/,/,/,/,/,/,/,/,85
8,/,/,/,/,/,/,/,/,/,/,/,84
9,/,/,/,/,/,/,/,/,/,/,/,83
10,/,/,/,/,/,/,/,/,/,/,/,88
11,/,/,/,/,/,/,/,/,/,/,/,88
12,/,/,/,/,/,/,/,/,/,/,/,90
13,/,/,/,/,/,/,/,/,/,/,/,88
14,/,/,/,/,/,/,/,/,/,/,/,85
15,/,/,/,/,/,/,/,/,/,/,/,85
16,/,/,/,/,/,/,/,/,/,/,/,80
17,/,/,/,/,/,/,/,/,/,/,/,85
18,/,/,/,/,/,/,/,/,/,/,/,83
19,/,/,/,/,/,/,/,/,/,/,/,84
20,/,/,/,/,/,/,/,/,/,/,/,72
21,/,/,/,/,/,/,/,/,/,/,/,80
22,/,/,/,/,/,/,/,/,/,/,/,78
23,/,/,/,/,/,/,/,/,/,/,/,82
24,/,/,/,/,/,/,/,/,/,/,/,87
25,/,/,/,/,/,/,/,/,/,/,/,85
26,/,/,/,/,/,/,/,/,/,/,/,88
27,/,/,/,/,/,/,/,/,/,/,/,87
28,/,/,/,/,/,/,/,/,/,/,/,81
29,/,,/,/,/,/,/,/,/,/,/,82
30,/,,/,/,/,/,/,/,/,/,/,84
31,/,,/,,/,,/,/,,/,,85
平均,/,/,/,/,/,/,/,/,/,/,/,83.6
