2019年 日/月,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
1,/,8.0,8.9,/,2.7,6.4,10.7,7.8,7.8,7.4,6.3,8.0
2,/,9.0,7.9,3.5,2.3,9.0,7.6,9.7,11.1,10.3,7.8,8.8
3,8.2,8.7,4.3,8.7,4.2,10.2,9.0,9.7,8.2,0.1,8.5,7.8
4,8.5,7.8,9.5,9.7,6.4,5.5,9.6,9.0,4.4,8.0,8.1,6.7
5,5.0,6.0,7.0,10.3,7.2,8.9,7.8,8.6,6.8,10.1,9.6,2.3
6,7.8,9.1,8.0,10.4,5.6,8.5,7.0,8.6,5.3,9.3,9.2,3.9
7,5.9,9.5,0.0,10.2,3.8,9.1,9.7,9.7,8.1,9.5,9.0,3.0
8,8.3,8.7,5.5,10.4,5.8,9.6,10.9,8.0,10.0,8.6,9.3,7.4
9,8.5,8.7,3.8,/,4.6,10.1,9.9,4.1,10.5,8.7,9.3,7.7
10,8.4,5.5,3.3,/,8.4,7.6,9.9,10.5,8.9,9.5,9.3,/
11,7.7,9.4,3.3,7.8,10.9,0.3,10.0,6.5,9.6,8.6,9.2,/
12,6.5,9.2,8.5,/,11.0,0.0,8.0,6.8,10.7,8.1,9.1,8.4
13,7.3,8.4,/,6.9,9.8,7.0,10.0,8.6,10.5,7.2,8.6,7.8
14,8.7,9.0,9.3,10.4,10.0,5.3,11.5,9.3,9.2,7.0,8.2,8.6
15,7.8,6.5,4.3,/,9.9,8.9,11.5,3.7,7.3,9.3,8.0,8.6
16,3.2,8.4,3.8,0.8,5.6,9.0,10.2,6.2,9.4,7.2,8.9,8.6
17,7.8,9.1,5.5,/,3.2,7.5,11.2,6.6,5.2,7.2,8.9,8.4
18,8.2,9.2,7.3,/,0.0,8.7,4.4,7.6,9.5,9.3,9.3,8.5
19,5.6,6.0,10.1,5.9,7.2,11.7,7.0,7.0,10.5,8.8,8.2,8.4
20,5.9,9.7,9.9,8.2,4.6,11.0,9.7,6.3,10.0,7.8,8.1,4.6
21,6.5,9.5,10.1,5.8,4.8,11.1,9.8,1.5,5.3,8.4,7.7,7.8
22,6.9,8.3,9.3,9.3,7.3,9.8,7.8,/,7.5,8.6,8.5,8.0
23,8.8,4.9,3.1,/,4.8,5.1,/,10.6,/,/,8.8,7.5
24,8.6,3.0,1.7,/,8.8,7.5,9.1,5.3,9.9,9.2,8.3,8.6
25,9.1,8.9,2.9,10.4,9.9,9.7,10.2,7.7,10.2,6.4,8.5,8.6
26,8.8,8.9,10.5,9.8,10.0,9.2,9.5,9.4,9.6,8.5,8.5,7.3
27,7.0,8.8,9.2,10.3,4.4,10.5,9.0,9.9,9.1,6.6,/,6.7
28,8.9,8.8,10.1,11.3,8.0,10.4,9.0,9.9,8.5,7.3,8.8,6.6
29,9.0,,9.4,10.8,8.0,9.5,11.5,6.6,7.5,8.6,7.2,0.0
30,9.0,,9.7,8.7,8.4,9.2,11.1,7.2,3.3,8.7,8.7,/
31,8.7,,/,,10.1,,9.2,10.1,,9.1,,5.9
總和,220.6,227,196.2,179.6,207.7,246.3,281.8,232.5,243.9,243.4,247.9,194.5
