2021年 日/月,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
1,45,28,52,57,42,65,62,,,,,
2,46,42,58,53,49,59,64,,,,,
3,47,53,58,59,71,63,59,,,,,
4,58,56,53,62,51,57,59,,,,,
5,61,50,57,45,65,78,48,,,,,
6,71,37,62,47,0,82,63,,,,,
7,66,58,73,54,54,64,,,,,,
8,61,49,62,58,53,58,,,,,,
9,40,55,62,55,59,55,,,,,,
10,44,61,59,55,55,52,,,,,,
11,68,98,62,58,44,53,,,,,,
12,45,72,52,51,48,53,,,,,,
13,33,59,55,51,53,57,,,,,,
14,34,63,49,57,54,56,,,,,,
15,39,56,52,58,49,61,,,,,,
16,42,44,45,56,48,80,,,,,,
17,50,48,53,51,51,65,,,,,,
18,49,41,56,54,56,60,,,,,,
19,48,40,56,49,42,72,,,,,,
20,57,42,54,51,48,75,,,,,,
21,45,28,60,53,47,88,,,,,,
22,72,26,70,64,50,90,,,,,,
23,60,53,58,61,51,83,,,,,,
24,61,65,72,54,51,67,,,,,,
25,55,58,50,79,56,65,,,,,,
26,60,57,59,60,51,59,,,,,,
27,59,62,51,63,51,67,,,,,,
28,59,58,57,59,48,71,,,,,,
29,47,,57,93,55,71,,,,,,
30,49,,65,55,96,68,,,,,,
31,42,,64,,82,,,,,,,
平均,52,52.1,57.8,57.4,54.3,66.5,59.2, , , , , 
