2019年 日/月,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
1,/,3.1,2.2,2.2,2.4,2.9,2.4,1.8,1.5,2.0,1.4,2.2
2,1.9,1.4,1.3,1.4,1.4,3.3,5.8,1.7,1.5,2.3,1.3,4.4
3,2.1,2.1,2.4,3.1,1.3,2.5,3.6,1.7,1.8,1.3,2.0,2.1
4,/,2.1,2.0,1.8,2.7,1.6,3.7,1.9,1.4,1.2,2.6,1.5
5,1.9,1.7,2.4,1.8,1.1,1.6,3.6,1.9,1.3,1.1,2.2,3.5
6,2.9,1.5,2.5,1.6,1.7,2.7,4.0,2.5,1.4,1.3,1.5,3.2
7,2.0,1.6,2.6,2.0,1.8,2.9,4.4,2.3,1.3,1.3,1.8,4.0
8,2.9,3.0,2.0,1.4,1.4,2.5,4.1,2.4,/,1.3,2.3,1.6
9,2.3,2.5,1.4,3.1,1.3,3.4,4.0,4.3,1.2,1.2,1.9,1.2
10,2.0,2.5,2.4,2.4,1.7,3.0,/,6.9,1.6,1.2,1.3,/
11,1.5,3.0,1.3,2.9,1.6,2.8,/,4.8,1.4,1.4,1.1,/
12,2.0,2.3,1.2,2.5,1.5,1.4,4.0,3.2,/,1.5,1.1,1.5
13,2.8,2.6,1.4,1.9,1.5,2.7,4.2,2.8,1.2,1.8,1.3,1.8
14,2.2,2.6,2.2,2.5,1.4,2.0,3.1,3.6,2.0,2.0,1.9,1.5
15,2.9,1.7,2.7,1.9,1.6,1.8,1.6,3.4,2.0,1.8,1.2,1.6
16,3.1,2.2,1.5,1.3,2.3,1.7,/,3.6,1.9,1.9,1.0,1.4
17,3.9,2.7,1.5,2.1,/,1.5,1.4,3.2,1.7,1.8,1.6,1.4
18,1.6,1.5,1.3,1.2,3.6,2.0,2.5,3.4,2.5,2.0,2.9,2.1
19,1.8,1.5,1.6,2.9,2.9,2.4,2.8,/,2.8,2.3,3.0,2.0
20,2.3,1.7,2.0,0.8,2.6,2.6,3.7,/,4.6,2.2,1.9,2.4
21,3.6,1.8,/,1.7,1.2,3.2,3.3,/,4.0,1.5,2.2,1.5
22,3.5,2.8,/,2.0,1.5,3.5,2.7,1.4,2.2,1.0,2.1,1.7
23,1.8,2.6,/,2.5,1.4,2.9,1.8,1.3,1.8,1.6,1.2,1.8
24,1.7,2.1,/,2.4,1.2,1.2,2.0,1.9,1.5,1.4,1.7,1.8
25,1.7,2.8,1.2,3.1,1.5,2.1,2.2,3.9,1.5,1.2,2.0,1.5
26,3.1,1.9,1.5,1.8,1.1,2.8,2.2,1.6,1.2,1.3,1.7,2.9
27,2.3,1.9,1.3,2.0,/,2.7,2.2,/,1.3,1.5,1.8,3.5
28,1.6,2.3,2.4,1.6,1.6,3.3,/,1.2,1.5,2.0,3.2,1.4
29,1.8,,2.4,1.2,1.8,3.2,1.7,1.6,1.5,2.6,1.7,2.1
30,1.6,,1.9,3.4,1.5,2.6,1.6,1.7,2.4,1.7,1.7,2.8
31,2.0,,2.2,,1.6,,1.5,1.2,,1.5,,2.8
平均,2.3,2.2,1.9,2.1,1.7,2.5,3,2.6,1.9,1.6,1.8,2.2
