2018年 日/月,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
1,/,/,/,/,/,/,/,/,/,/,/,17.8
2,/,/,/,/,/,/,/,/,/,/,/,17.5
3,/,/,/,/,/,/,/,/,/,/,/,16.5
4,/,/,/,/,/,/,/,/,/,/,/,16.0
5,/,/,/,/,/,/,/,/,/,/,/,20.4
6,/,/,/,/,/,/,/,/,/,/,/,20.9
7,/,/,/,/,/,/,/,/,/,/,/,19.1
8,/,/,/,/,/,/,/,/,/,/,/,17.4
9,/,/,/,/,/,/,/,/,/,/,/,17.8
10,/,/,/,/,/,/,/,/,/,/,/,18.0
11,/,/,/,/,/,/,/,/,/,/,/,18.3
12,/,/,/,/,/,/,/,/,/,/,/,15.9
13,/,/,/,/,/,/,/,/,/,/,/,15.5
14,/,/,/,/,/,/,/,/,/,/,/,17.1
15,/,/,/,/,/,/,/,/,/,/,/,15.7
16,/,/,/,/,/,/,/,/,/,/,/,18.8
17,/,/,/,/,/,/,/,/,/,/,/,13.3
18,/,/,/,/,/,/,/,/,/,/,20.5,11.9
19,/,/,/,/,/,/,/,/,/,/,19.0,14.0
20,/,/,/,/,/,/,/,/,/,/,18.0,12.2
21,/,/,/,/,/,/,/,/,/,/,19.3,14.4
22,/,/,/,/,/,/,/,/,/,/,17.8,19.4
23,/,/,/,/,/,/,/,/,/,/,16.4,18.6
24,/,/,/,/,/,/,/,/,/,/,15.7,17.3
25,/,/,/,/,/,/,/,/,/,/,16.6,17.8
26,/,/,/,/,/,/,/,/,/,/,18.5,19.7
27,/,/,/,/,/,/,/,/,/,/,19.1,16.3
28,/,/,/,/,/,/,/,/,/,/,17.9,15.1
29,/,,/,/,/,/,/,/,/,/,17.4,12.8
30,/,,/,/,/,/,/,/,/,/,16.3,10.6
31,/,,/,,/,,/,/,,/,,15.6
平均,/,/,/,/,/,/,/,/,/,/,17.9,16.5
