2018年 日/月,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
1,/,/,/,/,/,/,/,/,/,/,/,85
2,/,/,/,/,/,/,/,/,/,/,/,87
3,/,/,/,/,/,/,/,/,/,/,/,81
4,/,/,/,/,/,/,/,/,/,/,/,74
5,/,/,/,/,/,/,/,/,/,/,/,79
6,/,/,/,/,/,/,/,/,/,/,/,81
7,/,/,/,/,/,/,/,/,/,/,/,76
8,/,/,/,/,/,/,/,/,/,/,/,75
9,/,/,/,/,/,/,/,/,/,/,/,78
10,/,/,/,/,/,/,/,/,/,/,/,85
11,/,/,/,/,/,/,/,/,/,/,/,84
12,/,/,/,/,/,/,/,/,/,/,/,74
13,/,/,/,/,/,/,/,/,/,/,/,73
14,/,/,/,/,/,/,/,/,/,/,/,76
15,/,/,/,/,/,/,/,/,/,/,/,80
16,/,/,/,/,/,/,/,/,/,/,/,77
17,/,/,/,/,/,/,/,/,/,/,/,62
18,/,/,/,/,/,/,/,/,/,/,83,62
19,/,/,/,/,/,/,/,/,/,/,80,77
20,/,/,/,/,/,/,/,/,/,/,82,67
21,/,/,/,/,/,/,/,/,/,/,81,79
22,/,/,/,/,/,/,/,/,/,/,76,84
23,/,/,/,/,/,/,/,/,/,/,80,86
24,/,/,/,/,/,/,/,/,/,/,80,78
25,/,/,/,/,/,/,/,/,/,/,82,81
26,/,/,/,/,/,/,/,/,/,/,88,83
27,/,/,/,/,/,/,/,/,/,/,82,74
28,/,/,/,/,/,/,/,/,/,/,89,67
29,/,,/,/,/,/,/,/,/,/,79,67
30,/,,/,/,/,/,/,/,/,/,85,71
31,/,,/,,/,,/,/,,/,,78
平均,/,/,/,/,/,/,/,/,/,/,82.1,76.8
