2018年 日/月,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
1,/,/,/,/,/,/,/,/,/,/,/,1016.1
2,/,/,/,/,/,/,/,/,/,/,/,1014.5
3,/,/,/,/,/,/,/,/,/,/,/,1014.7
4,/,/,/,/,/,/,/,/,/,/,/,1014.3
5,/,/,/,/,/,/,/,/,/,/,/,1013.1
6,/,/,/,/,/,/,/,/,/,/,/,1013.0
7,/,/,/,/,/,/,/,/,/,/,/,1015.5
8,/,/,/,/,/,/,/,/,/,/,/,1017.0
9,/,/,/,/,/,/,/,/,/,/,/,1016.5
10,/,/,/,/,/,/,/,/,/,/,/,1014.8
11,/,/,/,/,/,/,/,/,/,/,/,1015.0
12,/,/,/,/,/,/,/,/,/,/,/,1018.9
13,/,/,/,/,/,/,/,/,/,/,/,1020.5
14,/,/,/,/,/,/,/,/,/,/,/,1020.6
15,/,/,/,/,/,/,/,/,/,/,/,1019.4
16,/,/,/,/,/,/,/,/,/,/,/,1017.8
17,/,/,/,/,/,/,/,/,/,/,/,1018.1
18,/,/,/,/,/,/,/,/,/,/,1013.8,1018.8
19,/,/,/,/,/,/,/,/,/,/,1014.4,1017.9
20,/,/,/,/,/,/,/,/,/,/,1014.8,1014.9
21,/,/,/,/,/,/,/,/,/,/,1014.0,1014.6
22,/,/,/,/,/,/,/,/,/,/,1015.6,1014.5
23,/,/,/,/,/,/,/,/,/,/,1016.4,1013.8
24,/,/,/,/,/,/,/,/,/,/,1016.2,1013.5
25,/,/,/,/,/,/,/,/,/,/,1015.3,1011.6
26,/,/,/,/,/,/,/,/,/,/,1016.1,1010.6
27,/,/,/,/,/,/,/,/,/,/,1015.7,1012.8
28,/,/,/,/,/,/,/,/,/,/,1016.5,1016.9
29,/,,/,/,/,/,/,/,/,/,1017.9,1021.0
30,/,,/,/,/,/,/,/,/,/,1017.6,1020.7
31,/,,/,,/,,/,/,,/,,1021.8
平均,/,/,/,/,/,/,/,/,/,/,1015.7,1016.2
