日期,平均地溫0cm(℃),平均地溫100cm(℃),平均地溫10cm(℃),平均地溫20cm(℃),平均地溫50cm(℃),平均地溫5cm(℃),平均氣壓(hPa),平均氣溫(℃),平均相對溼度( %),平均露點溫度(℃),平均風向(°),平均風速(ms),日最低氣壓(hPa),日最高氣壓(hPa),最低氣壓時間,最低氣溫(℃),最低氣溫時間,最低相對溼度( %),最低相對溼度時間,最大六十分鐘降水量(mm),最大六十分鐘降水量起始時間,最大十分鐘降水量(mm),最大十分鐘降水量起始時間,最大陣風風向(°),最大陣風風速(ms),最高氣壓時間,最高氣溫(℃),最高氣溫時間,海平面氣壓(hPa),累積日射量(MJm2),累積日照時數(hr),累積蒸發量(mm),累計雨量(mm)
2021-01-01,14.0,21.1,16.6,17.8,19.7,15.9,946.0,10.0,89,8.2,0.0,0.0,943.9,947.6,2021-01-01 14:29:00,6.3,2021-01-01 23:53:00,65,2021-01-01 13:04:00,0.0,2021-01-01 00:00:00,0.0,2021-01-01 00:00:00,330.0,3.5,2021-01-01 08:45:00,14.7,2021-01-01 13:00:00,1029.8,7.75,7.2,0,0.0
2021-01-02,13.6,20.8,16.1,17.3,19.2,15.4,944.9,10.6,87,8.2,340.0,0.3,942.5,946.6,2021-01-02 14:51:00,5.2,2021-01-02 06:38:00,51,2021-01-02 12:30:00,0.0,2021-01-02 00:00:00,0.0,2021-01-02 00:00:00,70.0,4.2,2021-01-02 04:11:00,18.0,2021-01-02 12:35:00,1028.7,14.05,7.5,0,0.0
2021-01-03,14.5,20.5,16.2,17.1,18.8,15.7,945.5,12.4,84,9.4,10.0,0.4,943.3,946.9,2021-01-03 14:46:00,6.6,2021-01-03 06:38:00,46,2021-01-03 12:57:00,0.0,2021-01-03 00:00:00,0.0,2021-01-03 00:00:00,340.0,6.0,2021-01-03 08:41:00,20.3,2021-01-03 12:47:00,1029.3,15.71,7.8,0,0.0
2021-01-04,15.5,20.2,16.6,17.2,18.6,16.3,944.3,14.2,85,11.3,30.0,0.2,941.9,946.4,2021-01-04 14:50:00,8.5,2021-01-04 06:43:00,43,2021-01-04 09:50:00,0.0,2021-01-04 00:00:00,0.0,2021-01-04 00:00:00,30.0,3.8,2021-01-04 00:45:00,22.9,2021-01-04 12:59:00,1027.8,15.43,7.5,0,0.0
2021-01-05,16.1,20.0,17.0,17.5,18.6,16.7,942.6,14.8,87,12.3,50.0,0.2,940.3,944.1,2021-01-05 14:42:00,9.3,2021-01-05 05:25:00,48,2021-01-05 11:05:00,0.0,2021-01-05 00:00:00,0.0,2021-01-05 00:00:00,340.0,4.7,2021-01-05 00:10:00,22.5,2021-01-05 12:29:00,1026.0,15.50,7.5,0,0.0
2021-01-06,16.2,19.9,17.3,17.7,18.6,17.0,941.7,14.3,95,13.6,360.0,0.3,939.3,943.4,2021-01-06 15:07:00,13.0,2021-01-06 02:53:00,78,2021-01-06 11:52:00,0.0,2021-01-06 00:00:00,0.0,2021-01-06 00:00:00,340.0,2.5,2021-01-06 08:37:00,17.2,2021-01-06 11:52:00,1025.0,3.39,3.4,0,0.0
2021-01-07,15.4,19.8,17.1,17.7,18.7,16.7,941.9,12.3,99,12.3,130.0,0.5,940.3,943.4,2021-01-07 14:24:00,9.3,2021-01-07 23:53:00,99,2021-01-07 22:53:00,1.0,2021-01-07 06:21:00,0.5,2021-01-07 06:51:00,360.0,3.1,2021-01-07 08:20:00,14.7,2021-01-07 11:49:00,1025.3,2.81,1.5,0,2.5
2021-01-08,12.3,19.8,15.7,17.0,18.5,14.9,943.9,7.2,99,7.2,130.0,0.6,942.3,945.2,2021-01-08 04:34:00,5.5,2021-01-08 23:13:00,99,2021-01-08 06:53:00,0.5,2021-01-08 00:00:00,0.5,2021-01-08 00:48:00,10.0,2.8,2021-01-08 09:21:00,9.3,2021-01-08 00:01:00,1027.6,1.63,0.3,0,3.0
2021-01-09,11.9,19.6,14.7,16.0,18.0,13.9,944.1,7.5,99,7.5,140.0,0.3,942.7,945.5,2021-01-09 14:09:00,5.7,2021-01-09 00:15:00,99,2021-01-09 05:53:00,0.5,2021-01-09 02:50:00,0.5,2021-01-09 03:40:00,30.0,3.1,2021-01-09 09:16:00,9.2,2021-01-09 12:22:00,1027.9,1.97,0.7,0,1.0
2021-01-10,13.3,19.4,15.0,15.8,17.6,14.5,944.5,10.4,89,8.5,120.0,0.3,942.6,945.8,2021-01-10 15:11:00,5.4,2021-01-10 06:42:00,56,2021-01-10 10:43:00,0.5,2021-01-10 00:51:00,0.5,2021-01-10 01:41:00,160.0,6.0,2021-01-10 09:22:00,16.5,2021-01-10 10:54:00,1028.1,12.65,7.5,0,0.5
2021-01-11,13.3,19.1,15.2,16.0,17.5,14.7,944.8,10.2,97,9.8,130.0,0.4,943.0,946.8,2021-01-11 15:06:00,7.3,2021-01-11 23:53:00,79,2021-01-11 12:53:00,1.0,2021-01-11 21:56:00,0.5,2021-01-11 05:27:00,10.0,3.0,2021-01-11 09:02:00,13.0,2021-01-11 12:39:00,1028.5,3.17,2.6,0,1.5
2021-01-12,12.0,19.0,14.6,15.7,17.3,13.9,943.4,7.9,98,7.7,100.0,0.5,941.6,945.3,2021-01-12 15:13:00,5.7,2021-01-12 23:31:00,80,2021-01-12 14:31:00,1.5,2021-01-12 00:15:00,1.0,2021-01-12 01:05:00,340.0,3.1,2021-01-12 00:53:00,12.0,2021-01-12 14:39:00,1027.1,4.31,3.3,0,3.0
2021-01-13,12.2,18.8,14.3,15.3,17.0,13.8,942.5,9.0,85,6.3,70.0,0.3,940.1,944.0,2021-01-13 14:48:00,3.7,2021-01-13 06:43:00,47,2021-01-13 12:59:00,0.0,2021-01-13 00:00:00,0.0,2021-01-13 00:00:00,140.0,3.8,2021-01-13 09:09:00,17.0,2021-01-13 12:58:00,1026.1,16.51,7.5,0,0.0
2021-01-14,12.5,18.6,14.3,15.2,16.8,13.8,941.5,10.3,80,6.2,330.0,0.3,939.5,943.2,2021-01-14 14:13:00,3.9,2021-01-14 06:35:00,36,2021-01-14 12:28:00,0.0,2021-01-14 00:00:00,0.0,2021-01-14 00:00:00,360.0,3.8,2021-01-14 00:15:00,18.7,2021-01-14 13:35:00,1024.9,16.67,7.5,0,0.0
2021-01-15,13.1,18.4,14.5,15.2,16.7,14.1,940.4,11.6,77,6.7,330.0,0.3,937.1,942.2,2021-01-15 15:06:00,4.7,2021-01-15 06:59:00,28,2021-01-15 11:22:00,0.0,2021-01-15 00:00:00,0.0,2021-01-15 00:00:00,20.0,3.6,2021-01-15 08:13:00,21.0,2021-01-15 11:42:00,1023.7,16.25,7.6,0,0.0
2021-01-16,14.2,18.2,15.0,15.4,16.6,14.8,940.7,13.2,79,9.2,10.0,0.2,939.1,943.3,2021-01-16 14:58:00,6.8,2021-01-16 07:01:00,35,2021-01-16 12:18:00,0.0,2021-01-16 00:00:00,0.0,2021-01-16 00:00:00,330.0,5.3,2021-01-17 00:00:00,21.5,2021-01-16 11:41:00,1024.0,16.01,7.6,0,0.0
2021-01-17,14.2,18.1,15.3,15.8,16.7,15.1,944.0,12.2,85,9.4,90.0,0.4,942.0,945.6,2021-01-17 15:02:00,7.8,2021-01-17 22:24:00,45,2021-01-17 11:10:00,0.0,2021-01-17 00:00:00,0.0,2021-01-17 00:00:00,130.0,5.2,2021-01-17 22:10:00,19.9,2021-01-17 12:51:00,1027.6,15.77,7.6,0,0.0
2021-01-18,14.0,18.1,15.2,15.8,16.8,14.9,944.3,11.8,86,9.4,20.0,0.3,941.9,945.5,2021-01-18 15:55:00,6.9,2021-01-18 06:29:00,57,2021-01-18 13:25:00,0.0,2021-01-18 00:00:00,0.0,2021-01-18 00:00:00,20.0,3.7,2021-01-18 00:17:00,18.3,2021-01-18 13:24:00,1027.9,14.41,7.5,0,0.0
2021-01-19,14.2,18.1,15.3,15.8,16.8,15.1,943.5,12.5,85,9.6,20.0,0.4,942.2,944.7,2021-01-19 14:53:00,7.3,2021-01-19 04:47:00,50,2021-01-19 12:58:00,0.0,2021-01-19 00:00:00,0.0,2021-01-19 00:00:00,360.0,5.3,2021-01-19 21:01:00,20.2,2021-01-19 13:43:00,1027.0,15.04,7.4,0,0.0
2021-01-20,15.5,18.0,15.8,16.0,16.8,15.7,942.6,15.2,81,11.3,360.0,0.3,940.8,944.0,2021-01-20 14:56:00,9.0,2021-01-20 01:53:00,36,2021-01-20 10:33:00,0.0,2021-01-20 00:00:00,0.0,2021-01-20 00:00:00,330.0,4.2,2021-01-20 00:20:00,24.2,2021-01-20 11:13:00,1025.9,16.50,7.6,0,0.0
2021-01-21,17.4,18.0,16.8,16.7,17.0,17.0,940.8,18.3,74,12.9,350.0,0.4,938.3,942.8,2021-01-21 15:28:00,12.9,2021-01-21 04:42:00,37,2021-01-21 12:48:00,0.0,2021-01-21 00:00:00,0.0,2021-01-21 00:00:00,20.0,4.7,2021-01-21 09:01:00,26.6,2021-01-21 13:09:00,1023.9,13.35,7.1,0,0.0
2021-01-22,17.7,18.1,17.5,17.3,17.4,17.6,937.5,17.9,85,15.3,160.0,0.2,936.0,939.5,2021-01-22 14:22:00,15.5,2021-01-22 05:55:00,57,2021-01-22 13:14:00,0.5,2021-01-22 15:34:00,0.5,2021-01-22 16:24:00,160.0,4.4,2021-01-22 00:04:00,23.3,2021-01-22 13:14:00,1020.4,5.17,5.7,0,0.5
2021-01-23,17.3,18.2,17.6,17.6,17.7,17.7,938.3,17.3,87,14.9,0.0,0.0,936.0,941.2,2021-01-23 15:51:00,12.6,2021-01-23 06:33:00,53,2021-01-23 14:28:00,0.0,2021-01-23 00:00:00,0.0,2021-01-23 00:00:00,130.0,4.7,2021-01-23 23:19:00,24.2,2021-01-23 13:24:00,1021.3,12.98,7.3,0,0.0
2021-01-24,16.9,18.4,17.4,17.6,17.8,17.4,941.4,16.2,85,13.4,80.0,0.3,940.1,942.8,2021-01-24 03:58:00,10.6,2021-01-24 06:53:00,42,2021-01-24 11:47:00,0.0,2021-01-24 00:00:00,0.0,2021-01-24 00:00:00,330.0,4.3,2021-01-24 09:12:00,23.7,2021-01-24 11:51:00,1024.7,16.04,7.5,0,0.0
2021-01-25,17.2,18.5,17.6,17.7,17.9,17.6,942.3,16.4,80,12.6,20.0,0.3,940.0,944.6,2021-01-25 14:59:00,12.1,2021-01-25 23:50:00,47,2021-01-25 11:19:00,0.0,2021-01-25 00:00:00,0.0,2021-01-25 00:00:00,320.0,5.0,2021-01-25 08:48:00,22.6,2021-01-25 11:37:00,1025.6,12.74,7.5,0,0.0
2021-01-26,16.4,18.6,17.3,17.6,18.0,17.1,941.3,15.1,83,11.8,40.0,0.3,939.5,942.7,2021-01-26 15:31:00,10.0,2021-01-26 06:53:00,45,2021-01-26 10:52:00,0.0,2021-01-26 00:00:00,0.0,2021-01-26 00:00:00,360.0,5.0,2021-01-26 08:08:00,22.4,2021-01-26 11:15:00,1024.6,16.01,7.6,0,0.0
2021-01-27,16.5,18.6,17.2,17.5,18.0,17.1,941.4,15.4,86,12.7,50.0,0.3,939.3,942.9,2021-01-27 14:48:00,10.2,2021-01-27 06:48:00,54,2021-01-27 11:02:00,0.0,2021-01-27 00:00:00,0.0,2021-01-27 00:00:00,340.0,4.1,2021-01-28 00:00:00,21.9,2021-01-27 13:27:00,1024.7,14.87,8.5,0,0.0
2021-01-28,16.4,18.6,17.3,17.5,18.0,17.1,943.6,14.7,85,12.0,60.0,0.4,941.9,945.2,2021-01-28 15:10:00,10.9,2021-01-28 22:36:00,48,2021-01-28 11:44:00,0.0,2021-01-28 00:00:00,0.0,2021-01-28 00:00:00,10.0,5.2,2021-01-28 09:28:00,21.8,2021-01-28 11:42:00,1027.0,15.25,7.9,0,0.0
2021-01-29,15.7,18.6,16.9,17.4,18.0,16.7,944.3,13.7,85,11.1,40.0,0.3,943.3,945.9,2021-01-29 14:04:00,9.5,2021-01-29 05:53:00,63,2021-01-29 10:56:00,0.0,2021-01-29 00:00:00,0.0,2021-01-29 00:00:00,10.0,5.1,2021-01-29 23:22:00,18.6,2021-01-29 10:06:00,1027.9,9.08,7.2,0,0.0
2021-01-30,15.3,18.6,16.7,17.2,17.9,16.4,946.1,13.4,83,10.1,60.0,0.3,944.3,947.4,2021-01-30 14:42:00,8.4,2021-01-30 06:35:00,50,2021-01-30 13:47:00,0.0,2021-01-30 00:00:00,0.0,2021-01-30 00:00:00,340.0,5.1,2021-01-30 09:32:00,19.8,2021-01-30 13:46:00,1029.8,14.95,7.6,0,0.0
2021-01-31,14.6,18.6,16.2,16.9,17.8,15.8,946.2,12.8,83,9.6,60.0,0.2,944.3,948.1,2021-01-31 14:55:00,8.3,2021-01-31 06:56:00,51,2021-01-31 13:54:00,0.0,2021-01-31 00:00:00,0.0,2021-01-31 00:00:00,320.0,5.0,2021-01-31 09:38:00,19.7,2021-01-31 14:09:00,1030.0,11.77,7.7,0,0.0
2021-02-01,14.8,18.5,16.1,16.6,17.6,15.8,944.3,13.7,74,8.4,40.0,0.3,942.2,946.0,2021-02-01 15:16:00,8.0,2021-02-01 06:29:00,34,2021-02-01 13:06:00,0.0,2021-02-01 00:00:00,0.0,2021-02-01 00:00:00,10.0,4.8,2021-02-01 00:12:00,22.4,2021-02-01 13:54:00,1027.9,16.84,7.5,0,0.0
