2010年 日/月,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
1,4.4,8.2,7.6,8.7,6.2,6.4,7.0,7.9,13.3,5.9,6.4,4.5
2,7.0,5.6,6.0,5.7,7.0,4.4,6.6,7.4,11.3,5.8,6.0,5.0
3,6.9,7.5,7.2,3.8,7.2,3.9,7.3,7.3,6.3,12.0,3.5,6.4
4,5.8,6.5,6.9,7.7,6.6,6.4,7.8,6.8,9.8,10.9,6.2,4.3
5,6.9,5.0,7.8,7.9,9.0,5.1,9.3,8.2,7.1,5.8,4.5,5.2
6,7.1,7.9,6.2,7.1,7.2,7.3,6.1,17.0,5.6,6.3,4.6,6.1
7,4.4,6.7,6.4,8.9,7.6,7.3,6.3,6.1,6.6,4.9,5.8,8.9
8,6.3,6.2,6.1,5.2,7.8,7.9,7.8,7.7,7.6,5.1,6.3,4.7
9,5.5,6.3,8.3,6.2,7.9,8.3,6.8,7.8,17.6,6.0,4.5,5.9
10,8.0,7.5,7.0,9.7,9.1,7.1,6.8,10.5,14.3,5.8,3.8,5.2
11,5.4,6.8,5.4,11.3,7.6,6.5,7.1,8.4,11.2,5.9,4.2,3.5
12,7.3,5.8,3.9,7.0,6.5,8.1,8.7,7.1,7.1,6.4,3.0,5.3
13,4.9,4.6,6.3,7.5,7.3,8.1,6.6,6.0,5.6,10.4,4.7,6.7
14,5.7,6.1,8.6,8.1,8.0,6.1,22.7,7.2,9.6,7.3,5.4,4.8
15,4.5,8.7,6.5,5.8,6.6,6.4,12.0,7.3,6.5,9.4,4.8,2.9
16,4.4,5.4,4.8,4.5,6.8,7.3,8.5,9.3,7.4,6.1,4.4,6.2
17,4.9,6.1,6.3,4.7,7.8,6.3,10.0,9.1,12.7,7.3,4.1,8.0
18,4.8,5.7,5.9,4.1,7.7,5.4,6.1,16.4,10.7,6.6,4.9,5.5
19,4.7,6.8,7.8,9.0,7.3,6.0,12.6,4.6,26.7,4.0,6.1,6.3
20,4.8,5.6,9.8,9.6,7.5,6.7,8.1,5.3,19.6,4.5,4.9,4.8
21,7.0,4.1,5.0,9.6,8.1,10.6,8.5,5.7,6.0,5.8,6.1,6.5
22,5.5,6.2,4.9,7.2,7.4,9.5,11.7,7.9,6.6,16.1,6.0,4.3
23,4.4,5.8,8.7,5.1,10.9,7.5,6.9,7.4,5.8,15.9,4.8,3.5
24,6.0,8.7,8.4,4.7,8.3,8.5,8.9,7.9,7.0,6.8,6.8,6.7
25,7.6,10.5,9.0,7.0,6.7,6.2,6.2,13.9,7.1,5.6,6.0,6.4
26,3.9,6.0,4.8,7.4,5.6,11.2,11.0,20.4,5.8,7.3,5.1,9.7
27,5.7,6.3,8.2,5.9,10.3,10.5,12.4,10.6,4.9,6.2,6.5,4.4
28,6.2,7.1,6.0,4.7,10.1,8.5,8.2,7.1,6.5,5.1,5.9,5.1
29,6.3,,6.6,3.8,9.1,8.1,7.1,8.0,5.8,5.6,4.9,5.3
30,7.0,,6.2,7.6,5.5,11.4,8.0,6.9,5.6,5.7,5.8,4.5
31,7.2,,6.2,,7.4,,7.8,11.8,,6.1,,6.3
平均,5.8,6.6,6.7,6.9,7.7,7.4,8.7,8.9,9.3,7.2,5.2,5.6
