2013年 日/月,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
1,360.0,360.0,337.5,292.5,202.5,292.5,337.5,360.0,360.0,112.5,337.5,360.0
2,360.0,202.5,360.0,360.0,135.0,292.5,22.5,22.5,360.0,337.5,360.0,360.0
3,360.0,360.0,22.5,337.5,67.5,67.5,360.0,45.0,180.0,22.5,45.0,360.0
4,22.5,22.5,22.5,360.0,292.5,112.5,337.5,22.5,270.0,22.5,22.5,360.0
5,360.0,337.5,292.5,360.0,67.5,360.0,180.0,360.0,22.5,360.0,180.0,360.0
6,22.5,337.5,292.5,337.5,247.5,360.0,202.5,202.5,180.0,337.5,360.0,360.0
7,22.5,360.0,360.0,180.0,292.5,292.5,/,22.5,247.5,202.5,360.0,360.0
8,360.0,337.5,22.5,45.0,180.0,292.5,22.5,292.5,292.5,180.0,180.0,360.0
9,360.0,360.0,22.5,360.0,292.5,292.5,360.0,202.5,270.0,360.0,360.0,360.0
10,270.0,360.0,22.5,225.0,292.5,22.5,360.0,360.0,45.0,360.0,360.0,112.5
11,360.0,22.5,22.5,202.5,247.5,45.0,337.5,157.5,360.0,45.0,180.0,360.0
12,360.0,22.5,157.5,22.5,180.0,202.5,337.5,180.0,22.5,270.0,45.0,360.0
13,337.5,22.5,315.0,292.5,90.0,225.0,157.5,67.5,22.5,180.0,22.5,360.0
14,337.5,360.0,202.5,360.0,202.5,22.5,180.0,180.0,45.0,22.5,360.0,337.5
15,292.5,360.0,180.0,22.5,202.5,337.5,360.0,90.0,360.0,247.5,22.5,247.5
16,360.0,22.5,360.0,67.5,90.0,360.0,315.0,22.5,45.0,22.5,22.5,360.0
17,337.5,360.0,360.0,315.0,67.5,22.5,360.0,22.5,360.0,360.0,360.0,360.0
18,360.0,202.5,292.5,292.5,337.5,360.0,/,315.0,22.5,337.5,22.5,337.5
19,22.5,360.0,202.5,315.0,360.0,22.5,/,22.5,202.5,157.5,22.5,/
20,360.0,22.5,67.5,292.5,360.0,90.0,/,337.5,360.0,157.5,360.0,/
21,360.0,292.5,360.0,180.0,22.5,22.5,/,337.5,22.5,360.0,337.5,360.0
22,45.0,360.0,360.0,180.0,67.5,202.5,/,180.0,45.0,360.0,360.0,360.0
23,360.0,22.5,22.5,202.5,67.5,202.5,22.5,157.5,22.5,360.0,315.0,22.5
24,360.0,270.0,337.5,292.5,180.0,337.5,202.5,180.0,135.0,360.0,360.0,22.5
25,22.5,360.0,225.0,337.5,45.0,22.5,67.5,337.5,45.0,202.5,337.5,22.5
26,22.5,337.5,270.0,45.0,45.0,292.5,337.5,315.0,45.0,247.5,270.0,315.0
27,360.0,360.0,315.0,360.0,292.5,292.5,202.5,22.5,225.0,22.5,337.5,337.5
28,22.5,360.0,337.5,180.0,22.5,22.5,67.5,202.5,337.5,360.0,22.5,22.5
29,360.0,,315.0,360.0,22.5,360.0,292.5,157.5,360.0,360.0,180.0,22.5
30,360.0,,337.5,45.0,202.5,315.0,22.5,157.5,247.5,337.5,22.5,360.0
31,360.0,,360.0,,247.5,,22.5,180.0,,22.5,,22.5
平均,266.4,255.5,230.8,240.8,174.9,204.8,218.7,177.8,183.8,228.6,217.5,273.9
