2017年 日/月,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
1,/,/,0.0,4.5,0.0,14.0,0.0,54.5,22.5,4.5,0.0,/
2,/,/,0.0,0.0,0.0,11.0,21.5,20.5,1.0,5.5,2.5,/
3,/,/,0.0,0.0,0.0,52.5,0.0,26.0,0.0,0.0,0.5,0.0
4,/,/,0.0,0.0,0.0,73.0,32.5,17.0,44.5,0.0,0.0,0.0
5,/,/,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0
6,/,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,/
7,/,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8,/,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
9,/,0.0,1.5,0.0,0.0,0.0,19.5,0.0,0.0,0.0,0.0,0.0
10,/,0.0,0.0,0.0,0.0,0.0,0.0,0.5,4.5,0.0,0.0,0.0
11,/,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,/
12,/,0.0,0.0,4.5,0.0,13.5,35.0,0.0,0.0,0.0,15.5,/
13,/,0.0,0.0,8.5,0.0,24.0,25.0,0.0,0.0,21.0,1.0,/
14,/,0.0,0.0,0.0,0.5,74.5,0.0,0.0,0.0,27.5,0.0,/
15,/,0.0,0.0,0.0,0.0,47.5,0.0,0.0,0.0,51.5,0.0,/
16,/,0.0,0.0,0.0,15.5,14.0,15.0,1.0,0.0,2.0,0.0,/
17,/,0.0,0.0,0.0,2.0,53.0,2.0,0.0,0.0,0.0,0.0,0.0
18,/,0.0,0.0,0.0,0.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0
19,/,0.0,0.0,3.5,2.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0
20,/,0.0,0.0,0.0,0.0,0.0,1.5,0.0,3.0,0.0,0.0,0.5
21,/,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0
22,/,0.0,0.0,26.5,0.5,0.0,1.0,7.5,0.0,0.0,0.0,0.0
23,/,0.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0
24,/,0.0,0.0,0.5,19.0,0.0,24.5,21.0,0.0,0.5,0.0,0.0
25,/,0.0,0.0,0.0,15.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0
26,/,0.0,0.5,0.0,0.5,0.0,0.5,1.0,0.5,0.0,0.0,0.0
27,/,0.0,0.0,1.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0
28,/,0.0,0.0,0.0,0.0,0.0,4.5,31.5,0.5,0.0,0.0,0.0
29,/,,0.0,0.0,0.0,33.0,172.0,0.0,0.0,0.0,0.0,0.0
30,/,,0.0,0.0,3.0,0.0,112.5,4.5,0.0,0.0,0.0,0.0
31,/,,0.0,,1.5,,223.0,1.0,,0.0,,0.0
總和,/,0,3,49,65.5,423.5,705,215,115,112.5,20.5,0.5
