2018年 日/月,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
1,/,/,/,/,/,/,/,/,/,/,/,70.0
2,/,/,/,/,/,/,/,/,/,/,/,70.0
3,/,/,/,/,/,/,/,/,/,/,/,90.0
4,/,/,/,/,/,/,/,/,/,/,/,70.0
5,/,/,/,/,/,/,/,/,/,/,/,70.0
6,/,/,/,/,/,/,/,/,/,/,/,70.0
7,/,/,/,/,/,/,/,/,/,/,/,70.0
8,/,/,/,/,/,/,/,/,/,/,/,60.0
9,/,/,/,/,/,/,/,/,/,/,/,60.0
10,/,/,/,/,/,/,/,/,/,/,/,60.0
11,/,/,/,/,/,/,/,/,/,/,/,50.0
12,/,/,/,/,/,/,/,/,/,/,/,70.0
13,/,/,/,/,/,/,/,/,/,/,/,70.0
14,/,/,/,/,/,/,/,/,/,/,/,60.0
15,/,/,/,/,/,/,/,/,/,/,/,70.0
16,/,/,/,/,/,/,/,/,/,/,/,90.0
17,/,/,/,/,/,/,/,/,/,/,/,70.0
18,/,/,/,/,/,/,/,/,/,/,/,/
19,/,/,/,/,/,/,/,/,/,/,/,/
20,/,/,/,/,/,/,/,/,/,/,/,/
21,/,/,/,/,/,/,/,/,/,/,/,/
22,/,/,/,/,/,/,/,/,/,/,/,/
23,/,/,/,/,/,/,/,/,/,/,/,/
24,/,/,/,/,/,/,/,/,/,/,/,/
25,/,/,/,/,/,/,/,/,/,/,/,/
26,/,/,/,/,/,/,/,/,/,/,60.0,/
27,/,/,/,/,/,/,/,/,/,/,70.0,/
28,/,/,/,/,/,/,/,/,/,/,70.0,/
29,/,,/,/,/,/,/,/,/,/,70.0,/
30,/,,/,/,/,/,/,/,/,/,70.0,/
31,/,,/,,/,,/,/,,/,,/
平均,/,/,/,/,/,/,/,/,/,/,68,68.8
