2018年 日/月,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
1,/,/,/,/,/,/,/,/,/,/,/,1014.3
2,/,/,/,/,/,/,/,/,/,/,/,1012.6
3,/,/,/,/,/,/,/,/,/,/,/,1012.8
4,/,/,/,/,/,/,/,/,/,/,/,1012.2
5,/,/,/,/,/,/,/,/,/,/,/,1010.3
6,/,/,/,/,/,/,/,/,/,/,/,1011.4
7,/,/,/,/,/,/,/,/,/,/,/,1011.7
8,/,/,/,/,/,/,/,/,/,/,/,1013.9
9,/,/,/,/,/,/,/,/,/,/,/,1013.6
10,/,/,/,/,/,/,/,/,/,/,/,1012.4
11,/,/,/,/,/,/,/,/,/,/,/,1012.5
12,/,/,/,/,/,/,/,/,/,/,/,1015.0
13,/,/,/,/,/,/,/,/,/,/,/,1017.4
14,/,/,/,/,/,/,/,/,/,/,/,1018.4
15,/,/,/,/,/,/,/,/,/,/,/,1017.2
16,/,/,/,/,/,/,/,/,/,/,/,1015.4
17,/,/,/,/,/,/,/,/,/,/,/,1015.2
18,/,/,/,/,/,/,/,/,/,/,/,/
19,/,/,/,/,/,/,/,/,/,/,/,/
20,/,/,/,/,/,/,/,/,/,/,/,/
21,/,/,/,/,/,/,/,/,/,/,/,/
22,/,/,/,/,/,/,/,/,/,/,/,/
23,/,/,/,/,/,/,/,/,/,/,/,/
24,/,/,/,/,/,/,/,/,/,/,/,/
25,/,/,/,/,/,/,/,/,/,/,/,/
26,/,/,/,/,/,/,/,/,/,/,1014.6,/
27,/,/,/,/,/,/,/,/,/,/,1014.3,/
28,/,/,/,/,/,/,/,/,/,/,1014.4,/
29,/,,/,/,/,/,/,/,/,/,1015.4,/
30,/,,/,/,/,/,/,/,/,/,1016.0,/
31,/,,/,,/,,/,/,,/,,/
平均,/,/,/,/,/,/,/,/,/,/,1014.9,1013.9
