2020年 日/月,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
1,21.2,18.6,23.9,24.7,/,/,29.0,28.3,28.8,27.0,26.4,23.4
2,21.5,19.7,22.6,23.3,/,/,27.9,28.3,29.6,28.0,26.5,23.6
3,22.1,20.8,22.9,24.9,/,/,29.0,27.3,29.0,28.5,25.1,21.9
4,22.4,21.8,23.6,24.8,/,/,29.0,27.1,28.0,28.8,24.1,22.0
5,22.9,21.1,21.5,22.9,/,/,29.4,28.8,28.0,28.1,25.6,22.6
6,23.0,22.1,22.6,22.7,/,/,29.1,28.5,28.1,27.5,25.1,24.2
7,23.8,22.7,24.4,22.8,/,/,29.9,28.8,28.4,26.9,26.3,25.3
8,22.6,21.2,25.2,23.9,/,/,30.0,29.7,28.2,26.8,25.8,23.9
9,21.8,20.4,25.3,23.3,/,/,30.6,28.8,28.6,26.9,24.3,23.2
10,22.7,19.1,23.6,/,/,/,30.7,27.9,28.3,27.4,23.7,24.8
11,22.6,21.3,20.5,/,/,/,30.4,27.4,28.5,28.1,24.3,25.0
12,20.7,23.3,24.2,/,/,/,29.9,28.5,28.5,28.8,24.8,23.8
13,21.3,24.6,24.9,/,/,/,29.9,29.0,29.1,28.5,25.1,23.1
14,21.7,24.0,21.3,/,/,/,29.1,27.8,29.4,27.3,24.6,22.3
15,22.3,25.3,18.9,/,/,/,28.4,27.7,29.3,27.5,25.3,21.8
16,22.0,22.7,20.2,/,/,/,30.3,28.7,29.6,27.6,26.2,21.9
17,20.7,17.0,21.8,/,/,30.2,30.5,27.6,28.9,26.8,26.2,21.9
18,20.4,16.6,23.5,/,/,/,30.6,/,29.0,25.5,26.7,23.5
19,20.2,19.1,24.3,/,/,30.1,29.4,/,29.0,26.2,26.9,22.6
20,20.7,21.1,24.5,/,/,30.2,29.5,/,27.8,27.6,27.0,21.3
21,21.7,22.4,24.1,/,/,30.1,29.9,/,28.6,26.4,26.0,20.2
22,23.4,21.7,24.9,/,/,30.4,30.4,/,28.3,26.6,26.7,21.8
23,24.7,22.0,24.8,/,/,30.5,29.9,/,28.1,24.1,25.6,23.1
24,24.7,23.3,25.2,/,/,30.5,29.9,/,27.8,24.0,24.1,23.0
25,24.5,25.1,26.3,/,/,29.2,29.7,27.5,27.4,25.3,25.1,21.5
26,22.8,24.5,27.0,/,/,30.3,29.3,25.9,27.7,25.9,25.5,22.7
27,21.2,23.4,27.0,/,/,29.4,28.6,28.2,27.8,26.6,25.2,23.3
28,18.7,24.2,25.5,/,/,29.5,27.5,27.9,27.7,27.0,23.8,22.7
29,18.8,23.2,22.7,/,/,30.1,28.1,28.8,27.8,26.8,22.7,23.9
30,17.4,,25.6,/,/,29.8,27.5,28.9,26.8,25.6,22.0,19.2
31,17.3,,25.9,,/,,27.9,28.2,,25.1,,14.3
平均,21.7,21.8,23.8,23.7,/,30,29.4,28.2,28.4,26.9,25.2,22.5
