2020年 日/月,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
1,15.99,19.95,22.97,12.68,/,/,21.24,14.41,22.08,16.26,17.85,15.26
2,17.75,19.46,22.65,8.55,/,/,13.35,15.01,21.84,24.67,20.07,10.35
3,18.06,15.52,22.59,22.59,/,/,24.68,8.42,24.59,20.37,20.24,5.31
4,17.99,12.43,15.49,18.49,/,/,23.96,12.41,20.48,21.31,17.14,6.53
5,15.99,16.40,22.30,23.67,/,/,27.04,22.29,23.57,18.21,19.18,13.13
6,17.09,20.45,19.45,9.18,/,/,22.89,23.63,24.82,21.73,2.90,7.43
7,16.00,18.25,13.40,18.17,/,/,20.88,28.07,21.76,19.39,16.41,6.99
8,11.78,20.37,22.41,18.39,/,/,23.29,27.66,25.59,20.40,10.69,6.15
9,14.86,17.98,18.20,20.49,/,/,24.03,22.02,24.87,22.82,17.96,5.76
10,15.73,18.45,4.10,/,/,/,27.48,12.38,22.34,16.17,10.21,13.77
11,17.43,10.86,14.73,/,/,/,26.32,6.12,23.04,21.21,19.16,9.51
12,8.05,15.30,18.73,/,/,/,27.67,25.33,23.21,17.76,13.70,16.70
13,16.29,11.33,20.23,/,/,/,26.11,24.46,24.16,21.61,7.87,12.10
14,13.48,14.10,3.64,/,/,/,17.20,22.66,23.88,15.29,11.77,1.89
15,18.76,16.34,9.18,/,/,/,11.62,18.73,20.45,19.11,12.31,12.35
16,18.45,12.25,23.19,/,/,/,26.26,21.48,25.86,18.31,19.35,17.82
17,17.48,3.57,21.59,/,/,17.65,23.56,7.28,21.69,16.32,18.26,11.68
18,16.96,12.36,15.52,/,/,/,27.17,/,23.12,12.03,18.93,13.13
19,17.99,16.54,19.31,/,/,27.69,27.39,/,23.71,15.19,13.40,15.32
20,16.20,20.25,15.03,/,/,27.62,26.11,/,17.67,16.70,14.39,6.79
21,13.27,21.36,21.99,/,/,24.95,28.10,/,19.62,6.41,10.63,3.71
22,12.85,11.74,22.12,/,/,25.86,28.64,/,21.73,9.97,18.59,6.56
23,17.62,19.43,19.20,/,/,26.24,22.52,/,14.26,12.70,15.18,9.97
24,19.57,22.74,21.49,/,/,27.07,27.05,/,13.99,13.51,7.98,10.14
25,7.52,17.31,23.32,/,/,26.30,21.27,7.69,22.26,19.71,10.92,13.91
26,11.55,22.58,22.35,/,/,21.01,25.87,1.25,22.46,21.06,12.94,8.62
27,17.04,17.11,17.33,/,/,27.99,18.67,11.71,17.04,21.05,18.29,7.24
28,3.85,20.82,19.21,/,/,24.60,15.51,9.16,20.45,13.90,12.89,17.37
29,9.30,11.87,24.74,/,/,25.01,18.83,24.30,21.70,20.07,13.71,10.08
30,11.11,,22.39,/,/,22.14,5.37,18.18,22.99,13.19,10.10,12.45
31,20.04,,22.65,,/,,12.51,25.76,,19.74,,5.52
平均,15,16.5,18.8,16.9,/,24.9,22.3,17.1,21.8,17.6,14.4,10.1
